delta,lam,ell,a,m_det,class,margin
10,18|6|6|4|3|2|1,7,193,645375,silent,645182
10,18|6|6|4|2|2|2,7,115,260021,silent,259906
10,18|6|6|3|3|3|1,7,24,205705,silent,205681
10,18|6|6|3|3|2|2,7,33,245444,silent,245411
10,18|6|5|5|4|1|1,7,89,232969,silent,232880
10,18|6|5|5|3|2|1,7,133,521839,silent,521706
10,18|6|5|5|2|2|2,7,36,193373,silent,193337
10,18|6|5|4|4|2|1,7,149,478577,silent,478428
10,18|6|5|4|3|3|1,7,80,478645,silent,478565
10,18|6|5|4|3|2|2,7,102,538044,silent,537942
10,18|6|5|3|3|3|2,7,12,241404,silent,241392
10,18|6|4|4|4|3|1,7,49,185806,silent,185757
10,18|6|4|4|4|2|2,7,64,173358,silent,173294
10,18|6|4|4|3|3|2,7,15,229906,silent,229891
10,18|6|4|3|3|3|3,7,0,-1,a0,
10,18|5|5|5|5|1|1,7,8,27656,silent,27648
10,18|5|5|5|4|2|1,7,29,144549,silent,144520
10,18|5|5|5|3|3|1,7,22,119087,silent,119065
10,18|5|5|5|3|2|2,7,15,128827,silent,128812
10,18|5|5|4|4|3|1,7,34,146401,silent,146367
10,18|5|5|4|4|2|2,7,17,132151,silent,132134
10,18|5|5|4|3|3|2,7,18,170611,silent,170593
10,18|5|5|3|3|3|3,7,0,-1,a0,
10,18|5|4|4|4|4|1,7,16,32001,silent,31985
10,18|5|4|4|4|3|2,7,18,88672,silent,88654
10,18|5|4|4|3|3|3,7,0,-1,a0,
10,18|4|4|4|4|4|2,7,10,9470,silent,9460
10,18|4|4|4|4|3|3,7,0,-1,a0,
10,17|17|2|1|1|1|1,7,0,-1,a0,
10,17|16|3|1|1|1|1,7,0,-1,a0,
10,17|16|2|2|1|1|1,7,0,-1,a0,
10,17|15|4|1|1|1|1,7,0,-1,a0,
10,17|15|3|2|1|1|1,7,4,4813,silent,4809
10,17|15|2|2|2|1|1,7,5,1921,silent,1916
10,17|14|5|1|1|1|1,7,5,7947,silent,7942
10,17|14|4|2|1|1|1,7,18,19692,silent,19674
10,17|14|3|3|1|1|1,7,14,12570,silent,12556
10,17|14|3|2|2|1|1,7,29,15686,silent,15657
10,17|14|2|2|2|2|1,7,18,3865,silent,3847
10,17|13|6|1|1|1|1,7,10,16036,silent,16026
10,17|13|5|2|1|1|1,7,57,53434,silent,53377
10,17|13|4|3|1|1|1,7,57,60898,silent,60841
10,17|13|4|2|2|1|1,7,96,62367,silent,62271
10,17|13|3|3|2|1|1,7,58,49053,silent,48995
10,17|13|3|2|2|2|1,7,66,29071,silent,29005
10,17|13|2|2|2|2|2,7,18,4015,silent,3997
10,17|12|7|1|1|1|1,7,19,24203,silent,24184
10,17|12|6|2|1|1|1,7,98,100984,silent,100886
10,17|12|5|3|1|1|1,7,161,165605,silent,165444
10,17|12|5|2|2|1|1,7,200,157427,silent,157227
10,17|12|4|4|1|1|1,7,69,86485,silent,86416
10,17|12|4|3|2|1|1,7,227,231645,silent,231418
10,17|12|4|2|2|2|1,7,174,108504,silent,108330
10,17|12|3|3|3|1|1,7,42,64665,silent,64623
10,17|12|3|3|2|2|1,7,85,90618,silent,90533
10,17|12|3|2|2|2|2,7,54,27828,silent,27774
10,17|11|8|1|1|1|1,7,20,26071,silent,26051
10,17|11|7|2|1|1|1,7,135,137320,silent,137185
10,17|11|6|3|1|1|1,7,249,294782,silent,294533
10,17|11|6|2|2|1|1,7,301,272103,silent,271802
10,17|11|5|4|1|1|1,7,235,280505,silent,280270
10,17|11|5|3|2|1|1,7,501,584565,silent,584064
10,17|11|5|2|2|2|1,7,296,250135,silent,249839
10,17|11|4|4|2|1|1,7,264,334805,silent,334541
10,17|11|4|3|3|1|1,7,170,306486,silent,306316
10,17|11|4|3|2|2|1,7,325,404445,silent,404120
10,17|11|4|2|2|2|2,7,120,95598,silent,95478
10,17|11|3|3|3|2|1,7,47,143730,silent,143683
10,17|11|3|3|2|2|2,7,49,82092,silent,82043
10,17|10|9|1|1|1|1,7,14,17364,silent,17350
10,17|10|8|2|1|1|1,7,114,124201,silent,124087
10,17|10|7|3|1|1|1,7,292,353820,silent,353528
10,17|10|7|2|2|1|1,7,318,321087,silent,320769
10,17|10|6|4|1|1|1,7,345,485552,silent,485207
10,17|10|6|3|2|1|1,7,692,931993,silent,931301
10,17|10|6|2|2|2|1,7,383,384609,silent,384226
10,17|10|5|5|1|1|1,7,192,242526,silent,242334
10,17|10|5|4|2|1|1,7,677,986875,silent,986198
10,17|10|5|3|3|1|1,7,380,723574,silent,723194
10,17|10|5|3|2|2|1,7,592,922908,silent,922316
10,17|10|5|2|2|2|2,7,178,198096,silent,197918
10,17|10|4|4|3|1|1,7,263,521866,silent,521603
10,17|10|4|4|2|2|1,7,360,557444,silent,557084
10,17|10|4|3|3|2|1,7,219,635728,silent,635509
10,17|10|4|3|2|2|2,7,184,337340,silent,337156
10,17|10|3|3|3|3|1,7,10,105752,silent,105742
10,17|10|3|3|3|2|2,7,16,131112,silent,131096
10,17|9|9|2|1|1|1,7,51,51211,silent,51160
10,17|9|8|3|1|1|1,7,195,248560,silent,248365
10,17|9|8|2|2|1|1,7,210,224108,silent,223898
10,17|9|7|4|1|1|1,7,359,504182,silent,503823
10,17|9|7|3|2|1|1,7,646,931011,silent,930365
10,17|9|7|2|2|2|1,7,321,375729,silent,375408
10,17|9|6|5|1|1|1,7,296,464602,silent,464306
10,17|9|6|4|2|1|1,7,892,1484662,silent,1483770
10,17|9|6|3|3|1|1,7,467,1012564,silent,1012097
10,17|9|6|3|2|2|1,7,722,1273091,silent,1272369
10,17|9|6|2|2|2|2,7,194,261990,silent,261796
10,17|9|5|5|2|1|1,7,455,781026,silent,780571
10,17|9|5|4|3|1|1,7,648,1407027,silent,1406379
10,17|9|5|4|2|2|1,7,726,1446661,silent,1445935
10,17|9|5|3|3|2|1,7,419,1331110,silent,1330691
10,17|9|5|3|2|2|2,7,277,677276,silent,676999
10,17|9|4|4|4|1|1,7,156,331911,silent,331755
10,17|9|4|4|3|2|1,7,359,1014801,silent,1014442
10,17|9|4|4|2|2|2,7,191,425331,silent,425140
10,17|9|4|3|3|3|1,7,50,431439,silent,431389
10,17|9|4|3|3|2|2,7,97,524444,silent,524347
10,17|9|3|3|3|3|2,7,2,114889,silent,114887
10,17|8|8|4|1|1|1,7,138,217035,silent,216897
10,17|8|8|3|2|1|1,7,259,396551,silent,396292
10,17|8|8|2|2|2|1,7,134,159745,silent,159611
10,17|8|7|5|1|1|1,7,248,395323,silent,395075
10,17|8|7|4|2|1|1,7,657,1166296,silent,1165639
10,17|8|7|3|3|1|1,7,344,773127,silent,772783
10,17|8|7|3|2|2|1,7,496,963741,silent,963245
10,17|8|7|2|2|2|2,7,127,194304,silent,194177
10,17|8|6|6|1|1|1,7,97,208827,silent,208730
10,17|8|6|5|2|1|1,7,613,1230025,silent,1229412
10,17|8|6|4|3|1|1,7,709,1761361,silent,1760652
10,17|8|6|4|2|2|1,7,816,1786779,silent,1785963
10,17|8|6|3|3|2|1,7,443,1532684,silent,1532241
10,17|8|6|3|2|2|2,7,295,767947,silent,767652
10,17|8|5|5|3|1|1,7,419,1038391,silent,1037972
10,17|8|5|5|2|2|1,7,375,989828,silent,989453
10,17|8|5|4|4|1|1,7,327,830024,silent,829697
10,17|8|5|4|3|2|1,7,692,2331465,silent,2330773
10,17|8|5|4|2|2|2,7,308,936217,silent,935909
10,17|8|5|3|3|3|1,7,106,783333,silent,783227
10,17|8|5|3|3|2|2,7,151,936423,silent,936272
10,17|8|4|4|4|2|1,7,221,621560,silent,621339
10,17|8|4|4|3|3|1,7,107,655647,silent,655540
10,17|8|4|4|3|2|2,7,167,747398,silent,747231
10,17|8|4|3|3|3|2,7,15,410436,silent,410421
10,17|8|3|3|3|3|3,7,0,-1,a0,
10,17|7|7|6|1|1|1,7,77,131164,silent,131087
10,17|7|7|5|2|1|1,7,302,617122,silent,616820
10,17|7|7|4|3|1|1,7,330,828089,silent,827759
10,17|7|7|4|2|2|1,7,336,831114,silent,830778
10,17|7|7|3|3|2|1,7,191,697975,silent,697784
10,17|7|7|3|2|2|2,7,110,344930,silent,344820
10,17|7|6|6|2|1|1,7,175,417778,silent,417603
10,17|7|6|5|3|1|1,7,423,1222267,silent,1221844
10,17|7|6|5|2|2|1,7,420,1152884,silent,1152464
10,17|7|6|4|4|1|1,7,285,799237,silent,798952
10,17|7|6|4|3|2|1,7,593,2172331,silent,2171738
10,17|7|6|4|2|2|2,7,263,858543,silent,858280
10,17|7|6|3|3|3|1,7,82,677121,silent,677039
10,17|7|6|3|3|2|2,7,129,804723,silent,804594
10,17|7|5|5|4|1|1,7,209,636571,silent,636362
10,17|7|5|5|3|2|1,7,337,1407547,silent,1407210
10,17|7|5|5|2|2|2,7,108,517916,silent,517808
10,17|7|5|4|4|2|1,7,342,1245946,silent,1245604
10,17|7|5|4|3|3|1,7,198,1232584,silent,1232386
10,17|7|5|4|3|2|2,7,235,1376184,silent,1375949
10,17|7|5|3|3|3|2,7,33,603005,silent,602972
10,17|7|4|4|4|3|1,7,106,438661,silent,438555
10,17|7|4|4|4|2|2,7,99,403188,silent,403089
10,17|7|4|4|3|3|2,7,43,534500,silent,534457
10,17|7|4|3|3|3|3,7,0,-1,a0,
10,17|6|6|6|3|1|1,7,63,243322,silent,243259
10,17|6|6|6|2|2|1,7,87,225593,silent,225506
10,17|6|6|5|4|1|1,7,123,434731,silent,434608
10,17|6|6|5|3|2|1,7,220,937948,silent,937728
10,17|6|6|5|2|2|2,7,94,343525,silent,343431
10,17|6|6|4|4|2|1,7,186,689980,silent,689794
10,17|6|6|4|3|3|1,7,91,663873,silent,663782
10,17|6|6|4|3|2|2,7,132,739504,silent,739372
10,17|6|6|3|3|3|2,7,11,301661,silent,301650
10,17|6|5|5|5|1|1,7,39,139395,silent,139356
10,17|6|5|5|4|2|1,7,139,697392,silent,697253
10,17|6|5|5|3|3|1,7,85,560454,silent,560369
10,17|6|5|5|3|2|2,7,73,604639,silent,604566
10,17|6|5|4|4|3|1,7,121,641724,silent,641603
10,17|6|5|4|4|2|2,7,105,578729,silent,578624
10,17|6|5|4|3|3|2,7,57,724224,silent,724167
10,17|6|5|3|3|3|3,7,2,147627,silent,147625
10,17|6|4|4|4|4|1,7,39,108317,silent,108278
10,17|6|4|4|4|3|2,7,48,295992,silent,295944
10,17|6|4|4|3|3|3,7,1,145495,silent,145494
10,17|5|5|5|5|2|1,7,13,87185,silent,87172
10,17|5|5|5|4|3|1,7,29,203979,silent,203950
10,17|5|5|5|4|2|2,7,12,177081,silent,177069
10,17|5|5|5|3|3|2,7,17,183687,silent,183670
10,17|5|5|4|4|4|1,7,17,87602,silent,87585
10,17|5|5|4|4|3|2,7,25,234638,silent,234613
10,17|5|5|4|3|3|3,7,5,109702,silent,109697
10,17|5|4|4|4|4|2,7,18,57099,silent,57081
10,17|5|4|4|4|3|3,7,5,62060,silent,62055
10,17|4|4|4|4|4|3,7,5,8463,silent,8458
10,16|16|4|1|1|1|1,7,1,1023,silent,1022
10,16|16|3|2|1|1|1,7,1,1681,silent,1680
10,16|16|2|2|2|1|1,7,1,629,silent,628
10,16|15|5|1|1|1|1,7,2,4377,silent,4375
10,16|15|4|2|1|1|1,7,10,10849,silent,10839
10,16|15|3|3|1|1|1,7,8,6909,silent,6901
10,16|15|3|2|2|1|1,7,17,8632,silent,8615
10,16|15|2|2|2|2|1,7,9,2112,silent,2103
10,16|14|6|1|1|1|1,7,9,11267,silent,11258
10,16|14|5|2|1|1|1,7,40,37078,silent,37038
10,16|14|4|3|1|1|1,7,44,42245,silent,42201
10,16|14|4|2|2|1|1,7,61,42969,silent,42908
10,16|14|3|3|2|1|1,7,44,34030,silent,33986
10,16|14|3|2|2|2|1,7,46,20107,silent,20061
10,16|14|2|2|2|2|2,7,17,2895,silent,2878
10,16|13|7|1|1|1|1,7,16,20219,silent,20203
10,16|13|6|2|1|1|1,7,84,83578,silent,83494
10,16|13|5|3|1|1|1,7,134,136034,silent,135900
10,16|13|5|2|2|1|1,7,170,129249,silent,129079
10,16|13|4|4|1|1|1,7,61,70934,silent,70873
10,16|13|4|3|2|1|1,7,189,189312,silent,189123
10,16|13|4|2|2|2|1,7,142,88415,silent,88273
10,16|13|3|3|3|1|1,7,34,52621,silent,52587
10,16|13|3|3|2|2|1,7,71,73744,silent,73673
10,16|13|3|2|2|2|2,7,41,22501,silent,22460
10,16|12|8|1|1|1|1,7,24,26193,silent,26169
10,16|12|7|2|1|1|1,7,133,133576,silent,133443
10,16|12|6|3|1|1|1,7,251,282473,silent,282222
10,16|12|6|2|2|1|1,7,277,259807,silent,259530
10,16|12|5|4|1|1|1,7,223,266349,silent,266126
10,16|12|5|3|2|1|1,7,484,553700,silent,553216
10,16|12|5|2|2|2|1,7,277,236410,silent,236133
10,16|12|4|4|2|1|1,7,240,315310,silent,315070
10,16|12|4|3|3|1|1,7,175,288601,silent,288426
10,16|12|4|3|2|2|1,7,302,379903,silent,379601
10,16|12|4|2|2|2|2,7,122,89951,silent,89829
10,16|12|3|3|3|2|1,7,45,134393,silent,134348
10,16|12|3|3|2|2|2,7,41,76343,silent,76302
10,16|11|9|1|1|1|1,7,18,23048,silent,23030
10,16|11|8|2|1|1|1,7,142,149217,silent,149075
10,16|11|7|3|1|1|1,7,335,403770,silent,403435
10,16|11|7|2|2|1|1,7,370,365795,silent,365425
10,16|11|6|4|1|1|1,7,396,540719,silent,540323
10,16|11|6|3|2|1|1,7,771,1032602,silent,1031831
10,16|11|6|2|2|2|1,7,409,424217,silent,423808
10,16|11|5|5|1|1|1,7,208,266742,silent,266534
10,16|11|5|4|2|1|1,7,742,1078845,silent,1078103
10,16|11|5|3|3|1|1,7,410,787889,silent,787479
10,16|11|5|3|2|2|1,7,638,1003174,silent,1002536
10,16|11|5|2|2|2|2,7,176,213830,silent,213654
10,16|11|4|4|3|1|1,7,290,565047,silent,564757
10,16|11|4|4|2|2|1,7,378,601589,silent,601211
10,16|11|4|3|3|2|1,7,240,684319,silent,684079
10,16|11|4|3|2|2|2,7,189,361626,silent,361437
10,16|11|3|3|3|3|1,7,11,112924,silent,112913
10,16|11|3|3|3|2|2,7,21,140054,silent,140033
10,16|10|10|1|1|1|1,7,11,9292,silent,9281
10,16|10|9|2|1|1|1,7,94,100993,silent,100899
10,16|10|8|3|1|1|1,7,302,376625,silent,376323
10,16|10|8|2|2|1|1,7,295,338009,silent,337714
10,16|10|7|4|1|1|1,7,485,692511,silent,692026
10,16|10|7|3|2|1|1,7,868,1271832,silent,1270964
10,16|10|7|2|2|2|1,7,424,511507,silent,511083
10,16|10|6|5|1|1|1,7,388,612730,silent,612342
10,16|10|6|4|2|1|1,7,1126,1937871,silent,1936745
10,16|10|6|3|3|1|1,7,624,1316456,silent,1315832
10,16|10|6|3|2|2|1,7,906,1650504,silent,1649598
10,16|10|6|2|2|2|2,7,253,338531,silent,338278
10,16|10|5|5|2|1|1,7,581,1001149,silent,1000568
10,16|10|5|4|3|1|1,7,806,1787631,silent,1786825
10,16|10|5|4|2|2|1,7,894,1833819,silent,1832925
10,16|10|5|3|3|2|1,7,526,1679059,silent,1678533
10,16|10|5|3|2|2|2,7,331,851219,silent,850888
10,16|10|4|4|4|1|1,7,174,415773,silent,415599
10,16|10|4|4|3|2|1,7,434,1266582,silent,1266148
10,16|10|4|4|2|2|2,7,243,529531,silent,529288
10,16|10|4|3|3|3|1,7,72,535248,silent,535176
10,16|10|4|3|3|2|2,7,110,648408,silent,648298
10,16|10|3|3|3|3|2,7,5,140770,silent,140765
10,16|9|9|3|1|1|1,7,121,156536,silent,156415
10,16|9|9|2|2|1|1,7,137,140303,silent,140166
10,16|9|8|4|1|1|1,7,331,502281,silent,501950
10,16|9|8|3|2|1|1,7,585,906920,silent,906335
10,16|9|8|2|2|2|1,7,274,361414,silent,361140
10,16|9|7|5|1|1|1,7,434,705628,silent,705194
10,16|9|7|4|2|1|1,7,1134,2049624,silent,2048490
10,16|9|7|3|3|1|1,7,576,1347869,silent,1347293
10,16|9|7|3|2|2|1,7,821,1674443,silent,1673622
10,16|9|7|2|2|2|2,7,182,333736,silent,333554
10,16|9|6|6|1|1|1,7,177,346679,silent,346502
10,16|9|6|5|2|1|1,7,965,1981075,silent,1980110
10,16|9|6|4|3|1|1,7,1108,2798438,silent,2797330
10,16|9|6|4|2|2|1,7,1209,2826001,silent,2824792
10,16|9|6|3|3|2|1,7,684,2408961,silent,2408277
10,16|9|6|3|2|2|2,7,420,1199414,silent,1198994
10,16|9|5|5|3|1|1,7,608,1591899,silent,1591291
10,16|9|5|5|2|2|1,7,552,1513320,silent,1512768
10,16|9|5|4|4|1|1,7,481,1260202,silent,1259721
10,16|9|5|4|3|2|1,7,1004,3515674,silent,3514670
10,16|9|5|4|2|2|2,7,416,1403339,silent,1402923
10,16|9|5|3|3|3|1,7,159,1170631,silent,1170472
10,16|9|5|3|3|2|2,7,232,1396385,silent,1396153
10,16|9|4|4|4|2|1,7,297,915956,silent,915659
10,16|9|4|4|3|3|1,7,159,962968,silent,962809
10,16|9|4|4|3|2|2,7,223,1092632,silent,1092409
10,16|9|4|3|3|3|2,7,27,595607,silent,595580
10,16|9|3|3|3|3|3,7,0,-1,a0,
10,16|8|8|5|1|1|1,7,184,316480,silent,316296
10,16|8|8|4|2|1|1,7,445,893438,silent,892993
10,16|8|8|3|3|1|1,7,262,582063,silent,581801
10,16|8|8|3|2|2|1,7,341,721370,silent,721029
10,16|8|8|2|2|2|2,7,102,144372,silent,144270
10,16|8|7|6|1|1|1,7,198,380215,silent,380017
10,16|8|7|5|2|1|1,7,788,1710205,silent,1709417
10,16|8|7|4|3|1|1,7,837,2243654,silent,2242817
10,16|8|7|4|2|2|1,7,872,2246061,silent,2245189
10,16|8|7|3|3|2|1,7,498,1862416,silent,1861918
10,16|8|7|3|2|2|2,7,283,917455,silent,917172
10,16|8|6|6|2|1|1,7,362,928997,silent,928635
10,16|8|6|5|3|1|1,7,868,2596786,silent,2595918
10,16|8|6|5|2|2|1,7,832,2438341,silent,2437509
10,16|8|6|4|4|1|1,7,530,1666279,silent,1665749
10,16|8|6|4|3|2|1,7,1155,4490237,silent,4489082
10,16|8|6|4|2|2|2,7,517,1764640,silent,1764123
10,16|8|6|3|3|3|1,7,179,1380140,silent,1379961
10,16|8|6|3|3|2|2,7,235,1633272,silent,1633037
10,16|8|5|5|4|1|1,7,388,1231044,silent,1230656
10,16|8|5|5|3|2|1,7,617,2698502,silent,2697885
10,16|8|5|5|2|2|2,7,191,987494,silent,987303
10,16|8|5|4|4|2|1,7,592,2345886,silent,2345294
10,16|8|5|4|3|3|1,7,350,2303249,silent,2302899
10,16|8|5|4|3|2|2,7,412,2562953,silent,2562541
10,16|8|5|3|3|3|2,7,63,1106494,silent,1106431
10,16|8|4|4|4|3|1,7,160,787018,silent,786858
10,16|8|4|4|4|2|2,7,172,721070,silent,720898
10,16|8|4|4|3|3|2,7,68,948314,silent,948246
10,16|8|4|3|3|3|3,7,2,240053,silent,240051
10,16|7|7|7|1|1|1,7,39,68418,silent,68379
10,16|7|7|6|2|1|1,7,247,585655,silent,585408
10,16|7|7|5|3|1|1,7,416,1321024,silent,1320608
10,16|7|7|5|2|2|1,7,378,1229094,silent,1228716
10,16|7|7|4|4|1|1,7,277,802293,silent,802016
10,16|7|7|4|3|2|1,7,506,2124890,silent,2124384
10,16|7|7|4|2|2|2,7,177,823138,silent,822961
10,16|7|7|3|3|3|1,7,78,636086,silent,636008
10,16|7|7|3|3|2|2,7,121,750478,silent,750357
10,16|7|6|6|3|1|1,7,264,930963,silent,930699
10,16|7|6|6|2|2|1,7,264,850820,silent,850556
10,16|7|6|5|4|1|1,7,409,1520384,silent,1519975
10,16|7|6|5|3|2|1,7,690,3231137,silent,3230447
10,16|7|6|5|2|2|2,7,248,1167419,silent,1167171
10,16|7|6|4|4|2|1,7,527,2293508,silent,2292981
10,16|7|6|4|3|3|1,7,303,2188381,silent,2188078
10,16|7|6|4|3|2|2,7,364,2418039,silent,2417675
10,16|7|6|3|3|3|2,7,50,968315,silent,968265
10,16|7|5|5|5|1|1,7,86,380387,silent,380301
10,16|7|5|5|4|2|1,7,343,1860204,silent,1859861
10,16|7|5|5|3|3|1,7,199,1477281,silent,1477082
10,16|7|5|5|3|2|2,7,192,1588060,silent,1587868
10,16|7|5|4|4|3|1,7,278,1635798,silent,1635520
10,16|7|5|4|4|2|2,7,213,1464892,silent,1464679
10,16|7|5|4|3|3|2,7,139,1816889,silent,1816750
10,16|7|5|3|3|3|3,7,4,360101,silent,360097
10,16|7|4|4|4|4|1,7,69,250610,silent,250541
10,16|7|4|4|4|3|2,7,88,679981,silent,679893
10,16|7|4|4|3|3|3,7,7,331030,silent,331023
10,16|6|6|6|4|1|1,7,65,332297,silent,332232
10,16|6|6|6|3|2|1,7,134,660036,silent,659902
10,16|6|6|6|2|2|2,7,75,234006,silent,233931
10,16|6|6|5|5|1|1,7,64,281700,silent,281636
10,16|6|6|5|4|2|1,7,240,1289818,silent,1289578
10,16|6|6|5|3|3|1,7,119,996792,silent,996673
10,16|6|6|5|3|2|2,7,133,1068835,silent,1068702
10,16|6|6|4|4|3|1,7,138,918090,silent,917952
10,16|6|6|4|4|2|2,7,152,821595,silent,821443
10,16|6|6|4|3|3|2,7,59,986517,silent,986458
10,16|6|6|3|3|3|3,7,4,182900,silent,182896
10,16|6|5|5|5|2|1,7,54,430581,silent,430527
10,16|6|5|5|4|3|1,7,123,967670,silent,967547
10,16|6|5|5|4|2|2,7,73,837469,silent,837396
10,16|6|5|5|3|3|2,7,63,845996,silent,845933
10,16|6|5|4|4|4|1,7,69,383075,silent,383006
10,16|6|5|4|4|3|2,7,100,1008603,silent,1008503
10,16|6|5|4|3|3|3,7,12,458193,silent,458181
10,16|6|4|4|4|4|2,7,49,189823,silent,189774
10,16|6|4|4|4|3|3,7,10,204021,silent,204011
10,16|5|5|5|5|3|1,7,14,134160,silent,134146
10,16|5|5|5|5|2|2,7,8,108486,silent,108478
10,16|5|5|5|4|4|1,7,12,132758,silent,132746
10,16|5|5|5|4|3|2,7,20,326385,silent,326365
10,16|5|5|5|3|3|3,7,6,119797,silent,119791
10,16|5|5|4|4|4|2,7,12,153951,silent,153939
10,16|5|5|4|4|3|3,7,13,166122,silent,166109
10,16|5|4|4|4|4|3,7,11,52214,silent,52203
10,16|4|4|4|4|4|4,7,7,3760,silent,3753
10,15|15|6|1|1|1|1,7,1,3997,silent,3996
10,15|15|5|2|1|1|1,7,15,13378,silent,13363
10,15|15|4|3|1|1|1,7,13,15133,silent,15120
10,15|15|4|2|2|1|1,7,28,15612,silent,15584
10,15|15|3|3|2|1|1,7,14,12088,silent,12074
10,15|15|3|2|2|2|1,7,16,7167,silent,7151
10,15|15|2|2|2|2|2,7,2,916,silent,914
10,15|14|7|1|1|1|1,7,9,11563,silent,11554
10,15|14|6|2|1|1|1,7,49,47495,silent,47446
10,15|14|5|3|1|1|1,7,78,77038,silent,76960
10,15|14|5|2|2|1|1,7,95,73116,silent,73021
10,15|14|4|4|1|1|1,7,33,40094,silent,40061
10,15|14|4|3|2|1|1,7,109,106907,silent,106798
10,15|14|4|2|2|2|1,7,79,49880,silent,49801
10,15|14|3|3|3|1|1,7,20,29672,silent,29652
10,15|14|3|3|2|2|1,7,40,41553,silent,41513
10,15|14|3|2|2|2|2,7,24,12678,silent,12654
10,15|13|8|1|1|1|1,7,15,19469,silent,19454
10,15|13|7|2|1|1|1,7,101,98285,silent,98184
10,15|13|6|3|1|1|1,7,180,205522,silent,205342
10,15|13|6|2|2|1|1,7,216,189372,silent,189156
10,15|13|5|4|1|1|1,7,166,192996,silent,192830
10,15|13|5|3|2|1|1,7,348,399953,silent,399605
10,15|13|5|2|2|2|1,7,197,170360,silent,170163
10,15|13|4|4|2|1|1,7,186,227811,silent,227625
10,15|13|4|3|3|1|1,7,117,207351,silent,207234
10,15|13|4|3|2|2|1,7,220,273053,silent,272833
10,15|13|4|2|2|2|2,7,72,63841,silent,63769
10,15|13|3|3|3|2|1,7,34,96426,silent,96392
10,15|13|3|3|2|2|2,7,35,54991,silent,54956
10,15|12|9|1|1|1|1,7,20,22093,silent,22073
10,15|12|8|2|1|1|1,7,130,136088,silent,135958
10,15|12|7|3|1|1|1,7,303,358718,silent,358415
10,15|12|7|2|2|1|1,7,320,324374,silent,324054
10,15|12|6|4|1|1|1,7,347,473634,silent,473287
10,15|12|6|3|2|1|1,7,673,902056,silent,901383
10,15|12|6|2|2|2|1,7,351,369864,silent,369513
10,15|12|5|5|1|1|1,7,182,232103,silent,231921
10,15|12|5|4|2|1|1,7,637,934913,silent,934276
10,15|12|5|3|3|1|1,7,363,681514,silent,681151
10,15|12|5|3|2|2|1,7,545,866686,silent,866141
10,15|12|5|2|2|2|2,7,152,184371,silent,184219
10,15|12|4|4|3|1|1,7,247,486795,silent,486548
10,15|12|4|4|2|2|1,7,321,517585,silent,517264
10,15|12|4|3|3|2|1,7,208,587617,silent,587409
10,15|12|4|3|2|2|2,7,159,309946,silent,309787
10,15|12|3|3|3|3|1,7,11,96532,silent,96521
10,15|12|3|3|3|2|2,7,17,119564,silent,119547
10,15|11|10|1|1|1|1,7,11,14900,silent,14889
10,15|11|9|2|1|1|1,7,120,124809,silent,124689
10,15|11|8|3|1|1|1,7,329,420592,silent,420263
10,15|11|8|2|2|1|1,7,346,377321,silent,376975
10,15|11|7|4|1|1|1,7,517,738206,silent,737689
10,15|11|7|3|2|1|1,7,913,1349365,silent,1348452
10,15|11|7|2|2|2|1,7,429,540519,silent,540090
10,15|11|6|5|1|1|1,7,406,638709,silent,638303
10,15|11|6|4|2|1|1,7,1179,2007753,silent,2006574
10,15|11|6|3|3|1|1,7,620,1357948,silent,1357328
10,15|11|6|3|2|2|1,7,914,1700156,silent,1699242
10,15|11|6|2|2|2|2,7,222,345699,silent,345477
10,15|11|5|5|2|1|1,7,570,1024763,silent,1024193
10,15|11|5|4|3|1|1,7,813,1821497,silent,1820684
10,15|11|5|4|2|2|1,7,884,1864588,silent,1863704
10,15|11|5|3|3|2|1,7,532,1702958,silent,1702426
10,15|11|5|3|2|2|2,7,329,861137,silent,860808
10,15|11|4|4|4|1|1,7,189,421161,silent,420972
10,15|11|4|4|3|2|1,7,430,1276259,silent,1275829
10,15|11|4|4|2|2|2,7,207,530141,silent,529934
10,15|11|4|3|3|3|1,7,69,537305,silent,537236
10,15|11|4|3|3|2|2,7,122,650922,silent,650800
10,15|11|3|3|3|3|2,7,4,139921,silent,139917
10,15|10|10|2|1|1|1,7,43,50624,silent,50581
10,15|10|9|3|1|1|1,7,224,291827,silent,291603
10,15|10|9|2|2|1|1,7,224,260362,silent,260138
10,15|10|8|4|1|1|1,7,464,720183,silent,719719
10,15|10|8|3|2|1|1,7,809,1293180,silent,1292371
10,15|10|8|2|2|2|1,7,375,513544,silent,513169
10,15|10|7|5|1|1|1,7,554,922125,silent,921571
10,15|10|7|4|2|1|1,7,1410,2653222,silent,2651812
10,15|10|7|3|3|1|1,7,744,1737772,silent,1737028
10,15|10|7|3|2|2|1,7,1018,2154292,silent,2153274
10,15|10|7|2|2|2|2,7,235,428082,silent,427847
10,15|10|6|6|1|1|1,7,218,438218,silent,438000
10,15|10|6|5|2|1|1,7,1167,2462754,silent,2461587
10,15|10|6|4|3|1|1,7,1328,3450066,silent,3448738
10,15|10|6|4|2|2|1,7,1431,3476356,silent,3474925
10,15|10|6|3|3|2|1,7,822,2950344,silent,2949522
10,15|10|6|3|2|2|2,7,489,1464488,silent,1463999
10,15|10|5|5|3|1|1,7,722,1926732,silent,1926010
10,15|10|5|5|2|2|1,7,647,1828310,silent,1827663
