# weight (8, 8, 8, 2, 2) delta 7 HWV vanishing on the pad side, mod 2147483629; monomial = multiset of exponent tuples alpha of c_alpha (coefficient of x^alpha / alpha!)
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 0, 4, 0, 0), (0, 4, 0, 0, 0), (0, 4, 0, 0, 0), (4, 0, 0, 0, 0), (4, 0, 0, 0, 0)] 1
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 0, 4, 0, 0), (0, 4, 0, 0, 0), (1, 3, 0, 0, 0), (3, 1, 0, 0, 0), (4, 0, 0, 0, 0)] 1073741814
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 0, 4, 0, 0), (0, 4, 0, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (4, 0, 0, 0, 0)] -357913938
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 0, 4, 0, 0), (1, 3, 0, 0, 0), (1, 3, 0, 0, 0), (3, 1, 0, 0, 0), (3, 1, 0, 0, 0)] -671088634
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 0, 4, 0, 0), (1, 3, 0, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (3, 1, 0, 0, 0)] -984263330
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 0, 4, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0)] -551783988
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (0, 3, 1, 0, 0), (0, 4, 0, 0, 0), (4, 0, 0, 0, 0), (4, 0, 0, 0, 0)] 536870907
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (0, 3, 1, 0, 0), (1, 3, 0, 0, 0), (3, 1, 0, 0, 0), (4, 0, 0, 0, 0)] -671088634
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (0, 3, 1, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (4, 0, 0, 0, 0)] -492131665
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (0, 4, 0, 0, 0), (1, 2, 1, 0, 0), (3, 1, 0, 0, 0), (4, 0, 0, 0, 0)] -671088634
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (0, 4, 0, 0, 0), (1, 3, 0, 0, 0), (3, 0, 1, 0, 0), (4, 0, 0, 0, 0)] -671088634
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (0, 4, 0, 0, 0), (2, 1, 1, 0, 0), (2, 2, 0, 0, 0), (4, 0, 0, 0, 0)] -984263330
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (1, 2, 1, 0, 0), (1, 3, 0, 0, 0), (3, 1, 0, 0, 0), (3, 1, 0, 0, 0)] -905969656
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (1, 2, 1, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (3, 1, 0, 0, 0)] -413837991
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (1, 3, 0, 0, 0), (1, 3, 0, 0, 0), (3, 0, 1, 0, 0), (3, 1, 0, 0, 0)] -905969656
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (1, 3, 0, 0, 0), (2, 1, 1, 0, 0), (2, 2, 0, 0, 0), (3, 1, 0, 0, 0)] -827675982
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (1, 3, 0, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (3, 0, 1, 0, 0)] -413837991
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 1, 3, 0, 0), (2, 1, 1, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0)] 275891994
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (4, 0, 0, 0, 0), (4, 0, 0, 0, 0)] -178956969
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 2, 2, 0, 0), (1, 3, 0, 0, 0), (3, 1, 0, 0, 0), (4, 0, 0, 0, 0)] -492131665
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 2, 2, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (4, 0, 0, 0, 0)] -551783988
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (1, 1, 2, 0, 0), (3, 1, 0, 0, 0), (4, 0, 0, 0, 0)] -984263330
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (1, 2, 1, 0, 0), (3, 0, 1, 0, 0), (4, 0, 0, 0, 0)] -984263330
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (2, 0, 2, 0, 0), (2, 2, 0, 0, 0), (4, 0, 0, 0, 0)] -536870907
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (2, 0, 2, 0, 0), (3, 1, 0, 0, 0), (3, 1, 0, 0, 0)] 178956969
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (2, 1, 1, 0, 0), (2, 1, 1, 0, 0), (4, 0, 0, 0, 0)] -984263330
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (2, 1, 1, 0, 0), (3, 0, 1, 0, 0), (3, 1, 0, 0, 0)] -178956969
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (0, 4, 0, 0, 0), (2, 2, 0, 0, 0), (3, 0, 1, 0, 0), (3, 0, 1, 0, 0)] 178956969
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 1, 2, 0, 0), (1, 3, 0, 0, 0), (3, 1, 0, 0, 0), (3, 1, 0, 0, 0)] -827675982
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 1, 2, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (3, 1, 0, 0, 0)] 275891994
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 2, 1, 0, 0), (1, 2, 1, 0, 0), (2, 2, 0, 0, 0), (4, 0, 0, 0, 0)] 735711984
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 2, 1, 0, 0), (1, 2, 1, 0, 0), (3, 1, 0, 0, 0), (3, 1, 0, 0, 0)] -275891994
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 2, 1, 0, 0), (1, 3, 0, 0, 0), (2, 1, 1, 0, 0), (4, 0, 0, 0, 0)] -59652323
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 2, 1, 0, 0), (1, 3, 0, 0, 0), (3, 0, 1, 0, 0), (3, 1, 0, 0, 0)] 827675982
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 2, 1, 0, 0), (2, 1, 1, 0, 0), (2, 2, 0, 0, 0), (3, 1, 0, 0, 0)] 367855992
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 2, 1, 0, 0), (2, 2, 0, 0, 0), (2, 2, 0, 0, 0), (3, 0, 1, 0, 0)] -459819990
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 3, 0, 0, 0), (1, 3, 0, 0, 0), (2, 0, 2, 0, 0), (4, 0, 0, 0, 0)] 178956969
[(0, 0, 2, 0, 2), (0, 0, 2, 2, 0), (0, 2, 2, 0, 0), (1, 3, 0, 0, 0), (1, 3, 0, 0, 0), (3, 0, 1, 0, 0), (3, 0, 1, 0, 0)] -335544317
