delta,lam,ell,a,m_det,class,margin
8,10|8|5|5|2|2,6,11,39800,silent,39789
8,10|8|5|4|4|1,6,27,41297,silent,41270
8,10|8|5|4|3|2,6,32,95439,silent,95407
8,10|8|5|3|3|3,6,4,30955,silent,30951
8,10|8|4|4|4|2,6,20,26611,silent,26591
8,10|8|4|4|3|3,6,2,26078,silent,26076
8,10|7|7|6|1|1,6,10,7044,silent,7034
8,10|7|7|5|2|1,6,24,31870,silent,31846
8,10|7|7|4|3|1,6,28,43193,silent,43165
8,10|7|7|4|2|2,6,11,35417,silent,35406
8,10|7|7|3|3|2,6,11,30220,silent,30209
8,10|7|6|6|2|1,6,17,22583,silent,22566
8,10|7|6|5|3|1,6,32,66897,silent,66865
8,10|7|6|5|2|2,6,22,52368,silent,52346
8,10|7|6|4|4|1,6,26,44426,silent,44400
8,10|7|6|4|3|2,6,31,99304,silent,99273
8,10|7|6|3|3|3,6,3,29762,silent,29759
8,10|7|5|5|4|1,6,13,36160,silent,36147
8,10|7|5|5|3|2,6,15,66059,silent,66044
8,10|7|5|4|4|2,6,18,59171,silent,59153
8,10|7|5|4|3|3,6,10,56434,silent,56424
8,10|7|4|4|4|3,6,9,20627,silent,20618
8,10|6|6|6|3|1,6,6,14258,silent,14252
8,10|6|6|6|2|2,6,10,11463,silent,11453
8,10|6|6|5|4|1,6,10,26240,silent,26230
8,10|6|6|5|3|2,6,10,46494,silent,46484
8,10|6|6|4|4|2,6,18,35356,silent,35338
8,10|6|6|4|3|3,6,2,31669,silent,31667
8,10|6|5|5|5|1,6,1,8678,silent,8677
8,10|6|5|5|4|2,6,4,35739,silent,35735
8,10|6|5|5|3|3,6,4,28052,silent,28048
8,10|6|5|4|4|3,6,7,32280,silent,32273
8,10|6|4|4|4|4,6,7,5849,silent,5842
8,10|5|5|5|5|2,6,1,4851,silent,4850
8,10|5|5|5|4|3,6,1,10745,silent,10744
8,10|5|5|4|4|4,6,0,-1,a0,
8,9|9|9|3|1|1,6,3,1375,silent,1372
8,9|9|9|2|2|1,6,1,1108,silent,1107
8,9|9|8|4|1|1,6,11,5560,silent,5549
8,9|9|8|3|2|1,6,11,9508,silent,9497
8,9|9|8|2|2|2,6,1,3016,silent,3015
8,9|9|7|5|1|1,6,10,8774,silent,8764
8,9|9|7|4|2|1,6,23,24715,silent,24692
8,9|9|7|3|3|1,6,11,16323,silent,16312
8,9|9|7|3|2|2,6,10,16685,silent,16675
8,9|9|6|6|1|1,6,8,4644,silent,4636
8,9|9|6|5|2|1,6,20,25731,silent,25711
8,9|9|6|4|3|1,6,25,36839,silent,36814
8,9|9|6|4|2|2,6,11,30545,silent,30534
8,9|9|6|3|3|2,6,10,26408,silent,26398
8,9|9|5|5|3|1,6,10,21680,silent,21670
8,9|9|5|5|2|2,6,10,17208,silent,17198
8,9|9|5|4|4|1,6,10,17469,silent,17459
8,9|9|5|4|3|2,6,13,40305,silent,40292
8,9|9|5|3|3|3,6,1,13016,silent,13015
8,9|9|4|4|4|2,6,2,10727,silent,10725
8,9|9|4|4|3|3,6,4,11095,silent,11091
8,9|8|8|5|1|1,6,7,5665,silent,5658
8,9|8|8|4|2|1,6,16,15845,silent,15829
8,9|8|8|3|3|1,6,6,10165,silent,10159
8,9|8|8|3|2|2,6,7,10668,silent,10661
8,9|8|7|6|1|1,6,9,7706,silent,7697
8,9|8|7|5|2|1,6,26,34291,silent,34265
8,9|8|7|4|3|1,6,27,45489,silent,45462
8,9|8|7|4|2|2,6,18,37850,silent,37832
8,9|8|7|3|3|2,6,9,31324,silent,31315
8,9|8|6|6|2|1,6,15,19825,silent,19810
8,9|8|6|5|3|1,6,26,56516,silent,56490
8,9|8|6|5|2|2,6,18,44247,silent,44229
8,9|8|6|4|4|1,6,21,37080,silent,37059
8,9|8|6|4|3|2,6,25,82290,silent,82265
8,9|8|6|3|3|3,6,2,24317,silent,24315
8,9|8|5|5|4|1,6,10,28235,silent,28225
8,9|8|5|5|3|2,6,11,51227,silent,51216
8,9|8|5|4|4|2,6,15,45448,silent,45433
8,9|8|5|4|3|3,6,7,42848,silent,42841
8,9|8|4|4|4|3,6,5,15211,silent,15206
8,9|7|7|7|1|1,6,1,1708,silent,1707
8,9|7|7|6|2|1,6,9,14568,silent,14559
8,9|7|7|5|3|1,6,15,33910,silent,33895
8,9|7|7|5|2|2,6,9,25946,silent,25937
8,9|7|7|4|4|1,6,9,20767,silent,20758
8,9|7|7|4|3|2,6,12,45673,silent,45661
8,9|7|7|3|3|3,6,2,13407,silent,13405
8,9|7|6|6|3|1,6,12,25272,silent,25260
8,9|7|6|6|2|2,6,6,19178,silent,19172
8,9|7|6|5|4|1,6,15,42520,silent,42505
8,9|7|6|5|3|2,6,17,74712,silent,74695
8,9|7|6|4|4|2,6,14,53887,silent,53873
8,9|7|6|4|3|3,6,8,49523,silent,49515
8,9|7|5|5|5|1,6,2,11168,silent,11166
8,9|7|5|5|4|2,6,8,45292,silent,45284
8,9|7|5|5|3|3,6,3,34790,silent,34787
8,9|7|5|4|4|3,6,8,38986,silent,38978
8,9|7|4|4|4|4,6,2,6165,silent,6163
8,9|6|6|6|4|1,6,5,10509,silent,10504
8,9|6|6|6|3|2,6,5,17147,silent,17142
8,9|6|6|5|5|1,6,1,8942,silent,8941
8,9|6|6|5|4|2,6,7,34497,silent,34490
8,9|6|6|5|3|3,6,2,25406,silent,25404
8,9|6|6|4|4|3,6,6,24108,silent,24102
8,9|6|5|5|5|2,6,0,-1,a0,
8,9|6|5|5|4|3,6,2,26130,silent,26128
8,9|6|5|4|4|4,6,3,10510,silent,10507
8,9|5|5|5|5|3,6,0,-1,a0,
8,9|5|5|5|4|4,6,0,-1,a0,
8,8|8|8|6|1|1,6,0,-1,a0,
8,8|8|8|5|2|1,6,5,6260,silent,6255
8,8|8|8|4|3|1,6,3,7936,silent,7933
8,8|8|8|4|2|2,6,7,6972,silent,6965
8,8|8|8|3|3|2,6,0,-1,a0,
8,8|8|7|7|1|1,6,4,1206,silent,1202
8,8|8|7|6|2|1,6,6,9422,silent,9416
8,8|8|7|5|3|1,6,12,21139,silent,21127
8,8|8|7|5|2|2,6,4,16280,silent,16276
8,8|8|7|4|4|1,6,6,12919,silent,12913
8,8|8|7|4|3|2,6,8,28131,silent,28123
8,8|8|7|3|3|3,6,1,8028,silent,8027
8,8|8|6|6|3|1,6,4,12987,silent,12983
8,8|8|6|6|2|2,6,9,10306,silent,10297
8,8|8|6|5|4|1,6,8,21438,silent,21430
8,8|8|6|5|3|2,6,7,37370,silent,37363
8,8|8|6|4|4|2,6,13,27214,silent,27201
8,8|8|6|4|3|3,6,1,24098,silent,24097
8,8|8|5|5|5|1,6,1,5255,silent,5254
8,8|8|5|5|4|2,6,1,20998,silent,20997
8,8|8|5|5|3|3,6,4,16345,silent,16341
8,8|8|5|4|4|3,6,4,17993,silent,17989
8,8|8|4|4|4|4,6,5,2967,silent,2962
8,8|7|7|7|2|1,6,1,2633,silent,2632
8,8|7|7|6|3|1,6,5,12288,silent,12283
8,8|7|7|6|2|2,6,1,8960,silent,8959
8,8|7|7|5|4|1,6,5,16305,silent,16300
8,8|7|7|5|3|2,6,6,28154,silent,28148
8,8|7|7|4|4|2,6,2,18652,silent,18650
8,8|7|7|4|3|3,6,4,17320,silent,17316
8,8|7|6|6|4|1,6,5,13678,silent,13673
8,8|7|6|6|3|2,6,5,22110,silent,22105
8,8|7|6|5|5|1,6,2,11050,silent,11048
8,8|7|6|5|4|2,6,7,41332,silent,41325
8,8|7|6|5|3|3,6,3,30503,silent,30500
8,8|7|6|4|4|3,6,5,27781,silent,27776
8,8|7|5|5|5|2,6,1,11614,silent,11613
8,8|7|5|5|4|3,6,2,24723,silent,24721
8,8|7|5|4|4|4,6,1,9499,silent,9498
8,8|6|6|6|5|1,6,1,3770,silent,3769
8,8|6|6|6|4|2,6,5,11626,silent,11621
8,8|6|6|6|3|3,6,0,-1,a0,
8,8|6|6|5|5|2,6,0,-1,a0,
8,8|6|6|5|4|3,6,2,20474,silent,20472
8,8|6|6|4|4|4,6,4,6812,silent,6808
8,8|6|5|5|5|3,6,0,-1,a0,
8,8|6|5|5|4|4,6,0,-1,a0,
8,8|5|5|5|5|4,6,0,-1,a0,
