delta,lam,ell,a,m_det,class,margin
10,18|10|2|2|2|2|2|2,8,15,6048,silent,6033
10,18|9|8|1|1|1|1|1,8,1,17577,silent,17576
10,18|9|7|2|1|1|1|1,8,12,113247,silent,113235
10,18|9|6|3|1|1|1|1,8,35,270191,silent,270156
10,18|9|6|2|2|1|1|1,8,50,261936,silent,261886
10,18|9|5|4|1|1|1|1,8,33,270733,silent,270700
10,18|9|5|3|2|1|1|1,8,109,599454,silent,599345
10,18|9|5|2|2|2|1|1,8,92,285004,silent,284912
10,18|9|4|4|2|1|1|1,8,44,354685,silent,354641
10,18|9|4|3|3|1|1|1,8,43,333932,silent,333889
10,18|9|4|3|2|2|1|1,8,103,481262,silent,481159
10,18|9|4|2|2|2|2|1,8,73,149155,silent,149082
10,18|9|3|3|3|2|1|1,8,20,179240,silent,179220
10,18|9|3|3|2|2|2|1,8,30,134071,silent,134041
10,18|9|3|2|2|2|2|2,8,20,30442,silent,30422
10,18|8|8|2|1|1|1|1,8,8,47963,silent,47955
10,18|8|7|3|1|1|1|1,8,24,200732,silent,200708
10,18|8|7|2|2|1|1|1,8,37,192157,silent,192120
10,18|8|6|4|1|1|1|1,8,42,325440,silent,325398
10,18|8|6|3|2|1|1|1,8,106,663242,silent,663136
10,18|8|6|2|2|2|1|1,8,76,302894,silent,302818
10,18|8|5|5|1|1|1|1,8,27,170390,silent,170363
10,18|8|5|4|2|1|1|1,8,113,760917,silent,760804
10,18|8|5|3|3|1|1|1,8,73,576435,silent,576362
10,18|8|5|3|2|2|1|1,8,156,806335,silent,806179
10,18|8|5|2|2|2|2|1,8,83,228298,silent,228215
10,18|8|4|4|3|1|1|1,8,42,436133,silent,436091
10,18|8|4|4|2|2|1|1,8,74,503468,silent,503394
10,18|8|4|3|3|2|1|1,8,61,600128,silent,600067
10,18|8|4|3|2|2|2|1,8,86,413424,silent,413338
10,18|8|4|2|2|2|2|2,8,41,73380,silent,73339
10,18|8|3|3|3|3|1|1,8,2,106893,silent,106891
10,18|8|3|3|3|2|2|1,8,8,171032,silent,171024
10,18|8|3|3|2|2|2|2,8,7,66222,silent,66215
10,18|7|7|4|1|1|1|1,8,15,148643,silent,148628
10,18|7|7|3|2|1|1|1,8,47,296710,silent,296663
10,18|7|7|2|2|2|1|1,8,43,134750,silent,134707
10,18|7|6|5|1|1|1|1,8,24,194135,silent,194111
10,18|7|6|4|2|1|1|1,8,90,685045,silent,684955
10,18|7|6|3|3|1|1|1,8,58,486839,silent,486781
10,18|7|6|3|2|2|1|1,8,116,670240,silent,670124
10,18|7|6|2|2|2|2|1,8,59,183224,silent,183165
10,18|7|5|5|2|1|1|1,8,70,405115,silent,405045
10,18|7|5|4|3|1|1|1,8,85,781660,silent,781575
10,18|7|5|4|2|2|1|1,8,138,880392,silent,880254
10,18|7|5|3|3|2|1|1,8,78,844572,silent,844494
10,18|7|5|3|2|2|2|1,8,94,561781,silent,561687
10,18|7|5|2|2|2|2|2,8,25,89578,silent,89553
10,18|7|4|4|4|1|1|1,8,14,201461,silent,201447
10,18|7|4|4|3|2|1|1,8,60,686889,silent,686829
10,18|7|4|4|2|2|2|1,8,67,373895,silent,373828
10,18|7|4|3|3|3|1|1,8,9,314281,silent,314272
10,18|7|4|3|3|2|2|1,8,30,484584,silent,484554
10,18|7|4|3|2|2|2|2,8,29,174497,silent,174468
10,18|7|3|3|3|3|2|1,8,0,-1,a0,
10,18|7|3|3|3|2|2|2,8,1,77209,silent,77208
10,18|6|6|6|1|1|1|1,8,3,36945,silent,36942
10,18|6|6|5|2|1|1|1,8,33,262531,silent,262498
10,18|6|6|4|3|1|1|1,8,43,414576,silent,414533
10,18|6|6|4|2|2|1|1,8,55,458597,silent,458542
10,18|6|6|3|3|2|1|1,8,44,418463,silent,418419
10,18|6|6|3|2|2|2|1,8,44,273971,silent,273927
10,18|6|6|2|2|2|2|2,8,21,43451,silent,43430
10,18|6|5|5|3|1|1|1,8,46,330045,silent,329999
10,18|6|5|5|2|2|1|1,8,53,348287,silent,348234
10,18|6|5|4|4|1|1|1,8,26,284118,silent,284092
10,18|6|5|4|3|2|1|1,8,81,898412,silent,898331
10,18|6|5|4|2|2|2|1,8,64,472541,silent,472477
10,18|6|5|3|3|3|1|1,8,12,328575,silent,328563
10,18|6|5|3|3|2|2|1,8,29,500432,silent,500403
10,18|6|5|3|2|2|2|2,8,20,173128,silent,173108
10,18|6|4|4|4|2|1|1,8,18,276575,silent,276557
10,18|6|4|4|3|3|1|1,8,14,313385,silent,313371
10,18|6|4|4|3|2|2|1,8,36,449282,silent,449246
10,18|6|4|4|2|2|2|2,8,28,128387,silent,128359
10,18|6|4|3|3|3|2|1,8,2,270255,silent,270253
10,18|6|4|3|3|2|2|2,8,4,173020,silent,173016
10,18|6|3|3|3|3|3|1,8,0,-1,a0,
10,18|6|3|3|3|3|2|2,8,0,-1,a0,
10,18|5|5|5|4|1|1|1,8,15,84756,silent,84741
10,18|5|5|5|3|2|1|1,8,19,214272,silent,214253
10,18|5|5|5|2|2|2|1,8,7,104530,silent,104523
10,18|5|5|4|4|2|1|1,8,23,215960,silent,215937
10,18|5|5|4|3|3|1|1,8,8,227972,silent,227964
10,18|5|5|4|3|2|2|1,8,21,324992,silent,324971
10,18|5|5|4|2|2|2|2,8,5,87834,silent,87829
10,18|5|5|3|3|3|2|1,8,2,159623,silent,159621
10,18|5|5|3|3|2|2|2,8,5,101542,silent,101537
10,18|5|4|4|4|3|1|1,8,6,115821,silent,115815
10,18|5|4|4|4|2|2|1,8,14,134905,silent,134891
10,18|5|4|4|3|3|2|1,8,4,193386,silent,193382
10,18|5|4|4|3|2|2|2,8,8,115430,silent,115422
10,18|5|4|3|3|3|3|1,8,0,-1,a0,
10,18|5|4|3|3|3|2|2,8,0,-1,a0,
10,18|5|3|3|3|3|3|2,8,0,-1,a0,
10,18|4|4|4|4|4|1|1,8,0,-1,a0,
10,18|4|4|4|4|3|2|1,8,2,40052,silent,40050
10,18|4|4|4|4|2|2|2,8,6,19735,silent,19729
10,18|4|4|4|3|3|3|1,8,0,-1,a0,
10,18|4|4|4|3|3|2|2,8,0,-1,a0,
10,18|4|4|3|3|3|3|2,8,0,-1,a0,
10,18|4|3|3|3|3|3|3,8,0,-1,a0,
10,17|17|1|1|1|1|1|1,8,0,-1,a0,
10,17|16|2|1|1|1|1|1,8,0,-1,a0,
10,17|15|3|1|1|1|1|1,8,0,-1,a0,
10,17|15|2|2|1|1|1|1,8,0,-1,a0,
10,17|14|4|1|1|1|1|1,8,0,-1,a0,
10,17|14|3|2|1|1|1|1,8,0,-1,a0,
10,17|14|2|2|2|1|1|1,8,0,-1,a0,
10,17|13|5|1|1|1|1|1,8,0,-1,a0,
10,17|13|4|2|1|1|1|1,8,1,32849,silent,32848
10,17|13|3|3|1|1|1|1,8,4,20583,silent,20579
10,17|13|3|2|2|1|1|1,8,6,27727,silent,27721
10,17|13|2|2|2|2|1|1,8,6,7236,silent,7230
10,17|12|6|1|1|1|1|1,8,1,22959,silent,22958
10,17|12|5|2|1|1|1|1,8,9,80449,silent,80440
10,17|12|4|3|1|1|1|1,8,12,93787,silent,93775
10,17|12|4|2|2|1|1|1,8,21,100582,silent,100561
10,17|12|3|3|2|1|1|1,8,22,79801,silent,79779
10,17|12|3|2|2|2|1|1,8,27,52164,silent,52137
10,17|12|2|2|2|2|2|1,8,14,9072,silent,9058
10,17|11|7|1|1|1|1|1,8,2,30348,silent,30346
10,17|11|6|2|1|1|1|1,8,17,136903,silent,136886
10,17|11|5|3|1|1|1|1,8,37,230090,silent,230053
10,17|11|5|2|2|1|1|1,8,55,230200,silent,230145
10,17|11|4|4|1|1|1|1,8,11,124125,silent,124114
10,17|11|4|3|2|1|1|1,8,69,346386,silent,346317
10,17|11|4|2|2|2|1|1,8,69,177813,silent,177744
10,17|11|3|3|3|1|1|1,8,21,98769,silent,98748
10,17|11|3|3|2|2|1|1,8,43,153297,silent,153254
10,17|11|3|2|2|2|2|1,8,41,60488,silent,60447
10,17|11|2|2|2|2|2|2,8,10,6349,silent,6339
10,17|10|8|1|1|1|1|1,8,4,27621,silent,27617
10,17|10|7|2|1|1|1|1,8,23,160103,silent,160080
10,17|10|6|3|1|1|1|1,8,59,363251,silent,363192
10,17|10|6|2|2|1|1|1,8,72,350406,silent,350334
10,17|10|5|4|1|1|1|1,8,54,355738,silent,355684
10,17|10|5|3|2|1|1|1,8,154,781611,silent,781457
10,17|10|5|2|2|2|1|1,8,117,369053,silent,368936
10,17|10|4|4|2|1|1|1,8,65,457363,silent,457298
10,17|10|4|3|3|1|1|1,8,64,428481,silent,428417
10,17|10|4|3|2|2|1|1,8,135,614972,silent,614837
10,17|10|4|2|2|2|2|1,8,87,189034,silent,188947
10,17|10|3|3|3|2|1|1,8,28,226968,silent,226940
10,17|10|3|3|2|2|2|1,8,38,168685,silent,168647
10,17|10|3|2|2|2|2|2,8,23,37932,silent,37909
10,17|9|9|1|1|1|1|1,8,0,-1,a0,
10,17|9|8|2|1|1|1|1,8,17,111304,silent,111287
10,17|9|7|3|1|1|1|1,8,54,359053,silent,358999
10,17|9|7|2|2|1|1|1,8,75,342446,silent,342371
10,17|9|6|4|1|1|1|1,8,72,528979,silent,528907
10,17|9|6|3|2|1|1|1,8,189,1070137,silent,1069948
10,17|9|6|2|2|2|1|1,8,133,486502,silent,486369
10,17|9|5|5|1|1|1|1,8,49,268536,silent,268487
10,17|9|5|4|2|1|1|1,8,191,1177634,silent,1177443
10,17|9|5|3|3|1|1|1,8,123,885190,silent,885067
10,17|9|5|3|2|2|1|1,8,238,1232748,silent,1232510
10,17|9|5|2|2|2|2|1,8,112,345471,silent,345359
10,17|9|4|4|3|1|1|1,8,67,656932,silent,656865
10,17|9|4|4|2|2|1|1,8,127,757268,silent,757141
10,17|9|4|3|3|2|1|1,8,94,893029,silent,892935
10,17|9|4|3|2|2|2|1,8,119,611431,silent,611312
10,17|9|4|2|2|2|2|2,8,42,106069,silent,106027
10,17|9|3|3|3|3|1|1,8,6,156855,silent,156849
10,17|9|3|3|3|2|2|1,8,12,249289,silent,249277
10,17|9|3|3|2|2|2|2,8,13,96099,silent,96086
10,17|8|8|3|1|1|1|1,8,27,153594,silent,153567
10,17|8|8|2|2|1|1|1,8,25,144236,silent,144211
10,17|8|7|4|1|1|1|1,8,57,412521,silent,412464
10,17|8|7|3|2|1|1|1,8,135,807771,silent,807636
10,17|8|7|2|2|2|1|1,8,92,361098,silent,361006
10,17|8|6|5|1|1|1|1,8,62,420425,silent,420363
10,17|8|6|4|2|1|1|1,8,202,1443414,silent,1443212
10,17|8|6|3|3|1|1|1,8,134,1014622,silent,1014488
10,17|8|6|3|2|2|1|1,8,233,1387661,silent,1387428
10,17|8|6|2|2|2|2|1,8,109,374692,silent,374583
10,17|8|5|5|2|1|1|1,8,134,791514,silent,791380
10,17|8|5|4|3|1|1|1,8,175,1492515,silent,1492340
10,17|8|5|4|2|2|1|1,8,249,1669730,silent,1669481
10,17|8|5|3|3|2|1|1,8,157,1585217,silent,1585060
10,17|8|5|3|2|2|2|1,8,163,1045278,silent,1045115
10,17|8|5|2|2|2|2|2,8,45,164729,silent,164684
10,17|8|4|4|4|1|1|1,8,27,368733,silent,368706
10,17|8|4|4|3|2|1|1,8,114,1244473,silent,1244359
10,17|8|4|4|2|2|2|1,8,109,671696,silent,671587
10,17|8|4|3|3|3|1|1,8,22,561182,silent,561160
10,17|8|4|3|3|2|2|1,8,53,860392,silent,860339
10,17|8|4|3|2|2|2|2,8,44,306395,silent,306351
10,17|8|3|3|3|3|2|1,8,1,200968,silent,200967
10,17|8|3|3|3|2|2|2,8,1,132131,silent,132130
10,17|7|7|5|1|1|1|1,8,27,208450,silent,208423
10,17|7|7|4|2|1|1|1,8,101,671725,silent,671624
10,17|7|7|3|3|1|1|1,8,49,459224,silent,459175
10,17|7|7|3|2|2|1|1,8,107,626989,silent,626882
10,17|7|7|2|2|2|2|1,8,40,165909,silent,165869
10,17|7|6|6|1|1|1|1,8,13,140484,silent,140471
10,17|7|6|5|2|1|1|1,8,124,915030,silent,914906
10,17|7|6|4|3|1|1|1,8,145,1383143,silent,1382998
10,17|7|6|4|2|2|1|1,8,208,1524850,silent,1524642
10,17|7|6|3|3|2|1|1,8,125,1357509,silent,1357384
10,17|7|6|3|2|2|2|1,8,126,880156,silent,880030
10,17|7|6|2|2|2|2|2,8,32,133661,silent,133629
10,17|7|5|5|3|1|1|1,8,111,883447,silent,883336
10,17|7|5|5|2|2|1|1,8,125,923206,silent,923081
10,17|7|5|4|4|1|1|1,8,77,734535,silent,734458
10,17|7|5|4|3|2|1|1,8,204,2286510,silent,2286306
10,17|7|5|4|2|2|2|1,8,143,1189023,silent,1188880
10,17|7|5|3|3|3|1|1,8,30,816213,silent,816183
10,17|7|5|3|3|2|2|1,8,73,1235468,silent,1235395
10,17|7|5|3|2|2|2|2,8,42,421333,silent,421291
10,17|7|4|4|4|2|1|1,8,54,646910,silent,646856
10,17|7|4|4|3|3|1|1,8,29,720280,silent,720251
10,17|7|4|4|3|2|2|1,8,77,1028406,silent,1028329
10,17|7|4|4|2|2|2|2,8,38,286869,silent,286831
10,17|7|4|3|3|3|2|1,8,6,603615,silent,603609
10,17|7|4|3|3|2|2|2,8,12,383911,silent,383899
10,17|7|3|3|3|3|3|1,8,0,-1,a0,
10,17|7|3|3|3|3|2|2,8,0,-1,a0,
10,17|6|6|6|2|1|1|1,8,13,176236,silent,176223
10,17|6|6|5|3|1|1|1,8,64,587096,silent,587032
10,17|6|6|5|2|2|1|1,8,69,603425,silent,603356
10,17|6|6|4|4|1|1|1,8,27,403259,silent,403232
10,17|6|6|4|3|2|1|1,8,103,1223654,silent,1223551
10,17|6|6|4|2|2|2|1,8,79,628108,silent,628029
10,17|6|6|3|3|3|1|1,8,21,411189,silent,411168
10,17|6|6|3|3|2|2|1,8,33,615505,silent,615472
10,17|6|6|3|2|2|2|2,8,24,208197,silent,208173
10,17|6|5|5|4|1|1|1,8,52,404209,silent,404157
10,17|6|5|5|3|2|1|1,8,88,998821,silent,998733
10,17|6|5|5|2|2|2|1,8,39,479795,silent,479756
10,17|6|5|4|4|2|1|1,8,75,929672,silent,929597
10,17|6|5|4|3|3|1|1,8,46,968066,silent,968020
10,17|6|5|4|3|2|2|1,8,84,1364279,silent,1364195
10,17|6|5|4|2|2|2|2,8,32,365213,silent,365181
10,17|6|5|3|3|3|2|1,8,10,641580,silent,641570
10,17|6|5|3|3|2|2|2,8,11,401289,silent,401278
10,17|6|4|4|4|3|1|1,8,19,383848,silent,383829
10,17|6|4|4|4|2|2|1,8,40,443297,silent,443257
10,17|6|4|4|3|3|2|1,8,14,622905,silent,622891
10,17|6|4|4|3|2|2|2,8,21,367090,silent,367069
10,17|6|4|3|3|3|3|1,8,0,-1,a0,
10,17|6|4|3|3|3|2|2,8,0,-1,a0,
10,17|6|3|3|3|3|3|2,8,0,-1,a0,
10,17|5|5|5|5|1|1|1,8,6,48407,silent,48401
10,17|5|5|5|4|2|1|1,8,25,285421,silent,285396
10,17|5|5|5|3|3|1|1,8,11,241116,silent,241105
10,17|5|5|5|3|2|2|1,8,14,331862,silent,331848
10,17|5|5|5|2|2|2|2,8,1,80942,silent,80941
10,17|5|5|4|4|3|1|1,8,20,305079,silent,305059
10,17|5|5|4|4|2|2|1,8,19,346346,silent,346327
10,17|5|5|4|3|3|2|1,8,11,461080,silent,461069
10,17|5|5|4|3|2|2|2,8,9,267037,silent,267028
10,17|5|5|3|3|3|3|1,8,0,-1,a0,
10,17|5|5|3|3|3|2|2,8,1,144997,silent,144996
10,17|5|4|4|4|4|1|1,8,6,67935,silent,67929
10,17|5|4|4|4|3|2|1,8,13,245336,silent,245323
10,17|5|4|4|4|2|2|2,8,10,114909,silent,114899
10,17|5|4|4|3|3|3|1,8,0,-1,a0,
10,17|5|4|4|3|3|2|2,8,2,176693,silent,176691
10,17|5|4|3|3|3|3|2,8,0,-1,a0,
10,17|5|3|3|3|3|3|3,8,0,-1,a0,
10,17|4|4|4|4|4|2|1,8,4,25726,silent,25722
10,17|4|4|4|4|3|3|1,8,0,-1,a0,
10,17|4|4|4|4|3|2|2,8,3,38217,silent,38214
10,17|4|4|4|3|3|3|2,8,0,-1,a0,
10,17|4|4|3|3|3|3|3,8,0,-1,a0,
10,16|16|3|1|1|1|1|1,8,0,-1,a0,
10,16|16|2|2|1|1|1|1,8,0,-1,a0,
10,16|15|4|1|1|1|1|1,8,0,-1,a0,
10,16|15|3|2|1|1|1|1,8,0,-1,a0,
10,16|15|2|2|2|1|1|1,8,0,-1,a0,
10,16|14|5|1|1|1|1|1,8,0,-1,a0,
10,16|14|4|2|1|1|1|1,8,2,22846,silent,22844
10,16|14|3|3|1|1|1|1,8,1,14089,silent,14088
10,16|14|3|2|2|1|1|1,8,5,19079,silent,19074
10,16|14|2|2|2|2|1|1,8,2,4848,silent,4846
10,16|13|6|1|1|1|1|1,8,1,18848,silent,18847
10,16|13|5|2|1|1|1|1,8,8,65665,silent,65657
10,16|13|4|3|1|1|1|1,8,11,76264,silent,76253
10,16|13|4|2|2|1|1|1,8,19,81744,silent,81725
10,16|13|3|3|2|1|1|1,8,19,64667,silent,64648
10,16|13|3|2|2|2|1|1,8,23,42208,silent,42185
10,16|13|2|2|2|2|2|1,8,11,7289,silent,7278
10,16|12|7|1|1|1|1|1,8,2,29516,silent,29514
10,16|12|6|2|1|1|1|1,8,21,130667,silent,130646
10,16|12|5|3|1|1|1|1,8,37,216925,silent,216888
10,16|12|5|2|2|1|1|1,8,55,216454,silent,216399
10,16|12|4|4|1|1|1|1,8,18,116893,silent,116875
10,16|12|4|3|2|1|1|1,8,70,323981,silent,323911
10,16|12|4|2|2|2|1|1,8,60,165310,silent,165250
10,16|12|3|3|3|1|1|1,8,18,91939,silent,91921
10,16|12|3|3|2|2|1|1,8,47,142750,silent,142703
10,16|12|3|2|2|2|2|1,8,35,55966,silent,55931
10,16|12|2|2|2|2|2|2,8,13,5993,silent,5980
10,16|11|8|1|1|1|1|1,8,4,32734,silent,32730
10,16|11|7|2|1|1|1|1,8,29,181043,silent,181014
10,16|11|6|3|1|1|1|1,8,70,399962,silent,399892
10,16|11|6|2|2|1|1|1,8,89,385290,silent,385201
10,16|11|5|4|1|1|1|1,8,64,386555,silent,386491
10,16|11|5|3|2|1|1|1,8,179,845862,silent,845683
10,16|11|5|2|2|2|1|1,8,130,398155,silent,398025
10,16|11|4|4|2|1|1|1,8,78,491801,silent,491723
10,16|11|4|3|3|1|1|1,8,72,458926,silent,458854
10,16|11|4|3|2|2|1|1,8,149,657492,silent,657343
10,16|11|4|2|2|2|2|1,8,87,200885,silent,200798
10,16|11|3|3|3|2|1|1,8,31,241073,silent,241042
10,16|11|3|3|2|2|2|1,8,39,178573,silent,178534
10,16|11|3|2|2|2|2|2,8,21,39727,silent,39706
10,16|10|9|1|1|1|1|1,8,3,22004,silent,22001
10,16|10|8|2|1|1|1|1,8,33,167630,silent,167597
10,16|10|7|3|1|1|1|1,8,84,488320,silent,488236
10,16|10|7|2|2|1|1|1,8,105,463201,silent,463096
10,16|10|6|4|1|1|1|1,8,115,687562,silent,687447
10,16|10|6|3|2|1|1|1,8,259,1380681,silent,1380422
10,16|10|6|2|2|2|1|1,8,160,623678,silent,623518
10,16|10|5|5|1|1|1|1,8,61,342081,silent,342020
10,16|10|5|4|2|1|1|1,8,253,1485315,silent,1485062
10,16|10|5|3|3|1|1|1,8,164,1111761,silent,1111597
10,16|10|5|3|2|2|1|1,8,302,1543195,silent,1542893
10,16|10|5|2|2|2|2|1,8,133,429839,silent,429706
10,16|10|4|4|3|1|1|1,8,99,816361,silent,816262
10,16|10|4|4|2|2|1|1,8,146,937005,silent,936859
10,16|10|4|3|3|2|1|1,8,125,1101560,silent,1101435
10,16|10|4|3|2|2|2|1,8,140,750478,silent,750338
10,16|10|4|2|2|2|2|2,8,52,129611,silent,129559
10,16|10|3|3|3|3|1|1,8,6,191331,silent,191325
10,16|10|3|3|3|2|2|1,8,17,303363,silent,303346
10,16|10|3|3|2|2|2|2,8,11,115952,silent,115941
10,16|9|9|2|1|1|1|1,8,10,68399,silent,68389
10,16|9|8|3|1|1|1|1,8,62,347214,silent,347152
10,16|9|8|2|2|1|1|1,8,71,326461,silent,326390
10,16|9|7|4|1|1|1|1,8,109,719088,silent,718979
10,16|9|7|3|2|1|1|1,8,251,1396566,silent,1396315
10,16|9|7|2|2|2|1|1,8,159,621029,silent,620870
10,16|9|6|5|1|1|1|1,8,105,671864,silent,671759
10,16|9|6|4|2|1|1|1,8,344,2273086,silent,2272742
10,16|9|6|3|3|1|1|1,8,213,1585304,silent,1585091
10,16|9|6|3|2|2|1|1,8,365,2162398,silent,2162033
10,16|9|6|2|2|2|2|1,8,148,578454,silent,578306
10,16|9|5|5|2|1|1|1,8,205,1203528,silent,1203323
10,16|9|5|4|3|1|1|1,8,272,2238950,silent,2238678
10,16|9|5|4|2|2|1|1,8,375,2496669,silent,2496294
10,16|9|5|3|3|2|1|1,8,235,2352712,silent,2352477
10,16|9|5|3|2|2|2|1,8,223,1543367,silent,1543144
10,16|9|5|2|2|2|2|2,8,53,240050,silent,239997
10,16|9|4|4|4|1|1|1,8,49,541370,silent,541321
10,16|9|4|4|3|2|1|1,8,171,1814136,silent,1813965
10,16|9|4|4|2|2|2|1,8,144,973427,silent,973283
10,16|9|4|3|3|3|1|1,8,34,810306,silent,810272
10,16|9|4|3|3|2|2|1,8,78,1239042,silent,1238964
10,16|9|4|3|2|2|2|2,8,53,437451,silent,437398
10,16|9|3|3|3|3|2|1,8,2,284845,silent,284843
10,16|9|3|3|3|2|2|2,8,3,186618,silent,186615
10,16|8|8|4|1|1|1|1,8,55,314761,silent,314706
10,16|8|8|3|2|1|1|1,8,101,599715,silent,599614
10,16|8|8|2|2|2|1|1,8,51,262984,silent,262933
10,16|8|7|5|1|1|1|1,8,84,575578,silent,575494
10,16|8|7|4|2|1|1|1,8,264,1801640,silent,1801376
10,16|8|7|3|3|1|1|1,8,149,1221064,silent,1220915
10,16|8|7|3|2|2|1|1,8,263,1653585,silent,1653322
10,16|8|7|2|2|2|2|1,8,99,433770,silent,433671
10,16|8|6|6|1|1|1|1,8,42,310526,silent,310484
10,16|8|6|5|2|1|1|1,8,265,1923781,silent,1923516
10,16|8|6|4|3|1|1|1,8,317,2843345,silent,2843028
10,16|8|6|4|2|2|1|1,8,394,3116330,silent,3115936
10,16|8|6|3|3|2|1|1,8,261,2746805,silent,2746544
10,16|8|6|3|2|2|2|1,8,232,1767851,silent,1767619
10,16|8|6|2|2|2|2|2,8,63,265872,silent,265809
10,16|8|5|5|3|1|1|1,8,204,1684585,silent,1684381
10,16|8|5|5|2|2|1|1,8,232,1750895,silent,1750663
10,16|8|5|4|4|1|1|1,8,139,1374059,silent,1373920
10,16|8|5|4|3|2|1|1,8,374,4240461,silent,4240087
10,16|8|5|4|2|2|2|1,8,246,2190125,silent,2189879
10,16|8|5|3|3|3|1|1,8,62,1494195,silent,1494133
10,16|8|5|3|3|2|2|1,8,128,2250435,silent,2250307
10,16|8|5|3|2|2|2|2,8,66,761218,silent,761152
10,16|8|4|4|4|2|1|1,8,88,1150701,silent,1150613
10,16|8|4|4|3|3|1|1,8,64,1273649,silent,1273585
10,16|8|4|4|3|2|2|1,8,123,1810037,silent,1809914
10,16|8|4|4|2|2|2|2,8,65,500923,silent,500858
10,16|8|4|3|3|3|2|1,8,14,1047963,silent,1047949
10,16|8|4|3|3|2|2|2,8,16,661679,silent,661663
10,16|8|3|3|3|3|3|1,8,0,-1,a0,
10,16|8|3|3|3|3|2|2,8,0,-1,a0,
10,16|7|7|6|1|1|1|1,8,22,192350,silent,192328
10,16|7|7|5|2|1|1|1,8,133,968905,silent,968772
10,16|7|7|4|3|1|1|1,8,141,1340946,silent,1340805
10,16|7|7|4|2|2|1|1,8,198,1465299,silent,1465101
10,16|7|7|3|3|2|1|1,8,102,1255944,silent,1255842
10,16|7|7|3|2|2|2|1,8,96,802786,silent,802690
10,16|7|7|2|2|2|2|2,8,11,116748,silent,116737
10,16|7|6|6|2|1|1|1,8,69,663378,silent,663309
10,16|7|6|5|3|1|1|1,8,206,2006868,silent,2006662
10,16|7|6|5|2|2|1|1,8,232,2052667,silent,2052435
10,16|7|6|4|4|1|1|1,8,120,1335452,silent,1335332
10,16|7|6|4|3|2|1|1,8,324,3988749,silent,3988425
10,16|7|6|4|2|2|2|1,8,210,2025745,silent,2025535
10,16|7|6|3|3|3|1|1,8,54,1306612,silent,1306558
10,16|7|6|3|3|2|2|1,8,106,1951178,silent,1951072
10,16|7|6|3|2|2|2|2,8,55,648950,silent,648895
10,16|7|5|5|4|1|1|1,8,118,1070226,silent,1070108
10,16|7|5|5|3|2|1|1,8,210,2608450,silent,2608240
10,16|7|5|5|2|2|2|1,8,98,1241547,silent,1241449
10,16|7|5|4|4|2|1|1,8,188,2347573,silent,2347385
10,16|7|5|4|3|3|1|1,8,108,2415636,silent,2415528
10,16|7|5|4|3|2|2|1,8,193,3386914,silent,3386721
10,16|7|5|4|2|2|2|2,8,59,894130,silent,894071
10,16|7|5|3|3|3|2|1,8,25,1556789,silent,1556764
10,16|7|5|3|3|2|2|2,8,28,967168,silent,967140
10,16|7|4|4|4|3|1|1,8,48,879475,silent,879427
10,16|7|4|4|4|2|2|1,8,74,1008386,silent,1008312
10,16|7|4|4|3|3|2|1,8,33,1402622,silent,1402589
10,16|7|4|4|3|2|2|2,8,37,818996,silent,818959
10,16|7|4|3|3|3|3|1,8,0,-1,a0,
10,16|7|4|3|3|3|2|2,8,1,527874,silent,527873
10,16|7|3|3|3|3|3|2,8,0,-1,a0,
10,16|6|6|6|3|1|1|1,8,31,406708,silent,406677
10,16|6|6|6|2|2|1|1,8,31,401958,silent,401927
10,16|6|6|5|4|1|1|1,8,61,737643,silent,737582
10,16|6|6|5|3|2|1|1,8,134,1750033,silent,1749899
10,16|6|6|5|2|2|2|1,8,71,821831,silent,821760
10,16|6|6|4|4|2|1|1,8,81,1303421,silent,1303340
10,16|6|6|4|3|3|1|1,8,66,1315296,silent,1315230
10,16|6|6|4|3|2|2|1,8,103,1828749,silent,1828646
10,16|6|6|4|2|2|2|2,8,47,479279,silent,479232
10,16|6|6|3|3|3|2|1,8,13,787978,silent,787965
10,16|6|6|3|3|2|2|2,8,8,484314,silent,484306
10,16|6|5|5|5|1|1|1,8,30,238620,silent,238590
10,16|6|5|5|4|2|1|1,8,102,1336475,silent,1336373
10,16|6|5|5|3|3|1|1,8,51,1112166,silent,1112115
10,16|6|5|5|3|2|2|1,8,66,1514713,silent,1514647
10,16|6|5|5|2|2|2|2,8,10,366047,silent,366037
10,16|6|5|4|4|3|1|1,8,68,1300195,silent,1300127
10,16|6|5|4|4|2|2|1,8,84,1468350,silent,1468266
10,16|6|5|4|3|3|2|1,8,46,1916404,silent,1916358
10,16|6|5|4|3|2|2|2,8,35,1099089,silent,1099054
10,16|6|5|3|3|3|3|1,8,1,431590,silent,431589
10,16|6|5|3|3|3|2|2,8,3,569022,silent,569019
10,16|6|4|4|4|4|1|1,8,12,224350,silent,224338
10,16|6|4|4|4|3|2|1,8,35,799196,silent,799161
10,16|6|4|4|4|2|2|2,8,30,370667,silent,370637
10,16|6|4|4|3|3|3|1,8,2,436421,silent,436419
10,16|6|4|4|3|3|2|2,8,4,558656,silent,558652
10,16|6|4|3|3|3|3|2,8,0,-1,a0,
10,16|6|3|3|3|3|3|3,8,0,-1,a0,
10,16|5|5|5|5|2|1|1,8,9,169410,silent,169401
10,16|5|5|5|4|3|1|1,8,22,417799,silent,417777
10,16|5|5|5|4|2|2|1,8,14,458424,silent,458410
