delta,lam,ell,a,m_det,class,margin
9,14|12|3|3|2|2,6,19,12818,silent,12799
9,14|11|8|1|1|1,6,25,5717,silent,5692
9,14|11|7|2|1|1,6,121,30103,silent,29982
9,14|11|6|3|1|1,6,190,64313,silent,64123
9,14|11|6|2|2|1,6,186,56043,silent,55857
9,14|11|5|4|1|1,6,170,61400,silent,61230
9,14|11|5|3|2|1,6,268,118898,silent,118630
9,14|11|5|2|2|2,6,101,40651,silent,40550
9,14|11|4|4|2|1,6,159,68431,silent,68272
9,14|11|4|3|3|1,6,81,60514,silent,60433
9,14|11|4|3|2|2,6,106,65026,silent,64920
9,14|11|3|3|3|2,6,11,22292,silent,22281
9,14|10|9|1|1|1,6,15,3985,silent,3970
9,14|10|8|2|1|1,6,96,28429,silent,28333
9,14|10|7|3|1|1,6,222,81843,silent,81621
9,14|10|7|2|2|1,6,199,69933,silent,69734
9,14|10|6|4|1|1,6,248,112533,silent,112285
9,14|10|6|3|2|1,6,391,201861,silent,201470
9,14|10|6|2|2|2,6,153,67157,silent,67004
9,14|10|5|5|1|1,6,124,56752,silent,56628
9,14|10|5|4|2|1,6,374,214026,silent,213652
9,14|10|5|3|3|1,6,178,152515,silent,152337
9,14|10|5|3|2|2,6,193,157660,silent,157467
9,14|10|4|4|3|1,6,144,110171,silent,110027
9,14|10|4|4|2|2,6,145,96546,silent,96401
9,14|10|4|3|3|2,6,61,105400,silent,105339
9,14|10|3|3|3|3,6,3,16536,silent,16533
9,14|9|9|2|1|1,6,47,12240,silent,12193
9,14|9|8|3|1|1,6,148,59193,silent,59045
9,14|9|8|2|2|1,6,133,50270,silent,50137
9,14|9|7|4|1|1,6,263,121565,silent,121302
9,14|9|7|3|2|1,6,360,208399,silent,208039
9,14|9|7|2|2|2,6,109,66837,silent,66728
9,14|9|6|5|1|1,6,201,112488,silent,112287
9,14|9|6|4|2|1,6,504,334558,silent,334054
9,14|9|6|3|3|1,6,229,221749,silent,221520
9,14|9|6|3|2|2,6,251,226475,silent,226224
9,14|9|5|5|2|1,6,220,175707,silent,175487
9,14|9|5|4|3|1,6,323,309050,silent,308727
9,14|9|5|4|2|2,6,246,257370,silent,257124
9,14|9|5|3|3|2,6,132,230767,silent,230635
9,14|9|4|4|4|1,6,92,72824,silent,72732
9,14|9|4|4|3|2,6,126,176270,silent,176144
9,14|9|4|3|3|3,6,13,69466,silent,69453
9,14|8|8|4|1|1,6,96,52650,silent,52554
9,14|8|8|3|2|1,6,153,90390,silent,90237
9,14|8|8|2|2|2,6,65,29680,silent,29615
9,14|8|7|5|1|1,6,172,97784,silent,97612
9,14|8|7|4|2|1,6,367,267934,silent,267567
9,14|8|7|3|3|1,6,173,172857,silent,172684
9,14|8|7|3|2|2,6,170,174715,silent,174545
9,14|8|6|6|1|1,6,69,51554,silent,51485
9,14|8|6|5|2|1,6,331,284269,silent,283938
9,14|8|6|4|3|1,6,361,396003,silent,395642
9,14|8|6|4|2|2,6,310,327447,silent,327137
9,14|8|6|3|3|2,6,131,271508,silent,271377
9,14|8|5|5|3|1,6,184,233876,silent,233692
9,14|8|5|5|2|2,6,110,179641,silent,179531
9,14|8|5|4|4|1,6,166,185840,silent,185674
9,14|8|5|4|3|2,6,228,414915,silent,414687
9,14|8|5|3|3|3,6,30,129931,silent,129901
9,14|8|4|4|4|2,6,95,111070,silent,110975
9,14|8|4|4|3|3,6,29,107821,silent,107792
9,14|7|7|6|1|1,6,54,33184,silent,33130
9,14|7|7|5|2|1,6,151,143715,silent,143564
9,14|7|7|4|3|1,6,166,188360,silent,188194
9,14|7|7|4|2|2,6,101,152104,silent,152003
9,14|7|7|3|3|2,6,70,125767,silent,125697
9,14|7|6|6|2|1,6,104,98448,silent,98344
9,14|7|6|5|3|1,6,200,279398,silent,279198
9,14|7|6|5|2|2,6,143,213731,silent,213588
9,14|7|6|4|4|1,6,146,181650,silent,181504
9,14|7|6|4|3|2,6,198,392363,silent,392165
9,14|7|6|3|3|3,6,22,113684,silent,113662
9,14|7|5|5|4|1,6,81,144232,silent,144151
9,14|7|5|5|3|2,6,101,254449,silent,254348
9,14|7|5|4|4|2,6,109,223498,silent,223389
9,14|7|5|4|3|3,6,61,207726,silent,207665
9,14|7|4|4|4|3,6,38,73524,silent,73486
9,14|6|6|6|3|1,6,38,56212,silent,56174
9,14|6|6|6|2|2,6,43,43267,silent,43224
9,14|6|6|5|4|1,6,59,99766,silent,99707
9,14|6|6|5|3|2,6,66,170989,silent,170923
9,14|6|6|4|4|2,6,79,126262,silent,126183
9,14|6|6|4|3|3,6,21,111886,silent,111865
9,14|6|5|5|5|1,6,9,31810,silent,31801
9,14|6|5|5|4|2,6,33,125786,silent,125753
9,14|6|5|5|3|3,6,23,95832,silent,95809
9,14|6|5|4|4|3,6,37,108357,silent,108320
9,14|6|4|4|4|4,6,19,18450,silent,18431
9,14|5|5|5|5|2,6,4,15988,silent,15984
9,14|5|5|5|4|3,6,6,34547,silent,34541
9,14|5|5|4|4|4,6,2,14195,silent,14193
9,13|13|7|1|1|1,6,9,1844,silent,1835
9,13|13|6|2|1|1,6,36,7513,silent,7477
9,13|13|5|3|1|1,6,40,12030,silent,11990
9,13|13|5|2|2|1,6,43,10740,silent,10697
9,13|13|4|4|1|1,6,28,6381,silent,6353
9,13|13|4|3|2|1,6,43,15587,silent,15544
9,13|13|4|2|2|2,6,16,5715,silent,5699
9,13|13|3|3|3|1,6,4,4176,silent,4172
9,13|13|3|3|2|2,6,12,4819,silent,4807
9,13|12|8|1|1|1,6,14,3511,silent,3497
9,13|12|7|2|1|1,6,71,18159,silent,18088
9,13|12|6|3|1|1,6,111,38370,silent,38259
9,13|12|6|2|2|1,6,110,33462,silent,33352
9,13|12|5|4|1|1,6,98,36389,silent,36291
9,13|12|5|3|2|1,6,158,70409,silent,70251
9,13|12|5|2|2|2,6,60,24103,silent,24043
9,13|12|4|4|2|1,6,92,40394,silent,40302
9,13|12|4|3|3|1,6,47,35640,silent,35593
9,13|12|4|3|2|2,6,62,38309,silent,38247
9,13|12|3|3|3|2,6,6,13069,silent,13063
9,13|11|9|1|1|1,6,17,3773,silent,3756
9,13|11|8|2|1|1,6,88,24259,silent,24171
9,13|11|7|3|1|1,6,175,66129,silent,65954
9,13|11|7|2|2|1,6,154,56144,silent,55990
9,13|11|6|4|1|1,6,207,89238,silent,89031
9,13|11|6|3|2|1,6,299,158545,silent,158246
9,13|11|6|2|2|2,6,99,51955,silent,51856
9,13|11|5|5|1|1,6,87,44139,silent,44052
9,13|11|5|4|2|1,6,281,166106,silent,165825
9,13|11|5|3|3|1,6,135,118184,silent,118049
9,13|11|5|3|2|2,6,150,121956,silent,121806
9,13|11|4|4|3|1,6,114,85005,silent,84891
9,13|11|4|4|2|2,6,89,73489,silent,73400
9,13|11|4|3|3|2,6,53,81205,silent,81152
9,13|11|3|3|3|3,6,0,-1,a0,
9,13|10|10|1|1|1,6,5,1515,silent,1510
9,13|10|9|2|1|1,6,58,17714,silent,17656
9,13|10|8|3|1|1,6,158,67054,silent,66896
9,13|10|8|2|2|1,6,146,57035,silent,56889
9,13|10|7|4|1|1,6,255,125517,silent,125262
9,13|10|7|3|2|1,6,356,214638,silent,214282
9,13|10|7|2|2|2,6,117,69005,silent,68888
9,13|10|6|5|1|1,6,191,111894,silent,111703
9,13|10|6|4|2|1,6,478,330236,silent,329758
9,13|10|6|3|3|1,6,216,217828,silent,217612
9,13|10|6|3|2|2,6,238,222381,silent,222143
9,13|10|5|5|2|1,6,207,170438,silent,170231
9,13|10|5|4|3|1,6,297,297391,silent,297094
9,13|10|5|4|2|2,6,232,247602,silent,247370
9,13|10|5|3|3|2,6,119,220675,silent,220556
9,13|10|4|4|4|1,6,84,69287,silent,69203
9,13|10|4|4|3|2,6,114,167078,silent,166964
9,13|10|4|3|3|3,6,13,65460,silent,65447
9,13|9|9|3|1|1,6,70,29254,silent,29184
9,13|9|9|2|2|1,6,54,24217,silent,24163
9,13|9|8|4|1|1,6,182,95460,silent,95278
9,13|9|8|3|2|1,6,251,160464,silent,160213
9,13|9|8|2|2|2,6,76,51011,silent,50935
9,13|9|7|5|1|1,6,219,136294,silent,136075
9,13|9|7|4|2|1,6,468,367434,silent,366966
9,13|9|7|3|3|1,6,223,235960,silent,235737
9,13|9|7|3|2|2,6,216,237126,silent,236910
9,13|9|6|6|1|1,6,100,67359,silent,67259
9,13|9|6|5|2|1,6,390,358289,silent,357899
9,13|9|6|4|3|1,6,431,493340,silent,492909
9,13|9|6|4|2|2,6,324,404352,silent,404028
9,13|9|6|3|3|2,6,170,335792,silent,335622
9,13|9|5|5|3|1,6,206,281377,silent,281171
9,13|9|5|5|2|2,6,139,216273,silent,216134
9,13|9|5|4|4|1,6,180,221251,silent,221071
9,13|9|5|4|3|2,6,254,491723,silent,491469
9,13|9|5|3|3|3,6,33,152910,silent,152877
9,13|9|4|4|4|2,6,83,127869,silent,127786
9,13|9|4|4|3|3,6,41,125316,silent,125275
9,13|8|8|5|1|1,6,93,62221,silent,62128
9,13|8|8|4|2|1,6,209,164692,silent,164483
9,13|8|8|3|3|1,6,89,103733,silent,103644
9,13|8|8|3|2|2,6,101,105340,silent,105239
9,13|8|7|6|1|1,6,106,76146,silent,76040
9,13|8|7|5|2|1,6,321,318456,silent,318135
9,13|8|7|4|3|1,6,328,407447,silent,407119
9,13|8|7|4|2|2,6,240,330933,silent,330693
9,13|8|7|3|3|2,6,126,267451,silent,267325
9,13|8|6|6|2|1,6,172,175108,silent,174936
9,13|8|6|5|3|1,6,319,475038,silent,474719
9,13|8|6|5|2|2,6,229,362510,silent,362281
9,13|8|6|4|4|1,6,225,303727,silent,303502
9,13|8|6|4|3|2,6,305,650425,silent,650120
9,13|8|6|3|3|3,6,34,185690,silent,185656
9,13|8|5|5|4|1,6,121,223767,silent,223646
9,13|8|5|5|3|2,6,145,391514,silent,391369
9,13|8|5|4|4|2,6,159,338715,silent,338556
9,13|8|5|4|3|3,6,81,311651,silent,311570
9,13|8|4|4|4|3,6,47,106261,silent,106214
9,13|7|7|7|1|1,6,19,14096,silent,14077
9,13|7|7|6|2|1,6,94,111337,silent,111243
9,13|7|7|5|3|1,6,158,245826,silent,245668
9,13|7|7|5|2|2,6,95,184412,silent,184317
9,13|7|7|4|4|1,6,93,147502,silent,147409
9,13|7|7|4|3|2,6,131,312279,silent,312148
9,13|7|7|3|3|3,6,23,87821,silent,87798
9,13|7|6|6|3|1,6,108,174491,silent,174383
9,13|7|6|6|2|2,6,76,129842,silent,129766
9,13|7|6|5|4|1,6,146,282711,silent,282565
9,13|7|6|5|3|2,6,174,478940,silent,478766
9,13|7|6|4|4|2,6,141,337961,silent,337820
9,13|7|6|4|3|3,6,72,301991,silent,301919
9,13|7|5|5|5|1,6,24,70808,silent,70784
9,13|7|5|5|4|2,6,77,273887,silent,273810
9,13|7|5|5|3|3,6,43,205388,silent,205345
9,13|7|5|4|4|3,6,65,224875,silent,224810
9,13|7|4|4|4|4,6,19,34067,silent,34048
9,13|6|6|6|4|1,6,38,63206,silent,63168
9,13|6|6|6|3|2,6,40,99535,silent,99495
9,13|6|6|5|5|1,6,15,52673,silent,52658
9,13|6|6|5|4|2,6,62,192879,silent,192817
9,13|6|6|5|3|3,6,22,139092,silent,139070
9,13|6|6|4|4|3,6,40,128262,silent,128222
9,13|6|5|5|5|2,6,7,64107,silent,64100
9,13|6|5|5|4|3,6,23,134860,silent,134837
9,13|6|5|4|4|4,6,17,52300,silent,52283
9,13|5|5|5|5|3,6,3,19074,silent,19071
9,13|5|5|5|4|4,6,1,17918,silent,17917
9,12|12|9|1|1|1,6,6,1468,silent,1462
9,12|12|8|2|1|1,6,28,9288,silent,9260
9,12|12|7|3|1|1,6,68,25304,silent,25236
9,12|12|7|2|2|1,6,59,21659,silent,21600
9,12|12|6|4|1|1,6,66,33608,silent,33542
9,12|12|6|3|2|1,6,113,60318,silent,60205
9,12|12|6|2|2|2,6,51,20245,silent,20194
9,12|12|5|5|1|1,6,40,16866,silent,16826
9,12|12|5|4|2|1,6,106,62908,silent,62802
9,12|12|5|3|3|1,6,52,44614,silent,44562
9,12|12|5|3|2|2,6,52,46065,silent,46013
9,12|12|4|4|3|1,6,36,31906,silent,31870
9,12|12|4|4|2|2,6,48,28236,silent,28188
9,12|12|4|3|3|2,6,15,30311,silent,30296
9,12|12|3|3|3|3,6,2,4782,silent,4780
9,12|11|10|1|1|1,6,5,1468,silent,1463
9,12|11|9|2|1|1,6,44,12976,silent,12932
9,12|11|8|3|1|1,6,106,44902,silent,44796
9,12|11|8|2|2|1,6,93,37944,silent,37851
9,12|11|7|4|1|1,6,161,80724,silent,80563
9,12|11|7|3|2|1,6,224,137422,silent,137198
9,12|11|7|2|2|2,6,67,43895,silent,43828
9,12|11|6|5|1|1,6,120,70653,silent,70533
9,12|11|6|4|2|1,6,291,207200,silent,206909
9,12|11|6|3|3|1,6,134,136516,silent,136382
9,12|11|6|3|2|2,6,143,138973,silent,138830
9,12|11|5|5|2|1,6,125,106063,silent,105938
9,12|11|5|4|3|1,6,181,184347,silent,184166
9,12|11|5|4|2|2,6,137,153125,silent,152988
9,12|11|5|3|3|2,6,74,136454,silent,136380
9,12|11|4|4|4|1,6,47,42615,silent,42568
9,12|11|4|4|3|2,6,68,102657,silent,102589
9,12|11|4|3|3|3,6,7,40180,silent,40173
9,12|10|10|2|1|1,6,14,5811,silent,5797
9,12|10|9|3|1|1,6,79,36295,silent,36216
9,12|10|9|2|2|1,6,70,30529,silent,30459
9,12|10|8|4|1|1,6,157,92604,silent,92447
9,12|10|8|3|2|1,6,234,155897,silent,155663
9,12|10|8|2|2|2,6,86,50080,silent,49994
9,12|10|7|5|1|1,6,192,121905,silent,121713
9,12|10|7|4|2|1,6,402,326699,silent,326297
9,12|10|7|3|3|1,6,189,208586,silent,208397
9,12|10|7|3|2|2,6,184,210006,silent,209822
9,12|10|6|6|1|1,6,72,58116,silent,58044
9,12|10|6|5|2|1,6,323,306911,silent,306588
9,12|10|6|4|3|1,6,344,419202,silent,418858
9,12|10|6|4|2|2,6,289,344591,silent,344302
9,12|10|6|3|3|2,6,128,283432,silent,283304
9,12|10|5|5|3|1,6,171,235433,silent,235262
9,12|10|5|5|2|2,6,100,180351,silent,180251
9,12|10|5|4|4|1,6,145,184206,silent,184061
9,12|10|5|4|3|2,6,203,407929,silent,407726
9,12|10|5|3|3|3,6,29,126135,silent,126106
9,12|10|4|4|4|2,6,78,105503,silent,105425
9,12|10|4|4|3|3,6,24,102113,silent,102089
9,12|9|9|4|1|1,6,81,42484,silent,42403
9,12|9|9|3|2|1,6,95,69703,silent,69608
9,12|9|9|2|2|2,6,21,21497,silent,21476
9,12|9|8|5|1|1,6,145,100958,silent,100813
9,12|9|8|4|2|1,6,301,261419,silent,261118
9,12|9|8|3|3|1,6,140,164481,silent,164341
9,12|9|8|3|2|2,6,138,164992,silent,164854
9,12|9|7|6|1|1,6,129,97079,silent,96950
9,12|9|7|5|2|1,6,371,394876,silent,394505
9,12|9|7|4|3|1,6,379,499281,silent,498902
9,12|9|7|4|2|2,6,261,403349,silent,403088
9,12|9|7|3|3|2,6,152,325207,silent,325055
9,12|9|6|6|2|1,6,183,201985,silent,201802
9,12|9|6|5|3|1,6,343,535972,silent,535629
9,12|9|6|5|2|2,6,236,407156,silent,406920
9,12|9|6|4|4|1,6,229,338808,silent,338579
9,12|9|6|4|3|2,6,316,722502,silent,722186
9,12|9|6|3|3|3,6,42,205335,silent,205293
9,12|9|5|5|4|1,6,125,241924,silent,241799
9,12|9|5|5|3|2,6,153,421404,silent,421251
9,12|9|5|4|4|2,6,150,360322,silent,360172
9,12|9|5|4|3|3,6,84,331024,silent,330940
9,12|9|4|4|4|3,6,43,110344,silent,110301
9,12|8|8|6|1|1,6,53,48547,silent,48494
9,12|8|8|5|2|1,6,176,186987,silent,186811
9,12|8|8|4|3|1,6,163,229223,silent,229060
9,12|8|8|4|2|2,6,146,187039,silent,186893
9,12|8|8|3|3|2,6,55,146485,silent,146430
9,12|8|7|7|1|1,6,46,32463,silent,32417
9,12|8|7|6|2|1,6,194,235395,silent,235201
9,12|8|7|5|3|1,6,304,496149,silent,495845
9,12|8|7|5|2|2,6,188,373064,silent,372876
9,12|8|7|4|4|1,6,176,293781,silent,293605
9,12|8|7|4|3|2,6,249,615959,silent,615710
9,12|8|7|3|3|3,6,35,169602,silent,169567
9,12|8|6|6|3|1,6,158,283480,silent,283322
9,12|8|6|6|2|2,6,131,211071,silent,210940
9,12|8|6|5|4|1,6,218,441796,silent,441578
9,12|8|6|5|3|2,6,249,742341,silent,742092
9,12|8|6|4|4|2,6,217,516286,silent,516069
9,12|8|6|4|3|3,6,92,456442,silent,456350
9,12|8|5|5|5|1,6,33,101466,silent,101433
9,12|8|5|5|4|2,6,98,387760,silent,387662
9,12|8|5|5|3|3,6,64,288866,silent,288802
9,12|8|5|4|4|3,6,83,311431,silent,311348
9,12|8|4|4|4|4,6,28,45513,silent,45485
9,12|7|7|7|2|1,6,29,43905,silent,43876
9,12|7|7|6|3|1,6,99,185707,silent,185608
9,12|7|7|6|2|2,6,50,134486,silent,134436
9,12|7|7|5|4|1,6,104,235304,silent,235200
9,12|7|7|5|3|2,6,126,390203,silent,390077
9,12|7|7|4|4|2,6,71,253864,silent,253793
9,12|7|7|4|3|3,6,56,225533,silent,225477
9,12|7|6|6|4|1,6,84,182124,silent,182040
9,12|7|6|6|3|2,6,91,283249,silent,283158
9,12|7|6|5|5|1,6,45,142048,silent,142003
9,12|7|6|5|4|2,6,136,504191,silent,504055
9,12|7|6|5|3|3,6,64,362495,silent,362431
9,12|7|6|4|4|3,6,78,320558,silent,320480
9,12|7|5|5|5|2,6,23,132439,silent,132416
9,12|7|5|5|4|3,6,44,271761,silent,271717
9,12|7|5|4|4|4,6,23,100735,silent,100712
9,12|6|6|6|5|1,6,15,40810,silent,40795
9,12|6|6|6|4|2,6,45,116696,silent,116651
9,12|6|6|6|3|3,6,9,76749,silent,76740
9,12|6|6|5|5|2,6,12,100274,silent,100262
9,12|6|6|5|4|3,6,33,194316,silent,194283
9,12|6|6|4|4|4,6,26,60181,silent,60155
9,12|6|5|5|5|3,6,6,71791,silent,71785
9,12|6|5|5|4|4,6,6,66834,silent,66828
9,12|5|5|5|5|4,6,1,12446,silent,12445
9,11|11|11|1|1|1,6,2,257,silent,255
9,11|11|10|2|1|1,6,13,3432,silent,3419
9,11|11|9|3|1|1,6,37,16435,silent,16398
9,11|11|9|2|2|1,6,28,13564,silent,13536
9,11|11|8|4|1|1,6,77,39059,silent,38982
9,11|11|8|3|2|1,6,93,64721,silent,64628
9,11|11|8|2|2|2,6,22,20168,silent,20146
9,11|11|7|5|1|1,6,71,49275,silent,49204
9,11|11|7|4|2|1,6,156,131230,silent,131074
9,11|11|7|3|3|1,6,74,83907,silent,83833
9,11|11|7|3|2|2,6,73,83994,silent,83921
9,11|11|6|6|1|1,6,39,23568,silent,23529
9,11|11|6|5|2|1,6,124,121542,silent,121418
9,11|11|6|4|3|1,6,140,165805,silent,165665
9,11|11|6|4|2|2,6,88,134732,silent,134644
9,11|11|6|3|3|2,6,60,112203,silent,112143
9,11|11|5|5|3|1,6,61,92230,silent,92169
9,11|11|5|5|2|2,6,51,71091,silent,71040
9,11|11|5|4|4|1,6,55,71961,silent,71906
9,11|11|5|4|3|2,6,77,159263,silent,159186
9,11|11|5|3|3|3,6,10,49206,silent,49196
9,11|11|4|4|4|2,6,17,40367,silent,40350
9,11|11|4|4|3|3,6,17,40082,silent,40065
9,11|10|10|3|1|1,6,18,9378,silent,9360
9,11|10|10|2|2|1,6,18,8024,silent,8006
9,11|10|9|4|1|1,6,66,40757,silent,40691
9,11|10|9|3|2|1,6,92,67324,silent,67232
9,11|10|9|2|2|2,6,27,21154,silent,21127
9,11|10|8|5|1|1,6,105,77061,silent,76956
9,11|10|8|4|2|1,6,221,198565,silent,198344
9,11|10|8|3|3|1,6,100,124322,silent,124222
9,11|10|8|3|2|2,6,102,124902,silent,124800
9,11|10|7|6|1|1,6,86,68754,silent,68668
9,11|10|7|5|2|1,6,252,276924,silent,276672
9,11|10|7|4|3|1,6,253,347752,silent,347499
9,11|10|7|4|2|2,6,184,281233,silent,281049
9,11|10|7|3|3|2,6,98,225290,silent,225192
9,11|10|6|6|2|1,6,121,137700,silent,137579
9,11|10|6|5|3|1,6,223,360983,silent,360760
9,11|10|6|5|2|2,6,154,274072,silent,273918
9,11|10|6|4|4|1,6,149,227195,silent,227046
9,11|10|6|4|3|2,6,205,483071,silent,482866
9,11|10|6|3|3|3,6,25,136539,silent,136514
9,11|10|5|5|4|1,6,80,159778,silent,159698
9,11|10|5|5|3|2,6,96,277536,silent,277440
9,11|10|5|4|4|2,6,99,236446,silent,236347
9,11|10|5|4|3|3,6,52,216425,silent,216373
9,11|10|4|4|4|3,6,27,71493,silent,71466
9,11|9|9|5|1|1,6,52,38730,silent,38678
9,11|9|9|4|2|1,6,97,96940,silent,96843
9,11|9|9|3|3|1,6,50,60815,silent,60765
9,11|9|9|3|2|2,6,42,59965,silent,59923
9,11|9|8|6|1|1,6,83,68259,silent,68176
9,11|9|8|5|2|1,6,217,253139,silent,252922
9,11|9|8|4|3|1,6,213,307518,silent,307305
9,11|9|8|4|2|2,6,145,247220,silent,247075
9,11|9|8|3|3|2,6,84,195585,silent,195501
9,11|9|7|7|1|1,6,38,36286,silent,36248
9,11|9|7|6|2|1,6,194,252747,silent,252553
9,11|9|7|5|3|1,6,295,521590,silent,521295
9,11|9|7|5|2|2,6,191,390867,silent,390676
9,11|9|7|4|4|1,6,171,305582,silent,305411
9,11|9|7|4|3|2,6,241,638226,silent,637985
9,11|9|7|3|3|3,6,37,175006,silent,174969
9,11|9|6|6|3|1,6,154,278438,silent,278284
9,11|9|6|6|2|2,6,95,204859,silent,204764
9,11|9|6|5|4|1,6,196,424765,silent,424569
9,11|9|6|5|3|2,6,232,710930,silent,710698
9,11|9|6|4|4|2,6,166,487676,silent,487510
9,11|9|6|4|3|3,6,97,432702,silent,432605
9,11|9|5|5|5|1,6,30,94108,silent,94078
9,11|9|5|5|4|2,6,96,357282,silent,357186
9,11|9|5|5|3|3,6,48,264287,silent,264239
9,11|9|5|4|4|3,6,70,282666,silent,282596
9,11|9|4|4|4|4,6,12,39772,silent,39760
9,11|8|8|7|1|1,6,26,23554,silent,23528
9,11|8|8|6|2|1,6,106,134113,silent,134007
9,11|8|8|5|3|1,6,143,257466,silent,257323
9,11|8|8|5|2|2,6,100,193884,silent,193784
9,11|8|8|4|4|1,6,88,148128,silent,148040
9,11|8|8|4|3|2,6,115,306125,silent,306010
9,11|8|8|3|3|3,6,14,81823,silent,81809
9,11|8|7|7|2|1,6,61,89560,silent,89499
9,11|8|7|6|3|1,6,174,344501,silent,344327
9,11|8|7|6|2|2,6,108,250959,silent,250851
9,11|8|7|5|4|1,6,181,420819,silent,420638
9,11|8|7|5|3|2,6,209,692172,silent,691963
9,11|8|7|4|4|2,6,142,445375,silent,445233
9,11|8|7|4|3|3,6,80,389522,silent,389442
9,11|8|6|6|4|1,6,114,262612,silent,262498
9,11|8|6|6|3|2,6,124,405346,silent,405222
9,11|8|6|5|5|1,6,60,198033,silent,197973
9,11|8|6|5|4|2,6,179,694388,silent,694209
9,11|8|6|5|3|3,6,83,495685,silent,495602
9,11|8|6|4|4|3,6,98,431675,silent,431577
9,11|8|5|5|5|2,6,25,167518,silent,167493
9,11|8|5|5|4|3,6,53,340406,silent,340353
9,11|8|5|4|4|4,6,32,124170,silent,124138
9,11|7|7|7|3|1,6,29,67869,silent,67840
9,11|7|7|7|2|2,6,16,47956,silent,47940
9,11|7|7|6|4|1,6,64,178018,silent,177954
9,11|7|7|6|3|2,6,70,270935,silent,270865
9,11|7|7|5|5|1,6,35,112125,silent,112090
9,11|7|7|5|4|2,6,85,378764,silent,378679
9,11|7|7|5|3|3,6,47,269193,silent,269146
9,11|7|7|4|4|3,6,41,219612,silent,219571
9,11|7|6|6|5|1,6,35,108794,silent,108759
9,11|7|6|6|4|2,6,71,300116,silent,300045
9,11|7|6|6|3|3,6,33,199556,silent,199523
9,11|7|6|5|5|2,6,40,243693,silent,243653
9,11|7|6|5|4|3,6,70,459466,silent,459396
9,11|7|6|4|4|4,6,28,134291,silent,134263
9,11|7|5|5|5|3,6,12,133561,silent,133549
9,11|7|5|5|4|4,6,15,122867,silent,122852
9,11|6|6|6|6|1,6,6,12551,silent,12545
9,11|6|6|6|5|2,6,17,72694,silent,72677
9,11|6|6|6|4|3,6,20,109659,silent,109639
9,11|6|6|5|5|3,6,7,103472,silent,103465
9,11|6|6|5|4|4,6,14,91559,silent,91545
9,11|6|5|5|5|4,6,1,43185,silent,43184
9,11|5|5|5|5|5,6,1,3757,silent,3756
9,10|10|10|4|1|1,6,6,6169,silent,6163
9,10|10|10|3|2|1,6,13,10511,silent,10498
9,10|10|10|2|2|2,6,11,3573,silent,3562
9,10|10|9|5|1|1,6,27,22174,silent,22147
9,10|10|9|4|2|1,6,58,55940,silent,55882
9,10|10|9|3|3|1,6,25,34656,silent,34631
9,10|10|9|3|2|2,6,26,34756,silent,34730
9,10|10|8|6|1|1,6,29,31556,silent,31527
9,10|10|8|5|2|1,6,100,117561,silent,117461
9,10|10|8|4|3|1,6,90,141721,silent,141631
9,10|10|8|4|2|2,6,85,115290,silent,115205
9,10|10|8|3|3|2,6,29,89450,silent,89421
9,10|10|7|7|1|1,6,24,16164,silent,16140
9,10|10|7|6|2|1,6,83,110025,silent,109942
9,10|10|7|5|3|1,6,128,224659,silent,224531
9,10|10|7|5|2|2,6,76,168506,silent,168430
9,10|10|7|4|4|1,6,75,131433,silent,131358
9,10|10|7|4|3|2,6,101,273537,silent,273436
9,10|10|7|3|3|3,6,17,74420,silent,74403
9,10|10|6|6|3|1,6,57,116853,silent,116796
9,10|10|6|6|2|2,6,57,87128,silent,87071
9,10|10|6|5|4|1,6,80,177252,silent,177172
9,10|10|6|5|3|2,6,91,295778,silent,295687
9,10|10|6|4|4|2,6,86,203558,silent,203472
9,10|10|6|4|3|3,6,29,178315,silent,178286
9,10|10|5|5|5|1,6,13,38659,silent,38646
9,10|10|5|5|4|2,6,30,145915,silent,145885
9,10|10|5|5|3|3,6,25,108360,silent,108335
9,10|10|5|4|4|3,6,28,115277,silent,115249
9,10|10|4|4|4|4,6,14,16525,silent,16511
9,10|9|9|6|1|1,6,26,20885,silent,20859
9,10|9|9|5|2|1,6,56,73278,silent,73222
9,10|9|9|4|3|1,6,56,87487,silent,87431
9,10|9|9|4|2|2,6,29,69286,silent,69257
9,10|9|9|3|3|2,6,26,55092,silent,55066
9,10|9|8|7|1|1,6,26,25967,silent,25941
9,10|9|8|6|2|1,6,101,140770,silent,140669
9,10|9|8|5|3|1,6,140,265588,silent,265448
9,10|9|8|5|2|2,6,90,198443,silent,198353
9,10|9|8|4|4|1,6,77,150942,silent,150865
9,10|9|8|4|3|2,6,110,311240,silent,311130
9,10|9|8|3|3|3,6,15,83269,silent,83254
9,10|9|7|7|2|1,6,49,76786,silent,76737
9,10|9|7|6|3|1,6,137,284247,silent,284110
9,10|9|7|6|2|2,6,80,206075,silent,205995
9,10|9|7|5|4|1,6,139,340953,silent,340814
9,10|9|7|5|3|2,6,163,558722,silent,558559
9,10|9|7|4|4|2,6,100,355814,silent,355714
9,10|9|7|4|3|3,6,64,311185,silent,311121
9,10|9|6|6|4|1,6,81,199287,silent,199206
9,10|9|6|6|3|2,6,87,306380,silent,306293
9,10|9|6|5|5|1,6,45,148341,silent,148296
9,10|9|6|5|4|2,6,125,515753,silent,515628
9,10|9|6|5|3|3,6,62,367534,silent,367472
