delta,lam,ell,a,m_det,class,margin
9,14|5|4|4|3|2|2|1|1,9,1,172045,silent,172044
9,14|5|4|4|2|2|2|2|1,9,1,66842,silent,66841
9,14|5|4|3|3|3|2|1|1,9,0,-1,a0,
9,14|5|4|3|3|2|2|2|1,9,0,-1,a0,
9,14|5|4|3|2|2|2|2|2,9,0,-1,a0,
9,14|5|3|3|3|3|3|1|1,9,0,-1,a0,
9,14|5|3|3|3|3|2|2|1,9,0,-1,a0,
9,14|5|3|3|3|2|2|2|2,9,0,-1,a0,
9,14|4|4|4|4|3|1|1|1,9,0,-1,a0,
9,14|4|4|4|4|2|2|1|1,9,0,-1,a0,
9,14|4|4|4|3|3|2|1|1,9,0,-1,a0,
9,14|4|4|4|3|2|2|2|1,9,0,-1,a0,
9,14|4|4|4|2|2|2|2|2,9,1,8611,silent,8610
9,14|4|4|3|3|3|3|1|1,9,0,-1,a0,
9,14|4|4|3|3|3|2|2|1,9,0,-1,a0,
9,14|4|4|3|3|2|2|2|2,9,0,-1,a0,
9,14|4|3|3|3|3|3|2|1,9,0,-1,a0,
9,14|4|3|3|3|3|2|2|2,9,0,-1,a0,
9,14|3|3|3|3|3|3|3|1,9,0,-1,a0,
9,14|3|3|3|3|3|3|2|2,9,0,-1,a0,
9,13|13|4|1|1|1|1|1|1,9,0,-1,a0,
9,13|13|3|2|1|1|1|1|1,9,0,-1,a0,
9,13|13|2|2|2|1|1|1|1,9,0,-1,a0,
9,13|12|5|1|1|1|1|1|1,9,0,-1,a0,
9,13|12|4|2|1|1|1|1|1,9,0,-1,a0,
9,13|12|3|3|1|1|1|1|1,9,0,-1,a0,
9,13|12|3|2|2|1|1|1|1,9,0,-1,a0,
9,13|12|2|2|2|2|1|1|1,9,0,-1,a0,
9,13|11|6|1|1|1|1|1|1,9,0,-1,a0,
9,13|11|5|2|1|1|1|1|1,9,0,-1,a0,
9,13|11|4|3|1|1|1|1|1,9,1,38615,silent,38614
9,13|11|4|2|2|1|1|1|1,9,0,-1,a0,
9,13|11|3|3|2|1|1|1|1,9,1,35328,silent,35327
9,13|11|3|2|2|2|1|1|1,9,1,25216,silent,25215
9,13|11|2|2|2|2|2|1|1,9,1,4971,silent,4970
9,13|10|7|1|1|1|1|1|1,9,0,-1,a0,
9,13|10|6|2|1|1|1|1|1,9,1,54214,silent,54213
9,13|10|5|3|1|1|1|1|1,9,1,96923,silent,96922
9,13|10|5|2|2|1|1|1|1,9,2,102041,silent,102039
9,13|10|4|4|1|1|1|1|1,9,1,54505,silent,54504
9,13|10|4|3|2|1|1|1|1,9,2,160706,silent,160704
9,13|10|4|2|2|2|1|1|1,9,2,89388,silent,89386
9,13|10|3|3|3|1|1|1|1,9,1,47803,silent,47802
9,13|10|3|3|2|2|1|1|1,9,2,79708,silent,79706
9,13|10|3|2|2|2|2|1|1,9,1,36094,silent,36093
9,13|10|2|2|2|2|2|2|1,9,1,5183,silent,5182
9,13|9|8|1|1|1|1|1|1,9,0,-1,a0,
9,13|9|7|2|1|1|1|1|1,9,0,-1,a0,
9,13|9|6|3|1|1|1|1|1,9,2,141833,silent,141831
9,13|9|6|2|2|1|1|1|1,9,2,144086,silent,144084
9,13|9|5|4|1|1|1|1|1,9,1,147581,silent,147580
9,13|9|5|3|2|1|1|1|1,9,6,345715,silent,345709
9,13|9|5|2|2|2|1|1|1,9,4,177763,silent,177759
9,13|9|4|4|2|1|1|1|1,9,1,210720,silent,210719
9,13|9|4|3|3|1|1|1|1,9,3,203766,silent,203763
9,13|9|4|3|2|2|1|1|1,9,4,312277,silent,312273
9,13|9|4|2|2|2|2|1|1,9,4,110573,silent,110569
9,13|9|3|3|3|2|1|1|1,9,1,121530,silent,121529
9,13|9|3|3|2|2|2|1|1,9,1,103353,silent,103352
9,13|9|3|2|2|2|2|2|1,9,1,31821,silent,31820
9,13|9|2|2|2|2|2|2|2,9,0,-1,a0,
9,13|8|8|2|1|1|1|1|1,9,1,24526,silent,24525
9,13|8|7|3|1|1|1|1|1,9,1,110582,silent,110581
9,13|8|7|2|2|1|1|1|1,9,2,110866,silent,110864
9,13|8|6|4|1|1|1|1|1,9,3,188636,silent,188633
9,13|8|6|3|2|1|1|1|1,9,5,406997,silent,406992
9,13|8|6|2|2|2|1|1|1,9,3,201066,silent,201063
9,13|8|5|5|1|1|1|1|1,9,1,100716,silent,100715
9,13|8|5|4|2|1|1|1|1,9,6,484466,silent,484460
9,13|8|5|3|3|1|1|1|1,9,3,378378,silent,378375
9,13|8|5|3|2|2|1|1|1,9,8,562616,silent,562608
9,13|8|5|2|2|2|2|1|1,9,4,182820,silent,182816
9,13|8|4|4|3|1|1|1|1,9,2,294914,silent,294912
9,13|8|4|4|2|2|1|1|1,9,2,360921,silent,360919
9,13|8|4|3|3|2|1|1|1,9,3,443739,silent,443736
9,13|8|4|3|2|2|2|1|1,9,4,345688,silent,345684
9,13|8|4|2|2|2|2|2|1,9,2,83151,silent,83149
9,13|8|3|3|3|3|1|1|1,9,0,-1,a0,
9,13|8|3|3|3|2|2|1|1,9,0,-1,a0,
9,13|8|3|3|2|2|2|2|1,9,0,-1,a0,
9,13|8|3|2|2|2|2|2|2,9,0,-1,a0,
9,13|7|7|4|1|1|1|1|1,9,0,-1,a0,
9,13|7|7|3|2|1|1|1|1,9,2,186801,silent,186799
9,13|7|7|2|2|2|1|1|1,9,3,91727,silent,91724
9,13|7|6|5|1|1|1|1|1,9,1,119635,silent,119634
9,13|7|6|4|2|1|1|1|1,9,4,454064,silent,454060
9,13|7|6|3|3|1|1|1|1,9,4,332835,silent,332831
9,13|7|6|3|2|2|1|1|1,9,6,486957,silent,486951
9,13|7|6|2|2|2|2|1|1,9,3,152806,silent,152803
9,13|7|5|5|2|1|1|1|1,9,5,273697,silent,273692
9,13|7|5|4|3|1|1|1|1,9,4,555162,silent,555158
9,13|7|5|4|2|2|1|1|1,9,8,663534,silent,663526
9,13|7|5|3|3|2|1|1|1,9,4,658279,silent,658275
9,13|7|5|3|2|2|2|1|1,9,4,496184,silent,496180
9,13|7|5|2|2|2|2|2|1,9,1,108869,silent,108868
9,13|7|4|4|4|1|1|1|1,9,0,-1,a0,
9,13|7|4|4|3|2|1|1|1,9,2,549690,silent,549688
9,13|7|4|4|2|2|2|1|1,9,4,337054,silent,337050
9,13|7|4|3|3|3|1|1|1,9,1,266050,silent,266049
9,13|7|4|3|3|2|2|1|1,9,1,454440,silent,454439
9,13|7|4|3|2|2|2|2|1,9,1,221062,silent,221061
9,13|7|4|2|2|2|2|2|2,9,0,-1,a0,
9,13|7|3|3|3|3|2|1|1,9,0,-1,a0,
9,13|7|3|3|3|2|2|2|1,9,0,-1,a0,
9,13|7|3|3|2|2|2|2|2,9,0,-1,a0,
9,13|6|6|6|1|1|1|1|1,9,1,23750,silent,23749
9,13|6|6|5|2|1|1|1|1,9,2,182609,silent,182607
9,13|6|6|4|3|1|1|1|1,9,3,302144,silent,302141
9,13|6|6|4|2|2|1|1|1,9,1,354742,silent,354741
9,13|6|6|3|3|2|1|1|1,9,3,334054,silent,334051
9,13|6|6|3|2|2|2|1|1,9,2,247210,silent,247208
9,13|6|6|2|2|2|2|2|1,9,1,53038,silent,53037
9,13|6|5|5|3|1|1|1|1,9,3,245284,silent,245281
9,13|6|5|5|2|2|1|1|1,9,4,275087,silent,275083
9,13|6|5|4|4|1|1|1|1,9,1,218256,silent,218255
9,13|6|5|4|3|2|1|1|1,9,4,745073,silent,745069
9,13|6|5|4|2|2|2|1|1,9,3,443282,silent,443279
9,13|6|5|3|3|3|1|1|1,9,0,-1,a0,
9,13|6|5|3|3|2|2|1|1,9,1,486823,silent,486822
9,13|6|5|3|2|2|2|2|1,9,1,228450,silent,228449
9,13|6|5|2|2|2|2|2|2,9,0,-1,a0,
9,13|6|4|4|4|2|1|1|1,9,0,-1,a0,
9,13|6|4|4|3|3|1|1|1,9,1,282718,silent,282717
9,13|6|4|4|3|2|2|1|1,9,2,447234,silent,447232
9,13|6|4|4|2|2|2|2|1,9,2,171186,silent,171184
9,13|6|4|3|3|3|2|1|1,9,0,-1,a0,
9,13|6|4|3|3|2|2|2|1,9,0,-1,a0,
9,13|6|4|3|2|2|2|2|2,9,0,-1,a0,
9,13|6|3|3|3|3|3|1|1,9,0,-1,a0,
9,13|6|3|3|3|3|2|2|1,9,0,-1,a0,
9,13|6|3|3|3|2|2|2|2,9,0,-1,a0,
9,13|5|5|5|4|1|1|1|1,9,2,66875,silent,66873
9,13|5|5|5|3|2|1|1|1,9,1,183931,silent,183930
9,13|5|5|5|2|2|2|1|1,9,0,-1,a0,
9,13|5|5|4|4|2|1|1|1,9,2,190776,silent,190774
9,13|5|5|4|3|3|1|1|1,9,0,-1,a0,
9,13|5|5|4|3|2|2|1|1,9,1,331872,silent,331871
9,13|5|5|4|2|2|2|2|1,9,0,-1,a0,
9,13|5|5|3|3|3|2|1|1,9,0,-1,a0,
9,13|5|5|3|3|2|2|2|1,9,0,-1,a0,
9,13|5|5|3|2|2|2|2|2,9,0,-1,a0,
9,13|5|4|4|4|3|1|1|1,9,0,-1,a0,
9,13|5|4|4|4|2|2|1|1,9,1,142820,silent,142819
9,13|5|4|4|3|3|2|1|1,9,0,-1,a0,
9,13|5|4|4|3|2|2|2|1,9,1,169331,silent,169330
9,13|5|4|4|2|2|2|2|2,9,0,-1,a0,
9,13|5|4|3|3|3|3|1|1,9,0,-1,a0,
9,13|5|4|3|3|3|2|2|1,9,0,-1,a0,
9,13|5|4|3|3|2|2|2|2,9,0,-1,a0,
9,13|5|3|3|3|3|3|2|1,9,0,-1,a0,
9,13|5|3|3|3|3|2|2|2,9,0,-1,a0,
9,13|4|4|4|4|4|1|1|1,9,0,-1,a0,
9,13|4|4|4|4|3|2|1|1,9,0,-1,a0,
9,13|4|4|4|4|2|2|2|1,9,1,29571,silent,29570
9,13|4|4|4|3|3|3|1|1,9,0,-1,a0,
9,13|4|4|4|3|3|2|2|1,9,0,-1,a0,
9,13|4|4|4|3|2|2|2|2,9,0,-1,a0,
9,13|4|4|3|3|3|3|2|1,9,0,-1,a0,
9,13|4|4|3|3|3|2|2|2,9,0,-1,a0,
9,13|4|3|3|3|3|3|3|1,9,0,-1,a0,
9,13|4|3|3|3|3|3|2|2,9,0,-1,a0,
9,13|3|3|3|3|3|3|3|2,9,0,-1,a0,
9,12|12|6|1|1|1|1|1|1,9,0,-1,a0,
9,12|12|5|2|1|1|1|1|1,9,0,-1,a0,
9,12|12|4|3|1|1|1|1|1,9,0,-1,a0,
9,12|12|4|2|2|1|1|1|1,9,1,16458,silent,16457
9,12|12|3|3|2|1|1|1|1,9,0,-1,a0,
9,12|12|3|2|2|2|1|1|1,9,0,-1,a0,
9,12|12|2|2|2|2|2|1|1,9,0,-1,a0,
9,12|11|7|1|1|1|1|1|1,9,0,-1,a0,
9,12|11|6|2|1|1|1|1|1,9,1,33608,silent,33607
9,12|11|5|3|1|1|1|1|1,9,1,59473,silent,59472
9,12|11|5|2|2|1|1|1|1,9,1,62504,silent,62503
9,12|11|4|4|1|1|1|1|1,9,0,-1,a0,
9,12|11|4|3|2|1|1|1|1,9,2,97884,silent,97882
9,12|11|4|2|2|2|1|1|1,9,1,54395,silent,54394
9,12|11|3|3|3|1|1|1|1,9,1,29029,silent,29028
9,12|11|3|3|2|2|1|1|1,9,1,48315,silent,48314
9,12|11|3|2|2|2|2|1|1,9,1,21870,silent,21869
9,12|11|2|2|2|2|2|2|1,9,0,-1,a0,
9,12|10|8|1|1|1|1|1|1,9,0,-1,a0,
9,12|10|7|2|1|1|1|1|1,9,1,48973,silent,48972
9,12|10|6|3|1|1|1|1|1,9,2,119031,silent,119029
9,12|10|6|2|2|1|1|1|1,9,3,120654,silent,120651
9,12|10|5|4|1|1|1|1|1,9,2,121508,silent,121506
9,12|10|5|3|2|1|1|1|1,9,5,282984,silent,282979
9,12|10|5|2|2|2|1|1|1,9,3,144867,silent,144864
9,12|10|4|4|2|1|1|1|1,9,3,171087,silent,171084
9,12|10|4|3|3|1|1|1|1,9,1,164670,silent,164669
9,12|10|4|3|2|2|1|1|1,9,4,251995,silent,251991
9,12|10|4|2|2|2|2|1|1,9,1,88719,silent,88718
9,12|10|3|3|3|2|1|1|1,9,1,97543,silent,97542
9,12|10|3|3|2|2|2|1|1,9,1,82836,silent,82835
9,12|10|3|2|2|2|2|2|1,9,1,25426,silent,25425
9,12|10|2|2|2|2|2|2|2,9,1,2406,silent,2405
9,12|9|9|1|1|1|1|1|1,9,0,-1,a0,
9,12|9|8|2|1|1|1|1|1,9,1,37734,silent,37733
9,12|9|7|3|1|1|1|1|1,9,2,132474,silent,132472
9,12|9|7|2|2|1|1|1|1,9,2,132321,silent,132319
9,12|9|6|4|1|1|1|1|1,9,3,206652,silent,206649
9,12|9|6|3|2|1|1|1|1,9,7,443327,silent,443320
9,12|9|6|2|2|2|1|1|1,9,4,218381,silent,218377
9,12|9|5|5|1|1|1|1|1,9,2,107092,silent,107090
9,12|9|5|4|2|1|1|1|1,9,6,507913,silent,507907
9,12|9|5|3|3|1|1|1|1,9,5,394675,silent,394670
9,12|9|5|3|2|2|1|1|1,9,8,585427,silent,585419
9,12|9|5|2|2|2|2|1|1,9,4,189466,silent,189462
9,12|9|4|4|3|1|1|1|1,9,2,302196,silent,302194
9,12|9|4|4|2|2|1|1|1,9,4,369578,silent,369574
9,12|9|4|3|3|2|1|1|1,9,3,451498,silent,451495
9,12|9|4|3|2|2|2|1|1,9,3,350920,silent,350917
9,12|9|4|2|2|2|2|2|1,9,2,83826,silent,83824
9,12|9|3|3|3|3|1|1|1,9,0,-1,a0,
9,12|9|3|3|3|2|2|1|1,9,0,-1,a0,
9,12|9|3|3|2|2|2|2|1,9,0,-1,a0,
9,12|9|3|2|2|2|2|2|2,9,0,-1,a0,
9,12|8|8|3|1|1|1|1|1,9,1,59822,silent,59821
9,12|8|8|2|2|1|1|1|1,9,2,59112,silent,59110
9,12|8|7|4|1|1|1|1|1,9,2,172354,silent,172352
9,12|8|7|3|2|1|1|1|1,9,5,358136,silent,358131
9,12|8|7|2|2|2|1|1|1,9,3,173545,silent,173542
9,12|8|6|5|1|1|1|1|1,9,3,182726,silent,182723
9,12|8|6|4|2|1|1|1|1,9,9,676919,silent,676910
9,12|8|6|3|3|1|1|1|1,9,4,491243,silent,491239
9,12|8|6|3|2|2|1|1|1,9,8,715558,silent,715550
9,12|8|6|2|2|2|2|1|1,9,2,222348,silent,222346
9,12|8|5|5|2|1|1|1|1,9,5,379227,silent,379222
9,12|8|5|4|3|1|1|1|1,9,7,753566,silent,753559
9,12|8|5|4|2|2|1|1|1,9,9,896418,silent,896409
9,12|8|5|3|3|2|1|1|1,9,5,881877,silent,881872
9,12|8|5|3|2|2|2|1|1,9,6,661144,silent,661138
9,12|8|5|2|2|2|2|2|1,9,2,144058,silent,144056
9,12|8|4|4|4|1|1|1|1,9,1,195704,silent,195703
9,12|8|4|4|3|2|1|1|1,9,4,712271,silent,712267
9,12|8|4|4|2|2|2|1|1,9,2,434506,silent,434504
9,12|8|4|3|3|3|1|1|1,9,0,-1,a0,
9,12|8|4|3|3|2|2|1|1,9,2,581160,silent,581158
9,12|8|4|3|2|2|2|2|1,9,1,281197,silent,281196
9,12|8|4|2|2|2|2|2|2,9,1,41138,silent,41137
9,12|8|3|3|3|3|2|1|1,9,0,-1,a0,
9,12|8|3|3|3|2|2|2|1,9,0,-1,a0,
9,12|8|3|3|2|2|2|2|2,9,0,-1,a0,
9,12|7|7|5|1|1|1|1|1,9,1,93679,silent,93678
9,12|7|7|4|2|1|1|1|1,9,3,325762,silent,325759
9,12|7|7|3|3|1|1|1|1,9,3,231042,silent,231039
9,12|7|7|3|2|2|1|1|1,9,4,335582,silent,335578
9,12|7|7|2|2|2|2|1|1,9,3,103194,silent,103191
9,12|7|6|6|1|1|1|1|1,9,0,-1,a0,
9,12|7|6|5|2|1|1|1|1,9,5,462359,silent,462354
9,12|7|6|4|3|1|1|1|1,9,5,735113,silent,735108
9,12|7|6|4|2|2|1|1|1,9,8,861462,silent,861454
9,12|7|6|3|3|2|1|1|1,9,5,795001,silent,794996
9,12|7|6|3|2|2|2|1|1,9,4,585543,silent,585539
9,12|7|6|2|2|2|2|2|1,9,1,123086,silent,123085
9,12|7|5|5|3|1|1|1|1,9,6,480541,silent,480535
9,12|7|5|5|2|2|1|1|1,9,6,535187,silent,535181
9,12|7|5|4|4|1|1|1|1,9,3,413052,silent,413049
9,12|7|5|4|3|2|1|1|1,9,8,1394537,silent,1394529
9,12|7|5|4|2|2|2|1|1,9,6,824317,silent,824311
9,12|7|5|3|3|3|1|1|1,9,1,529309,silent,529308
9,12|7|5|3|3|2|2|1|1,9,1,889135,silent,889134
9,12|7|5|3|2|2|2|2|1,9,1,413928,silent,413927
9,12|7|5|2|2|2|2|2|2,9,0,-1,a0,
9,12|7|4|4|4|2|1|1|1,9,2,412761,silent,412759
9,12|7|4|4|3|3|1|1|1,9,1,481102,silent,481101
9,12|7|4|4|3|2|2|1|1,9,3,759945,silent,759942
9,12|7|4|4|2|2|2|2|1,9,2,287957,silent,287955
9,12|7|4|3|3|3|2|1|1,9,0,-1,a0,
9,12|7|4|3|3|2|2|2|1,9,0,-1,a0,
9,12|7|4|3|2|2|2|2|2,9,0,-1,a0,
9,12|7|3|3|3|3|3|1|1,9,0,-1,a0,
9,12|7|3|3|3|3|2|2|1,9,0,-1,a0,
9,12|7|3|3|3|2|2|2|2,9,0,-1,a0,
9,12|6|6|6|2|1|1|1|1,9,1,93622,silent,93621
9,12|6|6|5|3|1|1|1|1,9,3,329652,silent,329649
9,12|6|6|5|2|2|1|1|1,9,2,360357,silent,360355
9,12|6|6|4|4|1|1|1|1,9,2,234629,silent,234627
9,12|6|6|4|3|2|1|1|1,9,4,769040,silent,769036
9,12|6|6|4|2|2|2|1|1,9,1,446662,silent,446661
9,12|6|6|3|3|3|1|1|1,9,1,274694,silent,274693
9,12|6|6|3|3|2|2|1|1,9,2,457101,silent,457099
9,12|6|6|3|2|2|2|2|1,9,1,209835,silent,209834
9,12|6|6|2|2|2|2|2|2,9,1,27421,silent,27420
9,12|6|5|5|4|1|1|1|1,9,2,239330,silent,239328
9,12|6|5|5|3|2|1|1|1,9,4,643659,silent,643655
9,12|6|5|5|2|2|2|1|1,9,2,352840,silent,352838
9,12|6|5|4|4|2|1|1|1,9,3,618590,silent,618587
9,12|6|5|4|3|3|1|1|1,9,2,674181,silent,674179
9,12|6|5|4|3|2|2|1|1,9,3,1053218,silent,1053215
9,12|6|5|4|2|2|2|2|1,9,1,384521,silent,384520
9,12|6|5|3|3|3|2|1|1,9,0,-1,a0,
9,12|6|5|3|3|2|2|2|1,9,0,-1,a0,
9,12|6|5|3|2|2|2|2|2,9,0,-1,a0,
9,12|6|4|4|4|3|1|1|1,9,1,280225,silent,280224
9,12|6|4|4|4|2|2|1|1,9,1,356136,silent,356135
9,12|6|4|4|3|3|2|1|1,9,1,528124,silent,528123
9,12|6|4|4|3|2|2|2|1,9,1,412514,silent,412513
9,12|6|4|4|2|2|2|2|2,9,1,91651,silent,91650
9,12|6|4|3|3|3|3|1|1,9,0,-1,a0,
9,12|6|4|3|3|3|2|2|1,9,0,-1,a0,
9,12|6|4|3|3|2|2|2|2,9,0,-1,a0,
9,12|6|3|3|3|3|3|2|1,9,0,-1,a0,
9,12|6|3|3|3|3|2|2|2,9,0,-1,a0,
9,12|5|5|5|5|1|1|1|1,9,1,30215,silent,30214
9,12|5|5|5|4|2|1|1|1,9,2,197282,silent,197280
9,12|5|5|5|3|3|1|1|1,9,0,-1,a0,
9,12|5|5|5|3|2|2|1|1,9,0,-1,a0,
9,12|5|5|5|2|2|2|2|1,9,0,-1,a0,
9,12|5|5|4|4|3|1|1|1,9,1,227963,silent,227962
9,12|5|5|4|4|2|2|1|1,9,2,287848,silent,287846
9,12|5|5|4|3|3|2|1|1,9,0,-1,a0,
9,12|5|5|4|3|2|2|2|1,9,0,-1,a0,
9,12|5|5|4|2|2|2|2|2,9,0,-1,a0,
9,12|5|5|3|3|3|3|1|1,9,0,-1,a0,
9,12|5|5|3|3|3|2|2|1,9,0,-1,a0,
9,12|5|5|3|3|2|2|2|2,9,0,-1,a0,
9,12|5|4|4|4|4|1|1|1,9,0,-1,a0,
9,12|5|4|4|4|3|2|1|1,9,1,223016,silent,223015
9,12|5|4|4|4|2|2|2|1,9,1,138254,silent,138253
9,12|5|4|4|3|3|3|1|1,9,0,-1,a0,
9,12|5|4|4|3|3|2|2|1,9,0,-1,a0,
9,12|5|4|4|3|2|2|2|2,9,0,-1,a0,
9,12|5|4|3|3|3|3|2|1,9,0,-1,a0,
9,12|5|4|3|3|3|2|2|2,9,0,-1,a0,
9,12|5|3|3|3|3|3|3|1,9,0,-1,a0,
9,12|5|3|3|3|3|3|2|2,9,0,-1,a0,
9,12|4|4|4|4|4|2|1|1,9,0,-1,a0,
9,12|4|4|4|4|3|3|1|1,9,0,-1,a0,
9,12|4|4|4|4|3|2|2|1,9,0,-1,a0,
9,12|4|4|4|4|2|2|2|2,9,1,17484,silent,17483
9,12|4|4|4|3|3|3|2|1,9,0,-1,a0,
9,12|4|4|4|3|3|2|2|2,9,0,-1,a0,
9,12|4|4|3|3|3|3|3|1,9,0,-1,a0,
9,12|4|4|3|3|3|3|2|2,9,0,-1,a0,
9,12|4|3|3|3|3|3|3|2,9,0,-1,a0,
9,12|3|3|3|3|3|3|3|3,9,0,-1,a0,
9,11|11|8|1|1|1|1|1|1,9,1,3084,silent,3083
9,11|11|7|2|1|1|1|1|1,9,0,-1,a0,
9,11|11|6|3|1|1|1|1|1,9,2,46573,silent,46571
9,11|11|6|2|2|1|1|1|1,9,0,-1,a0,
9,11|11|5|4|1|1|1|1|1,9,1,47115,silent,47114
9,11|11|5|3|2|1|1|1|1,9,2,109837,silent,109835
9,11|11|5|2|2|2|1|1|1,9,2,56317,silent,56315
9,11|11|4|4|2|1|1|1|1,9,0,-1,a0,
9,11|11|4|3|3|1|1|1|1,9,2,63637,silent,63635
9,11|11|4|3|2|2|1|1|1,9,1,97279,silent,97278
9,11|11|4|2|2|2|2|1|1,9,2,34443,silent,34441
9,11|11|3|3|3|2|1|1|1,9,0,-1,a0,
9,11|11|3|3|2|2|2|1|1,9,0,-1,a0,
9,11|11|3|2|2|2|2|2|1,9,0,-1,a0,
9,11|11|2|2|2|2|2|2|2,9,0,-1,a0,
9,11|10|9|1|1|1|1|1|1,9,0,-1,a0,
9,11|10|8|2|1|1|1|1|1,9,1,28350,silent,28349
9,11|10|7|3|1|1|1|1|1,9,2,91381,silent,91379
9,11|10|7|2|2|1|1|1|1,9,2,91009,silent,91007
9,11|10|6|4|1|1|1|1|1,9,3,137323,silent,137320
9,11|10|6|3|2|1|1|1|1,9,5,293334,silent,293329
9,11|10|6|2|2|2|1|1|1,9,2,144015,silent,144013
9,11|10|5|5|1|1|1|1|1,9,1,70154,silent,70153
9,11|10|5|4|2|1|1|1|1,9,5,330203,silent,330198
9,11|10|5|3|3|1|1|1|1,9,3,255841,silent,255838
9,11|10|5|3|2|2|1|1|1,9,5,378859,silent,378854
9,11|10|5|2|2|2|2|1|1,9,2,122232,silent,122230
9,11|10|4|4|3|1|1|1|1,9,2,194260,silent,194258
9,11|10|4|4|2|2|1|1|1,9,2,237271,silent,237269
9,11|10|4|3|3|2|1|1|1,9,2,289110,silent,289108
9,11|10|4|3|2|2|2|1|1,9,2,224322,silent,224320
9,11|10|4|2|2|2|2|2|1,9,1,53463,silent,53462
9,11|10|3|3|3|3|1|1|1,9,0,-1,a0,
9,11|10|3|3|3|2|2|1|1,9,0,-1,a0,
9,11|10|3|3|2|2|2|2|1,9,0,-1,a0,
9,11|10|3|2|2|2|2|2|2,9,0,-1,a0,
9,11|9|9|2|1|1|1|1|1,9,0,-1,a0,
9,11|9|8|3|1|1|1|1|1,9,2,78223,silent,78221
9,11|9|8|2|2|1|1|1|1,9,1,77154,silent,77153
9,11|9|7|4|1|1|1|1|1,9,2,176470,silent,176468
9,11|9|7|3|2|1|1|1|1,9,6,364890,silent,364884
9,11|9|7|2|2|2|1|1|1,9,4,176445,silent,176441
9,11|9|6|5|1|1|1|1|1,9,3,172923,silent,172920
9,11|9|6|4|2|1|1|1|1,9,7,633064,silent,633057
9,11|9|6|3|3|1|1|1|1,9,6,457436,silent,457430
9,11|9|6|3|2|2|1|1|1,9,7,665215,silent,665208
9,11|9|6|2|2|2|2|1|1,9,4,206277,silent,206273
9,11|9|5|5|2|1|1|1|1,9,6,344450,silent,344444
9,11|9|5|4|3|1|1|1|1,9,6,676334,silent,676328
9,11|9|5|4|2|2|1|1|1,9,9,803552,silent,803543
9,11|9|5|3|3|2|1|1|1,9,4,785852,silent,785848
9,11|9|5|3|2|2|2|1|1,9,4,587809,silent,587805
9,11|9|5|2|2|2|2|2|1,9,1,127307,silent,127306
9,11|9|4|4|4|1|1|1|1,9,0,-1,a0,
9,11|9|4|4|3|2|1|1|1,9,4,624952,silent,624948
9,11|9|4|4|2|2|2|1|1,9,4,381093,silent,381089
9,11|9|4|3|3|3|1|1|1,9,1,297321,silent,297320
9,11|9|4|3|3|2|2|1|1,9,0,-1,a0,
9,11|9|4|3|2|2|2|2|1,9,1,244093,silent,244092
9,11|9|4|2|2|2|2|2|2,9,0,-1,a0,
9,11|9|3|3|3|3|2|1|1,9,0,-1,a0,
9,11|9|3|3|3|2|2|2|1,9,0,-1,a0,
9,11|9|3|3|2|2|2|2|2,9,0,-1,a0,
9,11|8|8|4|1|1|1|1|1,9,3,84330,silent,84327
9,11|8|8|3|2|1|1|1|1,9,2,170807,silent,170805
9,11|8|8|2|2|2|1|1|1,9,1,81331,silent,81330
9,11|8|7|5|1|1|1|1|1,9,2,164723,silent,164721
9,11|8|7|4|2|1|1|1|1,9,7,557976,silent,557969
9,11|8|7|3|3|1|1|1|1,9,3,391914,silent,391911
9,11|8|7|3|2|2|1|1|1,9,6,565772,silent,565766
9,11|8|7|2|2|2|2|1|1,9,2,172091,silent,172089
9,11|8|6|6|1|1|1|1|1,9,2,92152,silent,92150
9,11|8|6|5|2|1|1|1|1,9,7,624324,silent,624317
9,11|8|6|4|3|1|1|1|1,9,9,972696,silent,972687
9,11|8|6|4|2|2|1|1|1,9,8,1135278,silent,1135270
9,11|8|6|3|3|2|1|1|1,9,6,1038511,silent,1038505
9,11|8|6|3|2|2|2|1|1,9,5,761171,silent,761166
9,11|8|6|2|2|2|2|2|1,9,2,158839,silent,158837
9,11|8|5|5|3|1|1|1|1,9,5,592248,silent,592243
9,11|8|5|5|2|2|1|1|1,9,7,656512,silent,656505
9,11|8|5|4|4|1|1|1|1,9,5,500365,silent,500360
9,11|8|5|4|3|2|1|1|1,9,9,1677761,silent,1677752
9,11|8|5|4|2|2|2|1|1,9,6,987044,silent,987038
9,11|8|5|3|3|3|1|1|1,9,1,630252,silent,630251
9,11|8|5|3|3|2|2|1|1,9,2,1055712,silent,1055710
9,11|8|5|3|2|2|2|2|1,9,1,489240,silent,489239
9,11|8|5|2|2|2|2|2|2,9,0,-1,a0,
9,11|8|4|4|4|2|1|1|1,9,2,478041,silent,478039
9,11|8|4|4|3|3|1|1|1,9,2,554305,silent,554303
9,11|8|4|4|3|2|2|1|1,9,3,873889,silent,873886
9,11|8|4|4|2|2|2|2|1,9,2,329611,silent,329609
9,11|8|4|3|3|3|2|1|1,9,0,-1,a0,
9,11|8|4|3|3|2|2|2|1,9,0,-1,a0,
9,11|8|4|3|2|2|2|2|2,9,0,-1,a0,
9,11|8|3|3|3|3|3|1|1,9,0,-1,a0,
9,11|8|3|3|3|3|2|2|1,9,0,-1,a0,
9,11|8|3|3|3|2|2|2|2,9,0,-1,a0,
