delta,lam,ell,a,m_det,class,margin
9,15|5|4|4|4|2|2,7,10,42525,silent,42515
9,15|5|4|4|3|3|2,7,2,58420,silent,58418
9,15|5|4|3|3|3|3,7,0,-1,a0,
9,15|4|4|4|4|4|1,7,4,4313,silent,4309
9,15|4|4|4|4|3|2,7,3,12288,silent,12285
9,15|4|4|4|3|3|3,7,0,-1,a0,
9,14|14|4|1|1|1|1,7,1,763,silent,762
9,14|14|3|2|1|1|1,7,1,1281,silent,1280
9,14|14|2|2|2|1|1,7,0,-1,a0,
9,14|13|5|1|1|1|1,7,2,2946,silent,2944
9,14|13|4|2|1|1|1,7,7,7541,silent,7534
9,14|13|3|3|1|1|1,7,5,4877,silent,4872
9,14|13|3|2|2|1|1,7,10,6187,silent,6177
9,14|13|2|2|2|2|1,7,6,1567,silent,1561
9,14|12|6|1|1|1|1,7,6,6572,silent,6566
9,14|12|5|2|1|1|1,7,22,22644,silent,22622
9,14|12|4|3|1|1|1,7,24,26507,silent,26483
9,14|12|4|2|2|1|1,7,30,27400,silent,27370
9,14|12|3|3|2|1|1,7,22,22111,silent,22089
9,14|12|3|2|2|2|1,7,22,13390,silent,13368
9,14|12|2|2|2|2|2,7,9,2016,silent,2007
9,14|11|7|1|1|1|1,7,7,9633,silent,9626
9,14|11|6|2|1|1|1,7,38,42777,silent,42739
9,14|11|5|3|1|1|1,7,60,72856,silent,72796
9,14|11|5|2|2|1|1,7,75,70466,silent,70391
9,14|11|4|4|1|1|1,7,26,38736,silent,38710
9,14|11|4|3|2|1|1,7,79,106403,silent,106324
9,14|11|4|2|2|2|1,7,58,51093,silent,51035
9,14|11|3|3|3|1|1,7,12,30454,silent,30442
9,14|11|3|3|2|2|1,7,26,43417,silent,43391
9,14|11|3|2|2|2|2,7,15,13746,silent,13731
9,14|10|8|1|1|1|1,7,10,9146,silent,9136
9,14|10|7|2|1|1|1,7,47,53141,silent,53094
9,14|10|6|3|1|1|1,7,90,121700,silent,121610
9,14|10|6|2|2|1|1,7,94,114035,silent,113941
9,14|10|5|4|1|1|1,7,83,119837,silent,119754
9,14|10|5|3|2|1|1,7,169,256797,silent,256628
9,14|10|5|2|2|2|1,7,95,112922,silent,112827
9,14|10|4|4|2|1|1,7,81,149765,silent,149684
9,14|10|4|3|3|1|1,7,58,140154,silent,140096
9,14|10|4|3|2|2|1,7,97,188072,silent,187975
9,14|10|4|2|2|2|2,7,42,46472,silent,46430
9,14|10|3|3|3|2|1,7,11,68713,silent,68702
9,14|10|3|3|2|2|2,7,9,40105,silent,40096
9,14|9|9|1|1|1|1,7,2,3793,silent,3791
9,14|9|8|2|1|1|1,7,33,38022,silent,37989
9,14|9|7|3|1|1|1,7,88,125199,silent,125111
9,14|9|7|2|2|1|1,7,98,115830,silent,115732
9,14|9|6|4|1|1|1,7,109,184897,silent,184788
9,14|9|6|3|2|1|1,7,206,365286,silent,365080
9,14|9|6|2|2|2|1,7,109,154967,silent,154858
9,14|9|5|5|1|1|1,7,63,95506,silent,95443
9,14|9|5|4|2|1|1,7,212,404285,silent,404073
9,14|9|5|3|3|1|1,7,107,302215,silent,302108
9,14|9|5|3|2|2|1,7,164,392654,silent,392490
9,14|9|5|2|2|2|2,7,43,87288,silent,87245
9,14|9|4|4|3|1|1,7,80,223489,silent,223409
9,14|9|4|4|2|2|1,7,105,243296,silent,243191
9,14|9|4|3|3|2|1,7,55,283085,silent,283030
9,14|9|4|3|2|2|2,7,45,154419,silent,154374
9,14|9|3|3|3|3|1,7,1,49097,silent,49096
9,14|9|3|3|3|2|2,7,3,62032,silent,62029
9,14|8|8|3|1|1|1,7,40,53816,silent,53776
9,14|8|8|2|2|1|1,7,30,49301,silent,49271
9,14|8|7|4|1|1|1,7,86,147573,silent,147487
9,14|8|7|3|2|1|1,7,150,281701,silent,281551
9,14|8|7|2|2|2|1,7,73,117314,silent,117241
9,14|8|6|5|1|1|1,7,77,151571,silent,151494
9,14|8|6|4|2|1|1,7,218,507021,silent,506803
9,14|8|6|3|3|1|1,7,120,354433,silent,354313
9,14|8|6|3|2|2|1,7,172,454392,silent,454220
9,14|8|6|2|2|2|2,7,54,98058,silent,98004
9,14|8|5|5|2|1|1,7,128,280791,silent,280663
9,14|8|5|4|3|1|1,7,170,523895,silent,523725
9,14|8|5|4|2|2|1,7,185,549772,silent,549587
9,14|8|5|3|3|2|1,7,94,517216,silent,517122
9,14|8|5|3|2|2|2,7,58,271011,silent,270953
9,14|8|4|4|4|1|1,7,37,128808,silent,128771
9,14|8|4|4|3|2|1,7,91,407611,silent,407520
9,14|8|4|4|2|2|2,7,56,176921,silent,176865
9,14|8|4|3|3|3|1,7,10,179114,silent,179104
9,14|8|4|3|3|2|2,7,14,221522,silent,221508
9,14|8|3|3|3|3|2,7,0,-1,a0,
9,14|7|7|5|1|1|1,7,39,76945,silent,76906
9,14|7|7|4|2|1|1,7,111,239649,silent,239538
9,14|7|7|3|3|1|1,7,43,162672,silent,162629
9,14|7|7|3|2|2|1,7,71,206871,silent,206800
9,14|7|7|2|2|2|2,7,10,42966,silent,42956
9,14|7|6|6|1|1|1,7,19,51128,silent,51109
9,14|7|6|5|2|1|1,7,121,328730,silent,328609
9,14|7|6|4|3|1|1,7,141,492673,silent,492532
9,14|7|6|4|2|2|1,7,157,510450,silent,510293
9,14|7|6|3|3|2|1,7,76,449932,silent,449856
9,14|7|6|3|2|2|2,7,50,232422,silent,232372
9,14|7|5|5|3|1|1,7,88,317751,silent,317663
9,14|7|5|5|2|2|1,7,76,308996,silent,308920
9,14|7|5|4|4|1|1,7,81,262692,silent,262611
9,14|7|5|4|3|2|1,7,142,762751,silent,762609
9,14|7|5|4|2|2|2,7,54,315517,silent,315463
9,14|7|5|3|3|3|1,7,15,266466,silent,266451
9,14|7|5|3|3|2|2,7,26,325157,silent,325131
9,14|7|4|4|4|2|1,7,55,216738,silent,216683
9,14|7|4|4|3|3|1,7,22,234024,silent,234002
9,14|7|4|4|3|2|2,7,33,272406,silent,272373
9,14|7|4|3|3|3|2,7,1,155540,silent,155539
9,14|7|3|3|3|3|3,7,0,-1,a0,
9,14|6|6|6|2|1|1,7,13,63476,silent,63463
9,14|6|6|5|3|1|1,7,51,211798,silent,211747
9,14|6|6|5|2|2|1,7,54,205207,silent,205153
9,14|6|6|4|4|1|1,7,29,145056,silent,145027
9,14|6|6|4|3|2|1,7,74,411991,silent,411917
9,14|6|6|4|2|2|2,7,44,170108,silent,170064
9,14|6|6|3|3|3|1,7,8,134475,silent,134467
9,14|6|6|3|3|2|2,7,8,162999,silent,162991
9,14|6|5|5|4|1|1,7,38,147167,silent,147129
9,14|6|5|5|3|2|1,7,50,337769,silent,337719
9,14|6|5|5|2|2|2,7,10,128227,silent,128217
9,14|6|5|4|4|2|1,7,61,314449,silent,314388
9,14|6|5|4|3|3|1,7,29,319665,silent,319636
9,14|6|5|4|3|2|2,7,34,365134,silent,365100
9,14|6|5|3|3|3|2,7,3,167777,silent,167774
9,14|6|4|4|4|3|1,7,21,126870,silent,126849
9,14|6|4|4|4|2|2,7,28,120271,silent,120243
9,14|6|4|4|3|3|2,7,4,162141,silent,162137
9,14|6|4|3|3|3|3,7,0,-1,a0,
9,14|5|5|5|5|1|1,7,3,17942,silent,17939
9,14|5|5|5|4|2|1,7,11,96994,silent,96983
9,14|5|5|5|3|3|1,7,8,81219,silent,81211
9,14|5|5|5|3|2|2,7,5,89348,silent,89343
9,14|5|5|4|4|3|1,7,14,101398,silent,101384
9,14|5|5|4|4|2|2,7,5,92948,silent,92943
9,14|5|5|4|3|3|2,7,6,122083,silent,122077
9,14|5|5|3|3|3|3,7,0,-1,a0,
9,14|5|4|4|4|4|1,7,8,22834,silent,22826
9,14|5|4|4|4|3|2,7,8,64860,silent,64852
9,14|5|4|4|3|3|3,7,0,-1,a0,
9,14|4|4|4|4|4|2,7,6,7185,silent,7179
9,14|4|4|4|4|3|3,7,0,-1,a0,
9,13|13|6|1|1|1|1,7,1,2390,silent,2389
9,13|13|5|2|1|1|1,7,9,8381,silent,8372
9,13|13|4|3|1|1|1,7,7,9725,silent,9718
9,13|13|4|2|2|1|1,7,16,10204,silent,10188
9,13|13|3|3|2|1|1,7,6,8036,silent,8030
9,13|13|3|2|2|2|1,7,8,4880,silent,4872
9,13|13|2|2|2|2|2,7,0,-1,a0,
9,13|12|7|1|1|1|1,7,5,5818,silent,5813
9,13|12|6|2|1|1|1,7,23,25461,silent,25438
9,13|12|5|3|1|1|1,7,37,43061,silent,43024
9,13|12|5|2|2|1|1,7,43,41582,silent,41539
9,13|12|4|4|1|1|1,7,15,22816,silent,22801
9,13|12|4|3|2|1|1,7,47,62565,silent,62518
9,13|12|4|2|2|2|1,7,34,30015,silent,29981
9,13|12|3|3|3|1|1,7,8,17868,silent,17860
9,13|12|3|3|2|2|1,7,15,25448,silent,25433
9,13|12|3|2|2|2|2,7,9,8061,silent,8052
9,13|11|8|1|1|1|1,7,5,7634,silent,7629
9,13|11|7|2|1|1|1,7,40,42776,silent,42736
9,13|11|6|3|1|1|1,7,68,95437,silent,95369
9,13|11|6|2|2|1|1,7,83,89610,silent,89527
9,13|11|5|4|1|1|1,7,66,92977,silent,92911
9,13|11|5|3|2|1|1,7,128,198304,silent,198176
9,13|11|5|2|2|2|1,7,69,86900,silent,86831
9,13|11|4|4|2|1|1,7,71,115405,silent,115334
9,13|11|4|3|3|1|1,7,38,107160,silent,107122
9,13|11|4|3|2|2|1,7,75,143870,silent,143795
9,13|11|4|2|2|2|2,7,22,35008,silent,34986
9,13|11|3|3|3|2|1,7,9,52369,silent,52360
9,13|11|3|3|2|2|2,7,10,30714,silent,30704
9,13|10|9|1|1|1|1,7,5,5580,silent,5575
9,13|10|8|2|1|1|1,7,37,42853,silent,42816
9,13|10|7|3|1|1|1,7,92,128442,silent,128350
9,13|10|7|2|2|1|1,7,94,118430,silent,118336
9,13|10|6|4|1|1|1,7,106,181876,silent,181770
9,13|10|6|3|2|1|1,7,199,357613,silent,357414
9,13|10|6|2|2|2|1,7,103,151290,silent,151187
9,13|10|5|5|1|1|1,7,61,92294,silent,92233
9,13|10|5|4|2|1|1,7,197,387530,silent,387333
9,13|10|5|3|3|1|1,7,105,288714,silent,288609
9,13|10|5|3|2|2|1,7,152,374528,silent,374376
9,13|10|5|2|2|2|2,7,41,83099,silent,83058
9,13|10|4|4|3|1|1,7,73,211415,silent,211342
9,13|10|4|4|2|2|1,7,96,229750,silent,229654
9,13|10|4|3|3|2|1,7,51,266327,silent,266276
9,13|10|4|3|2|2|2,7,41,144996,silent,144955
9,13|10|3|3|3|3|1,7,2,45796,silent,45794
9,13|10|3|3|3|2|2,7,2,57770,silent,57768
9,13|9|9|2|1|1|1,7,18,18529,silent,18511
9,13|9|8|3|1|1|1,7,64,95525,silent,95461
9,13|9|8|2|2|1|1,7,67,87563,silent,87496
9,13|9|7|4|1|1|1,7,121,202113,silent,201992
9,13|9|7|3|2|1|1,7,198,382151,silent,381953
9,13|9|7|2|2|2|1,7,89,158006,silent,157917
9,13|9|6|5|1|1|1,7,97,190619,silent,190522
9,13|9|6|4|2|1|1,7,278,628921,silent,628643
9,13|9|6|3|3|1|1,7,135,435769,silent,435634
9,13|9|6|3|2|2|1,7,200,557408,silent,557208
9,13|9|6|2|2|2|2,7,46,118516,silent,118470
9,13|9|5|5|2|1|1,7,140,335869,silent,335729
9,13|9|5|4|3|1|1,7,197,619794,silent,619597
9,13|9|5|4|2|2|1,7,204,648223,silent,648019
9,13|9|5|3|3|2|1,7,110,606556,silent,606446
9,13|9|5|3|2|2|2,7,65,316661,silent,316596
9,13|9|4|4|4|1|1,7,52,149728,silent,149676
9,13|9|4|4|3|2|1,7,100,469607,silent,469507
9,13|9|4|4|2|2|2,7,46,201875,silent,201829
9,13|9|4|3|3|3|1,7,10,204848,silent,204838
9,13|9|4|3|3|2|2,7,21,253521,silent,253500
9,13|9|3|3|3|3|2,7,0,-1,a0,
9,13|8|8|4|1|1|1,7,46,89507,silent,89461
9,13|8|8|3|2|1|1,7,83,167649,silent,167566
9,13|8|8|2|2|2|1,7,39,69302,silent,69263
9,13|8|7|5|1|1|1,7,86,168793,silent,168707
9,13|8|7|4|2|1|1,7,211,514071,silent,513860
9,13|8|7|3|3|1|1,7,106,346344,silent,346238
9,13|8|7|3|2|2|1,7,142,439184,silent,439042
9,13|8|7|2|2|2|2,7,33,91588,silent,91555
9,13|8|6|6|1|1|1,7,31,90512,silent,90481
9,13|8|6|5|2|1|1,7,196,554996,silent,554800
9,13|8|6|4|3|1|1,7,221,814092,silent,813871
9,13|8|6|4|2|2|1,7,243,840467,silent,840224
9,13|8|6|3|3|2|1,7,121,733052,silent,732931
9,13|8|6|3|2|2|2,7,74,377092,silent,377018
9,13|8|5|5|3|1|1,7,134,487350,silent,487216
9,13|8|5|5|2|2|1,7,108,472685,silent,472577
9,13|8|5|4|4|1|1,7,106,395775,silent,395669
9,13|8|5|4|3|2|1,7,201,1141329,silent,1141128
9,13|8|5|4|2|2|2,7,80,470545,silent,470465
9,13|8|5|3|3|3|1,7,26,393593,silent,393567
9,13|8|5|3|3|2|2,7,33,478927,silent,478894
9,13|8|4|4|4|2|1,7,72,311631,silent,311559
9,13|8|4|4|3|3|1,7,29,334613,silent,334584
9,13|8|4|4|3|2|2,7,44,388307,silent,388263
9,13|8|4|3|3|3|2,7,2,218984,silent,218982
9,13|8|3|3|3|3|3,7,0,-1,a0,
9,13|7|7|6|1|1|1,7,28,58251,silent,58223
9,13|7|7|5|2|1|1,7,98,284817,silent,284719
9,13|7|7|4|3|1|1,7,107,391495,silent,391388
9,13|7|7|4|2|2|1,7,98,399617,silent,399519
9,13|7|7|3|3|2|1,7,53,341430,silent,341377
9,13|7|7|3|2|2|2,7,28,173093,silent,173065
9,13|7|6|6|2|1|1,7,57,195833,silent,195776
9,13|7|6|5|3|1|1,7,134,591330,silent,591196
9,13|7|6|5|2|2|1,7,127,567683,silent,567556
9,13|7|6|4|4|1|1,7,96,392949,silent,392853
9,13|7|6|4|3|2|1,7,176,1096536,silent,1096360
9,13|7|6|4|2|2|2,7,70,444950,silent,444880
9,13|7|6|3|3|3|1,7,20,350861,silent,350841
9,13|7|6|3|3|2|2,7,31,424562,silent,424531
9,13|7|5|5|4|1|1,7,67,317675,silent,317608
9,13|7|5|5|3|2|1,7,99,721420,silent,721321
9,13|7|5|5|2|2|2,7,28,272627,silent,272599
9,13|7|5|4|4|2|1,7,109,649019,silent,648910
9,13|7|5|4|3|3|1,7,57,653868,silent,653811
9,13|7|5|4|3|2|2,7,61,743175,silent,743114
9,13|7|5|3|3|3|2,7,6,334601,silent,334595
9,13|7|4|4|4|3|1,7,38,238406,silent,238368
9,13|7|4|4|4|2|2,7,30,222999,silent,222969
9,13|7|4|4|3|3|2,7,11,301359,silent,301348
9,13|7|4|3|3|3|3,7,0,-1,a0,
9,13|6|6|6|3|1|1,7,18,120682,silent,120664
9,13|6|6|6|2|2|1,7,28,114016,silent,113988
9,13|6|6|5|4|1|1,7,39,220825,silent,220786
9,13|6|6|5|3|2|1,7,66,489432,silent,489366
9,13|6|6|5|2|2|2,7,27,184233,silent,184206
9,13|6|6|4|4|2|1,7,62,366032,silent,365970
9,13|6|6|4|3|3|1,7,25,358507,silent,358482
9,13|6|6|4|3|2|2,7,37,406745,silent,406708
9,13|6|6|3|3|3|2,7,2,170390,silent,170388
9,13|6|5|5|5|1|1,7,13,72457,silent,72444
9,13|6|5|5|4|2|1,7,42,375547,silent,375505
9,13|6|5|5|3|3|1,7,25,307406,silent,307381
9,13|6|5|5|3|2|2,7,18,337690,silent,337672
9,13|6|5|4|4|3|1,7,40,357848,silent,357808
9,13|6|5|4|4|2|2,7,33,328652,silent,328619
9,13|6|5|4|3|3|2,7,14,419064,silent,419050
9,13|6|5|3|3|3|3,7,0,-1,a0,
9,13|6|4|4|4|4|1,7,17,62477,silent,62460
9,13|6|4|4|4|3|2,7,17,175570,silent,175553
9,13|6|4|4|3|3|3,7,0,-1,a0,
9,13|5|5|5|5|2|1,7,4,48458,silent,48454
9,13|5|5|5|4|3|1,7,9,116457,silent,116448
9,13|5|5|5|4|2|2,7,2,102977,silent,102975
9,13|5|5|5|3|3|2,7,4,108883,silent,108879
9,13|5|5|4|4|4|1,7,6,51300,silent,51294
9,13|5|5|4|4|3|2,7,8,141401,silent,141393
9,13|5|5|4|3|3|3,7,1,68065,silent,68064
9,13|5|4|4|4|4|2,7,8,35593,silent,35585
9,13|5|4|4|4|3|3,7,2,39495,silent,39493
9,13|4|4|4|4|4|3,7,3,5623,silent,5620
9,12|12|8|1|1|1|1,7,4,3017,silent,3013
9,12|12|7|2|1|1|1,7,14,16323,silent,16309
9,12|12|6|3|1|1|1,7,29,36252,silent,36223
9,12|12|6|2|2|1|1,7,24,33747,silent,33723
9,12|12|5|4|1|1|1,7,23,35039,silent,35016
9,12|12|5|3|2|1|1,7,51,74868,silent,74817
9,12|12|5|2|2|2|1,7,27,32854,silent,32827
9,12|12|4|4|2|1|1,7,20,43168,silent,43148
9,12|12|4|3|3|1|1,7,20,40453,silent,40433
9,12|12|4|3|2|2|1,7,26,54106,silent,54080
9,12|12|4|2|2|2|2,7,15,13478,silent,13463
9,12|12|3|3|3|2|1,7,3,19616,silent,19613
9,12|12|3|3|2|2|2,7,1,11370,silent,11369
9,12|11|9|1|1|1|1,7,3,4045,silent,4042
9,12|11|8|2|1|1|1,7,25,28582,silent,28557
9,12|11|7|3|1|1|1,7,57,82119,silent,82062
9,12|11|7|2|2|1|1,7,62,75689,silent,75627
9,12|11|6|4|1|1|1,7,68,114085,silent,114017
9,12|11|6|3|2|1|1,7,124,223544,silent,223420
9,12|11|6|2|2|2|1,7,61,94303,silent,94242
9,12|11|5|5|1|1|1,7,37,57332,silent,57295
9,12|11|5|4|2|1|1,7,121,239767,silent,239646
9,12|11|5|3|3|1|1,7,62,178119,silent,178057
9,12|11|5|3|2|2|1,7,93,230936,silent,230843
9,12|11|5|2|2|2|2,7,22,51013,silent,50991
9,12|11|4|4|3|1|1,7,46,129907,silent,129861
9,12|11|4|4|2|2|1,7,57,140896,silent,140839
9,12|11|4|3|3|2|1,7,32,163106,silent,163074
9,12|11|4|3|2|2|2,7,23,88616,silent,88593
9,12|11|3|3|3|3|1,7,1,27903,silent,27902
9,12|11|3|3|3|2|2,7,2,35266,silent,35264
9,12|10|10|1|1|1|1,7,3,1892,silent,1889
9,12|10|9|2|1|1|1,7,19,22917,silent,22898
9,12|10|8|3|1|1|1,7,66,92476,silent,92410
9,12|10|8|2|2|1|1,7,54,84280,silent,84226
9,12|10|7|4|1|1|1,7,102,178840,silent,178738
9,12|10|7|3|2|1|1,7,172,337093,silent,336921
9,12|10|7|2|2|2|1,7,78,139251,silent,139173
9,12|10|6|5|1|1|1,7,82,162787,silent,162705
9,12|10|6|4|2|1|1,7,219,532520,silent,532301
9,12|10|6|3|3|1|1,7,123,368403,silent,368280
9,12|10|6|3|2|2|1,7,162,470260,silent,470098
9,12|10|6|2|2|2|2,7,47,100310,silent,100263
9,12|10|5|5|2|1|1,7,122,280304,silent,280182
9,12|10|5|4|3|1|1,7,158,513206,silent,513048
9,12|10|5|4|2|2|1,7,165,536356,silent,536191
9,12|10|5|3|3|2|1,7,88,499826,silent,499738
9,12|10|5|3|2|2|2,7,49,260555,silent,260506
9,12|10|4|4|4|1|1,7,31,122269,silent,122238
9,12|10|4|4|3|2|1,7,79,383561,silent,383482
9,12|10|4|4|2|2|2,7,46,165302,silent,165256
9,12|10|4|3|3|3|1,7,11,166630,silent,166619
9,12|10|4|3|3|2|2,7,12,205553,silent,205541
9,12|10|3|3|3|3|2,7,1,46406,silent,46405
9,12|9|9|3|1|1|1,7,27,41508,silent,41481
9,12|9|9|2|2|1|1,7,32,37893,silent,37861
9,12|9|8|4|1|1|1,7,77,142502,silent,142425
9,12|9|8|3|2|1|1,7,127,263992,silent,263865
9,12|9|8|2|2|2|1,7,54,108013,silent,107959
9,12|9|7|5|1|1|1,7,103,208783,silent,208680
9,12|9|7|4|2|1|1,7,254,627322,silent,627068
9,12|9|7|3|3|1|1,7,120,419608,silent,419488
9,12|9|7|3|2|2|1,7,163,530815,silent,530652
9,12|9|7|2|2|2|2,7,30,109584,silent,109554
9,12|9|6|6|1|1|1,7,41,104501,silent,104460
9,12|9|6|5|2|1|1,7,215,623361,silent,623146
9,12|9|6|4|3|1|1,7,242,903447,silent,903205
9,12|9|6|4|2|2|1,7,249,929414,silent,929165
9,12|9|6|3|3|2|1,7,130,806481,silent,806351
9,12|9|6|3|2|2|2,7,73,412986,silent,412913
9,12|9|5|5|3|1|1,7,134,523019,silent,522885
9,12|9|5|5|2|2|1,7,112,506397,silent,506285
9,12|9|5|4|4|1|1,7,111,421146,silent,421035
9,12|9|5|4|3|2|1,7,204,1208096,silent,1207892
9,12|9|5|4|2|2|2,7,74,495992,silent,495918
9,12|9|5|3|3|3|1,7,27,413620,silent,413593
9,12|9|5|3|3|2|2,7,37,502949,silent,502912
9,12|9|4|4|4|2|1,7,68,323013,silent,322945
9,12|9|4|4|3|3|1,7,31,346081,silent,346050
9,12|9|4|4|3|2|2,7,41,400360,silent,400319
9,12|9|4|3|3|3|2,7,3,224591,silent,224588
9,12|9|3|3|3|3|3,7,0,-1,a0,
9,12|8|8|5|1|1|1,7,48,97926,silent,97878
9,12|8|8|4|2|1|1,7,99,285994,silent,285895
9,12|8|8|3|3|1|1,7,64,189853,silent,189789
9,12|8|8|3|2|2|1,7,70,239558,silent,239488
9,12|8|8|2|2|2|2,7,24,49972,silent,49948
9,12|8|7|6|1|1|1,7,49,121656,silent,121607
9,12|8|7|5|2|1|1,7,188,571054,silent,570866
9,12|8|7|4|3|1|1,7,194,768576,silent,768382
9,12|8|7|4|2|2|1,7,190,783794,silent,783604
9,12|8|7|3|3|2|1,7,101,661596,silent,661495
9,12|8|7|3|2|2|2,7,51,335160,silent,335109
9,12|8|6|6|2|1|1,7,81,315937,silent,315856
9,12|8|6|5|3|1|1,7,203,914484,silent,914281
9,12|8|6|5|2|2|1,7,183,874916,silent,874733
9,12|8|6|4|4|1|1,7,122,596563,silent,596441
9,12|8|6|4|3|2|1,7,251,1654190,silent,1653939
9,12|8|6|4|2|2|2,7,109,669399,silent,669290
9,12|8|6|3|3|3|1,7,34,522786,silent,522752
9,12|8|6|3|3|2|2,7,37,630384,silent,630347
9,12|8|5|5|4|1|1,7,96,448774,silent,448678
9,12|8|5|5|3|2|1,7,132,1011494,silent,1011362
9,12|8|5|5|2|2|2,7,32,380652,silent,380620
9,12|8|5|4|4|2|1,7,140,894793,silent,894653
9,12|8|5|4|3|3|1,7,73,895501,silent,895428
9,12|8|5|4|3|2|2,7,79,1015991,silent,1015912
9,12|8|5|3|3|3|2,7,9,451518,silent,451509
9,12|8|4|4|4|3|1,7,39,314057,silent,314018
9,12|8|4|4|4|2|2,7,46,293821,silent,293775
9,12|8|4|4|3|3|2,7,11,393536,silent,393525
9,12|8|4|3|3|3|3,7,0,-1,a0,
9,12|7|7|7|1|1|1,7,9,22904,silent,22895
9,12|7|7|6|2|1|1,7,63,205885,silent,205822
9,12|7|7|5|3|1|1,7,97,480117,silent,480020
9,12|7|7|5|2|2|1,7,85,454918,silent,454833
9,12|7|7|4|4|1|1,7,74,296757,silent,296683
9,12|7|7|4|3|2|1,7,112,807727,silent,807615
9,12|7|7|4|2|2|2,7,30,321521,silent,321491
9,12|7|7|3|3|3|1,7,14,248679,silent,248665
9,12|7|7|3|3|2|2,7,24,299218,silent,299194
9,12|7|6|6|3|1|1,7,63,344756,silent,344693
9,12|7|6|6|2|2|1,7,60,321142,silent,321082
9,12|7|6|5|4|1|1,7,99,577535,silent,577436
9,12|7|6|5|3|2|1,7,155,1262579,silent,1262424
9,12|7|6|5|2|2|2,7,51,469470,silent,469419
9,12|7|6|4|4|2|1,7,128,911930,silent,911802
9,12|7|6|4|3|3|1,7,66,886986,silent,886920
9,12|7|6|4|3|2|2,7,74,999321,silent,999247
9,12|7|6|3|3|3|2,7,7,411935,silent,411928
9,12|7|5|5|5|1|1,7,19,148199,silent,148180
9,12|7|5|5|4|2|1,7,79,752400,silent,752321
9,12|7|5|5|3|3|1,7,42,609313,silent,609271
9,12|7|5|5|3|2|2,7,37,667849,silent,667812
9,12|7|5|4|4|3|1,7,72,686638,silent,686566
9,12|7|5|4|4|2|2,7,47,626916,silent,626869
9,12|7|5|4|3|3|2,7,27,793648,silent,793621
9,12|7|5|3|3|3|3,7,0,-1,a0,
9,12|7|4|4|4|4|1,7,22,109062,silent,109040
9,12|7|4|4|4|3|2,7,24,305018,silent,304994
9,12|7|4|4|3|3|3,7,1,153153,silent,153152
9,12|6|6|6|4|1|1,7,13,130141,silent,130128
9,12|6|6|6|3|2|1,7,31,266320,silent,266289
9,12|6|6|6|2|2|2,7,21,97499,silent,97478
9,12|6|6|5|5|1|1,7,16,112393,silent,112377
9,12|6|6|5|4|2|1,7,57,534009,silent,533952
9,12|6|6|5|3|3|1,7,26,420663,silent,420637
9,12|6|6|5|3|2|2,7,27,460013,silent,459986
9,12|6|6|4|4|3|1,7,34,394368,silent,394334
9,12|6|6|4|4|2|2,7,42,360472,silent,360430
9,12|6|6|4|3|3|2,7,10,440792,silent,440782
9,12|6|6|3|3|3|3,7,1,85178,silent,85177
9,12|6|5|5|5|2|1,7,11,182848,silent,182837
9,12|6|5|5|4|3|1,7,29,422925,silent,422896
9,12|6|5|5|4|2|2,7,13,373172,silent,373159
9,12|6|5|5|3|3|2,7,13,384957,silent,384944
9,12|6|5|4|4|4|1,7,21,172094,silent,172073
9,12|6|5|4|4|3|2,7,25,467187,silent,467162
9,12|6|5|4|3|3|3,7,2,218944,silent,218942
9,12|6|4|4|4|4|2,7,19,91376,silent,91357
9,12|6|4|4|4|3|3,7,2,100094,silent,100092
9,12|5|5|5|5|3|1,7,3,60772,silent,60769
9,12|5|5|5|5|2|2,7,2,50222,silent,50220
9,12|5|5|5|4|4|1,7,3,61251,silent,61248
9,12|5|5|5|4|3|2,7,4,155373,silent,155369
9,12|5|5|5|3|3|3,7,1,58859,silent,58858
9,12|5|5|4|4|4|2,7,3,75269,silent,75266
9,12|5|5|4|4|3|3,7,4,83201,silent,83197
9,12|5|4|4|4|4|3,7,4,27125,silent,27121
9,12|4|4|4|4|4|4,7,4,2096,silent,2092
9,11|11|10|1|1|1|1,7,0,-1,a0,
9,11|11|9|2|1|1|1,7,10,10345,silent,10335
9,11|11|8|3|1|1|1,7,23,38443,silent,38420
9,11|11|8|2|2|1|1,7,30,35256,silent,35226
9,11|11|7|4|1|1|1,7,43,72073,silent,72030
9,11|11|7|3|2|1|1,7,67,135176,silent,135109
9,11|11|7|2|2|2|1,7,28,55563,silent,55535
9,11|11|6|5|1|1|1,7,32,64512,silent,64480
9,11|11|6|4|2|1|1,7,96,210595,silent,210499
9,11|11|6|3|3|1|1,7,39,144717,silent,144678
9,11|11|6|3|2|2|1,7,63,184853,silent,184790
9,11|11|6|2|2|2|2,7,9,38737,silent,38728
9,11|11|5|5|2|1|1,7,40,109536,silent,109496
9,11|11|5|4|3|1|1,7,62,200452,silent,200390
9,11|11|5|4|2|2|1,7,61,209026,silent,208965
9,11|11|5|3|3|2|1,7,35,194725,silent,194690
9,11|11|5|3|2|2|2,7,21,101393,silent,101372
9,11|11|4|4|4|1|1,7,21,47858,silent,47837
9,11|11|4|4|3|2|1,7,30,148744,silent,148714
9,11|11|4|4|2|2|2,7,8,63281,silent,63273
9,11|11|4|3|3|3|1,7,2,64471,silent,64469
9,11|11|4|3|3|2|2,7,9,79944,silent,79935
9,11|11|3|3|3|3|2,7,0,-1,a0,
9,11|10|10|2|1|1|1,7,4,5903,silent,5899
