delta,lam,ell,a,m_det,class,margin
10,17|7|3|3|3|2|2|1|1|1,10,1,161640,silent,161639
10,17|7|3|3|2|2|2|2|1|1,10,1,93442,silent,93441
10,17|7|3|2|2|2|2|2|2|1,10,1,22554,silent,22553
10,17|7|2|2|2|2|2|2|2|2,10,0,-1,a0,
10,17|6|6|5|1|1|1|1|1|1,10,0,-1,a0,
10,17|6|6|4|2|1|1|1|1|1,10,1,247798,silent,247797
10,17|6|6|3|3|1|1|1|1|1,10,0,-1,a0,
10,17|6|6|3|2|2|1|1|1|1,10,1,273375,silent,273374
10,17|6|6|2|2|2|2|1|1|1,10,0,-1,a0,
10,17|6|5|5|2|1|1|1|1|1,10,0,-1,a0,
10,17|6|5|4|3|1|1|1|1|1,10,0,-1,a0,
10,17|6|5|4|2|2|1|1|1|1,10,1,468868,silent,468867
10,17|6|5|3|3|2|1|1|1|1,10,1,471694,silent,471693
10,17|6|5|3|2|2|2|1|1|1,10,3,367659,silent,367656
10,17|6|5|2|2|2|2|2|1|1,10,2,88275,silent,88273
10,17|6|4|4|4|1|1|1|1|1,10,0,-1,a0,
10,17|6|4|4|3|2|1|1|1|1,10,0,-1,a0,
10,17|6|4|4|2|2|2|1|1|1,10,0,-1,a0,
10,17|6|4|3|3|3|1|1|1|1,10,0,-1,a0,
10,17|6|4|3|3|2|2|1|1|1,10,1,365397,silent,365396
10,17|6|4|3|2|2|2|2|1|1,10,2,193362,silent,193360
10,17|6|4|2|2|2|2|2|2|1,10,2,36579,silent,36577
10,17|6|3|3|3|3|2|1|1|1,10,0,-1,a0,
10,17|6|3|3|3|2|2|2|1|1,10,0,-1,a0,
10,17|6|3|3|2|2|2|2|2|1,10,0,-1,a0,
10,17|6|3|2|2|2|2|2|2|2,10,0,-1,a0,
10,17|5|5|5|3|1|1|1|1|1,10,0,-1,a0,
10,17|5|5|5|2|2|1|1|1|1,10,1,103711,silent,103710
10,17|5|5|4|4|1|1|1|1|1,10,0,-1,a0,
10,17|5|5|4|3|2|1|1|1|1,10,0,-1,a0,
10,17|5|5|4|2|2|2|1|1|1,10,2,189008,silent,189006
10,17|5|5|3|3|3|1|1|1|1,10,0,-1,a0,
10,17|5|5|3|3|2|2|1|1|1,10,0,-1,a0,
10,17|5|5|3|2|2|2|2|1|1,10,1,110006,silent,110005
10,17|5|5|2|2|2|2|2|2|1,10,0,-1,a0,
10,17|5|4|4|4|2|1|1|1|1,10,0,-1,a0,
10,17|5|4|4|3|3|1|1|1|1,10,0,-1,a0,
10,17|5|4|4|3|2|2|1|1|1,10,0,-1,a0,
10,17|5|4|4|2|2|2|2|1|1,10,1,101025,silent,101024
10,17|5|4|3|3|3|2|1|1|1,10,0,-1,a0,
10,17|5|4|3|3|2|2|2|1|1,10,0,-1,a0,
10,17|5|4|3|2|2|2|2|2|1,10,1,54840,silent,54839
10,17|5|4|2|2|2|2|2|2|2,10,0,-1,a0,
10,17|5|3|3|3|3|3|1|1|1,10,0,-1,a0,
10,17|5|3|3|3|3|2|2|1|1,10,0,-1,a0,
10,17|5|3|3|3|2|2|2|2|1,10,0,-1,a0,
10,17|5|3|3|2|2|2|2|2|2,10,0,-1,a0,
10,17|4|4|4|4|3|1|1|1|1,10,0,-1,a0,
10,17|4|4|4|4|2|2|1|1|1,10,0,-1,a0,
10,17|4|4|4|3|3|2|1|1|1,10,0,-1,a0,
10,17|4|4|4|3|2|2|2|1|1,10,0,-1,a0,
10,17|4|4|4|2|2|2|2|2|1,10,1,15673,silent,15672
10,17|4|4|3|3|3|3|1|1|1,10,0,-1,a0,
10,17|4|4|3|3|3|2|2|1|1,10,0,-1,a0,
10,17|4|4|3|3|2|2|2|2|1,10,0,-1,a0,
10,17|4|4|3|2|2|2|2|2|2,10,0,-1,a0,
10,17|4|3|3|3|3|3|2|1|1,10,0,-1,a0,
10,17|4|3|3|3|3|2|2|2|1,10,0,-1,a0,
10,17|4|3|3|3|2|2|2|2|2,10,0,-1,a0,
10,17|3|3|3|3|3|3|3|1|1,10,0,-1,a0,
10,17|3|3|3|3|3|3|2|2|1,10,0,-1,a0,
10,17|3|3|3|3|3|2|2|2|2,10,0,-1,a0,
10,16|16|1|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|15|2|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|14|3|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|14|2|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|13|4|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|13|3|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|13|2|2|2|1|1|1|1|1,10,0,-1,a0,
10,16|12|5|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|12|4|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|12|3|3|1|1|1|1|1|1,10,0,-1,a0,
10,16|12|3|2|2|1|1|1|1|1,10,0,-1,a0,
10,16|12|2|2|2|2|1|1|1|1,10,0,-1,a0,
10,16|11|6|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|11|5|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|11|4|3|1|1|1|1|1|1,10,0,-1,a0,
10,16|11|4|2|2|1|1|1|1|1,10,0,-1,a0,
10,16|11|3|3|2|1|1|1|1|1,10,0,-1,a0,
10,16|11|3|2|2|2|1|1|1|1,10,0,-1,a0,
10,16|11|2|2|2|2|2|1|1|1,10,0,-1,a0,
10,16|10|7|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|10|6|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|10|5|3|1|1|1|1|1|1,10,0,-1,a0,
10,16|10|5|2|2|1|1|1|1|1,10,0,-1,a0,
10,16|10|4|4|1|1|1|1|1|1,10,0,-1,a0,
10,16|10|4|3|2|1|1|1|1|1,10,0,-1,a0,
10,16|10|4|2|2|2|1|1|1|1,10,1,178703,silent,178702
10,16|10|3|3|3|1|1|1|1|1,10,1,94376,silent,94375
10,16|10|3|3|2|2|1|1|1|1,10,1,156375,silent,156374
10,16|10|3|2|2|2|2|1|1|1,10,1,73145,silent,73144
10,16|10|2|2|2|2|2|2|1|1,10,0,-1,a0,
10,16|9|8|1|1|1|1|1|1|1,10,0,-1,a0,
10,16|9|7|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|9|6|3|1|1|1|1|1|1,10,0,-1,a0,
10,16|9|6|2|2|1|1|1|1|1,10,0,-1,a0,
10,16|9|5|4|1|1|1|1|1|1,10,0,-1,a0,
10,16|9|5|3|2|1|1|1|1|1,10,1,640117,silent,640116
10,16|9|5|2|2|2|1|1|1|1,10,1,330581,silent,330580
10,16|9|4|4|2|1|1|1|1|1,10,0,-1,a0,
10,16|9|4|3|3|1|1|1|1|1,10,1,372696,silent,372695
10,16|9|4|3|2|2|1|1|1|1,10,2,575009,silent,575007
10,16|9|4|2|2|2|2|1|1|1,10,2,208570,silent,208568
10,16|9|3|3|3|2|1|1|1|1,10,1,221822,silent,221821
10,16|9|3|3|2|2|2|1|1|1,10,3,192883,silent,192880
10,16|9|3|2|2|2|2|2|1|1,10,2,63774,silent,63772
10,16|9|2|2|2|2|2|2|2|1,10,1,7109,silent,7108
10,16|8|8|2|1|1|1|1|1|1,10,0,-1,a0,
10,16|8|7|3|1|1|1|1|1|1,10,0,-1,a0,
10,16|8|7|2|2|1|1|1|1|1,10,0,-1,a0,
10,16|8|6|4|1|1|1|1|1|1,10,0,-1,a0,
10,16|8|6|3|2|1|1|1|1|1,10,1,726080,silent,726079
10,16|8|6|2|2|2|1|1|1|1,10,2,362313,silent,362311
10,16|8|5|5|1|1|1|1|1|1,10,0,-1,a0,
10,16|8|5|4|2|1|1|1|1|1,10,1,853837,silent,853836
10,16|8|5|3|3|1|1|1|1|1,10,1,664905,silent,664904
10,16|8|5|3|2|2|1|1|1|1,10,4,992617,silent,992613
10,16|8|5|2|2|2|2|1|1|1,10,4,330433,silent,330429
10,16|8|4|4|3|1|1|1|1|1,10,0,-1,a0,
10,16|8|4|4|2|2|1|1|1|1,10,1,635363,silent,635362
10,16|8|4|3|3|2|1|1|1|1,10,2,772839,silent,772837
10,16|8|4|3|2|2|2|1|1|1,10,4,617423,silent,617419
10,16|8|4|2|2|2|2|2|1|1,10,2,157751,silent,157749
10,16|8|3|3|3|3|1|1|1|1,10,1,147681,silent,147680
10,16|8|3|3|3|2|2|1|1|1,10,1,265914,silent,265913
10,16|8|3|3|2|2|2|2|1|1,10,2,151984,silent,151982
10,16|8|3|2|2|2|2|2|2|1,10,1,35870,silent,35869
10,16|8|2|2|2|2|2|2|2|2,10,1,2778,silent,2777
10,16|7|7|4|1|1|1|1|1|1,10,0,-1,a0,
10,16|7|7|3|2|1|1|1|1|1,10,0,-1,a0,
10,16|7|7|2|2|2|1|1|1|1,10,0,-1,a0,
10,16|7|6|5|1|1|1|1|1|1,10,0,-1,a0,
10,16|7|6|4|2|1|1|1|1|1,10,1,782777,silent,782776
10,16|7|6|3|3|1|1|1|1|1,10,2,571266,silent,571264
10,16|7|6|3|2|2|1|1|1|1,10,3,841172,silent,841169
10,16|7|6|2|2|2|2|1|1|1,10,2,269940,silent,269938
10,16|7|5|5|2|1|1|1|1|1,10,1,468463,silent,468462
10,16|7|5|4|3|1|1|1|1|1,10,1,941688,silent,941687
10,16|7|5|4|2|2|1|1|1|1,10,3,1131168,silent,1131165
10,16|7|5|3|3|2|1|1|1|1,10,4,1117711,silent,1117707
10,16|7|5|3|2|2|2|1|1|1,10,6,861294,silent,861288
10,16|7|5|2|2|2|2|2|1|1,10,4,202802,silent,202798
10,16|7|4|4|4|1|1|1|1|1,10,0,-1,a0,
10,16|7|4|4|3|2|1|1|1|1,10,0,-1,a0,
10,16|7|4|4|2|2|2|1|1|1,10,2,581883,silent,581881
10,16|7|4|3|3|3|1|1|1|1,10,1,445951,silent,445950
10,16|7|4|3|3|2|2|1|1|1,10,2,778820,silent,778818
10,16|7|4|3|2|2|2|2|1|1,10,3,406488,silent,406485
10,16|7|4|2|2|2|2|2|2|1,10,2,74658,silent,74656
10,16|7|3|3|3|3|2|1|1|1,10,0,-1,a0,
10,16|7|3|3|3|2|2|2|1|1,10,0,-1,a0,
10,16|7|3|3|2|2|2|2|2|1,10,0,-1,a0,
10,16|7|3|2|2|2|2|2|2|2,10,0,-1,a0,
10,16|6|6|6|1|1|1|1|1|1,10,1,39529,silent,39528
10,16|6|6|5|2|1|1|1|1|1,10,1,308106,silent,308105
10,16|6|6|4|3|1|1|1|1|1,10,1,504552,silent,504551
10,16|6|6|4|2|2|1|1|1|1,10,2,600510,silent,600508
10,16|6|6|3|3|2|1|1|1|1,10,1,558720,silent,558719
10,16|6|6|3|2|2|2|1|1|1,10,2,424601,silent,424599
10,16|6|6|2|2|2|2|2|1|1,10,0,-1,a0,
10,16|6|5|5|3|1|1|1|1|1,10,1,408425,silent,408424
10,16|6|5|5|2|2|1|1|1|1,10,2,457840,silent,457838
10,16|6|5|4|4|1|1|1|1|1,10,0,-1,a0,
10,16|6|5|4|3|2|1|1|1|1,10,2,1233602,silent,1233600
10,16|6|5|4|2|2|2|1|1|1,10,3,750987,silent,750984
10,16|6|5|3|3|3|1|1|1|1,10,0,-1,a0,
10,16|6|5|3|3|2|2|1|1|1,10,2,819523,silent,819521
10,16|6|5|3|2|2|2|2|1|1,10,3,413222,silent,413219
10,16|6|5|2|2|2|2|2|2|1,10,1,69659,silent,69658
10,16|6|4|4|4|2|1|1|1|1,10,0,-1,a0,
10,16|6|4|4|3|3|1|1|1|1,10,0,-1,a0,
10,16|6|4|4|3|2|2|1|1|1,10,1,748389,silent,748388
10,16|6|4|4|2|2|2|2|1|1,10,1,304503,silent,304502
10,16|6|4|3|3|3|2|1|1|1,10,0,-1,a0,
10,16|6|4|3|3|2|2|2|1|1,10,1,434310,silent,434309
10,16|6|4|3|2|2|2|2|2|1,10,1,155598,silent,155597
10,16|6|4|2|2|2|2|2|2|2,10,1,18467,silent,18466
10,16|6|3|3|3|3|3|1|1|1,10,0,-1,a0,
10,16|6|3|3|3|3|2|2|1|1,10,0,-1,a0,
10,16|6|3|3|3|2|2|2|2|1,10,0,-1,a0,
10,16|6|3|3|2|2|2|2|2|2,10,0,-1,a0,
10,16|5|5|5|4|1|1|1|1|1,10,0,-1,a0,
10,16|5|5|5|3|2|1|1|1|1,10,1,300424,silent,300423
10,16|5|5|5|2|2|2|1|1|1,10,2,170381,silent,170379
10,16|5|5|4|4|2|1|1|1|1,10,0,-1,a0,
10,16|5|5|4|3|3|1|1|1|1,10,0,-1,a0,
10,16|5|5|4|3|2|2|1|1|1,10,1,548569,silent,548568
10,16|5|5|4|2|2|2|2|1|1,10,2,218143,silent,218141
10,16|5|5|3|3|3|2|1|1|1,10,0,-1,a0,
10,16|5|5|3|3|2|2|2|1|1,10,0,-1,a0,
10,16|5|5|3|2|2|2|2|2|1,10,0,-1,a0,
10,16|5|5|2|2|2|2|2|2|2,10,0,-1,a0,
10,16|5|4|4|4|3|1|1|1|1,10,0,-1,a0,
10,16|5|4|4|4|2|2|1|1|1,10,0,-1,a0,
10,16|5|4|4|3|3|2|1|1|1,10,0,-1,a0,
10,16|5|4|4|3|2|2|2|1|1,10,1,295999,silent,295998
10,16|5|4|4|2|2|2|2|2|1,10,1,83325,silent,83324
10,16|5|4|3|3|3|3|1|1|1,10,0,-1,a0,
10,16|5|4|3|3|3|2|2|1|1,10,0,-1,a0,
10,16|5|4|3|3|2|2|2|2|1,10,0,-1,a0,
10,16|5|4|3|2|2|2|2|2|2,10,0,-1,a0,
10,16|5|3|3|3|3|3|2|1|1,10,0,-1,a0,
10,16|5|3|3|3|3|2|2|2|1,10,0,-1,a0,
10,16|5|3|3|3|2|2|2|2|2,10,0,-1,a0,
10,16|4|4|4|4|4|1|1|1|1,10,0,-1,a0,
10,16|4|4|4|4|3|2|1|1|1,10,0,-1,a0,
10,16|4|4|4|4|2|2|2|1|1,10,0,-1,a0,
10,16|4|4|4|3|3|3|1|1|1,10,0,-1,a0,
10,16|4|4|4|3|3|2|2|1|1,10,0,-1,a0,
10,16|4|4|4|3|2|2|2|2|1,10,0,-1,a0,
10,16|4|4|4|2|2|2|2|2|2,10,1,8423,silent,8422
10,16|4|4|3|3|3|3|2|1|1,10,0,-1,a0,
10,16|4|4|3|3|3|2|2|2|1,10,0,-1,a0,
10,16|4|4|3|3|2|2|2|2|2,10,0,-1,a0,
10,16|4|3|3|3|3|3|3|1|1,10,0,-1,a0,
10,16|4|3|3|3|3|3|2|2|1,10,0,-1,a0,
10,16|4|3|3|3|3|2|2|2|2,10,0,-1,a0,
10,16|3|3|3|3|3|3|3|2|1,10,0,-1,a0,
10,16|3|3|3|3|3|3|2|2|2,10,0,-1,a0,
10,15|15|3|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|15|2|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|14|4|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|14|3|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|14|2|2|2|1|1|1|1|1,10,0,-1,a0,
10,15|13|5|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|13|4|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|13|3|3|1|1|1|1|1|1,10,0,-1,a0,
10,15|13|3|2|2|1|1|1|1|1,10,0,-1,a0,
10,15|13|2|2|2|2|1|1|1|1,10,0,-1,a0,
10,15|12|6|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|12|5|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|12|4|3|1|1|1|1|1|1,10,0,-1,a0,
10,15|12|4|2|2|1|1|1|1|1,10,0,-1,a0,
10,15|12|3|3|2|1|1|1|1|1,10,0,-1,a0,
10,15|12|3|2|2|2|1|1|1|1,10,0,-1,a0,
10,15|12|2|2|2|2|2|1|1|1,10,0,-1,a0,
10,15|11|7|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|11|6|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|11|5|3|1|1|1|1|1|1,10,0,-1,a0,
10,15|11|5|2|2|1|1|1|1|1,10,0,-1,a0,
10,15|11|4|4|1|1|1|1|1|1,10,0,-1,a0,
10,15|11|4|3|2|1|1|1|1|1,10,1,312499,silent,312498
10,15|11|4|2|2|2|1|1|1|1,10,0,-1,a0,
10,15|11|3|3|3|1|1|1|1|1,10,0,-1,a0,
10,15|11|3|3|2|2|1|1|1|1,10,2,153097,silent,153095
10,15|11|3|2|2|2|2|1|1|1,10,1,71126,silent,71125
10,15|11|2|2|2|2|2|2|1|1,10,1,10555,silent,10554
10,15|10|8|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|10|7|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|10|6|3|1|1|1|1|1|1,10,0,-1,a0,
10,15|10|6|2|2|1|1|1|1|1,10,1,323631,silent,323630
10,15|10|5|4|1|1|1|1|1|1,10,0,-1,a0,
10,15|10|5|3|2|1|1|1|1|1,10,2,746706,silent,746704
10,15|10|5|2|2|2|1|1|1|1,10,2,384053,silent,384051
10,15|10|4|4|2|1|1|1|1|1,10,1,446406,silent,446405
10,15|10|4|3|3|1|1|1|1|1,10,1,428347,silent,428346
10,15|10|4|3|2|2|1|1|1|1,10,3,659136,silent,659133
10,15|10|4|2|2|2|2|1|1|1,10,2,237598,silent,237596
10,15|10|3|3|3|2|1|1|1|1,10,2,252165,silent,252163
10,15|10|3|3|2|2|2|1|1|1,10,2,218287,silent,218285
10,15|10|3|2|2|2|2|2|1|1,10,2,71499,silent,71497
10,15|10|2|2|2|2|2|2|2|1,10,1,7850,silent,7849
10,15|9|9|1|1|1|1|1|1|1,10,0,-1,a0,
10,15|9|8|2|1|1|1|1|1|1,10,0,-1,a0,
10,15|9|7|3|1|1|1|1|1|1,10,0,-1,a0,
10,15|9|7|2|2|1|1|1|1|1,10,0,-1,a0,
10,15|9|6|4|1|1|1|1|1|1,10,1,496075,silent,496074
10,15|9|6|3|2|1|1|1|1|1,10,3,1060965,silent,1060962
10,15|9|6|2|2|2|1|1|1|1,10,2,525246,silent,525244
10,15|9|5|5|1|1|1|1|1|1,10,0,-1,a0,
10,15|9|5|4|2|1|1|1|1|1,10,2,1197842,silent,1197840
10,15|9|5|3|3|1|1|1|1|1,10,3,926994,silent,926991
10,15|9|5|3|2|2|1|1|1|1,10,7,1379132,silent,1379125
10,15|9|5|2|2|2|2|1|1|1,10,5,455620,silent,455615
10,15|9|4|4|3|1|1|1|1|1,10,1,701324,silent,701323
10,15|9|4|4|2|2|1|1|1|1,10,1,865634,silent,865633
10,15|9|4|3|3|2|1|1|1|1,10,4,1048266,silent,1048262
10,15|9|4|3|2|2|2|1|1|1,10,5,832742,silent,832737
10,15|9|4|2|2|2|2|2|1|1,10,4,211350,silent,211346
10,15|9|3|3|3|3|1|1|1|1,10,0,-1,a0,
10,15|9|3|3|3|2|2|1|1|1,10,2,354012,silent,354010
10,15|9|3|3|2|2|2|2|1|1,10,1,200342,silent,200341
10,15|9|3|2|2|2|2|2|2|1,10,1,46709,silent,46708
10,15|9|2|2|2|2|2|2|2|2,10,0,-1,a0,
10,15|8|8|3|1|1|1|1|1|1,10,0,-1,a0,
10,15|8|8|2|2|1|1|1|1|1,10,1,139584,silent,139583
10,15|8|7|4|1|1|1|1|1|1,10,0,-1,a0,
10,15|8|7|3|2|1|1|1|1|1,10,2,817086,silent,817084
10,15|8|7|2|2|2|1|1|1|1,10,2,397664,silent,397662
10,15|8|6|5|1|1|1|1|1|1,10,1,410803,silent,410802
10,15|8|6|4|2|1|1|1|1|1,10,4,1509743,silent,1509739
10,15|8|6|3|3|1|1|1|1|1,10,2,1089922,silent,1089920
10,15|8|6|3|2|2|1|1|1|1,10,7,1597740,silent,1597733
10,15|8|6|2|2|2|2|1|1|1,10,3,507067,silent,507064
10,15|8|5|5|2|1|1|1|1|1,10,2,838610,silent,838608
10,15|8|5|4|3|1|1|1|1|1,10,3,1648382,silent,1648379
10,15|8|5|4|2|2|1|1|1|1,10,7,1971703,silent,1971696
10,15|8|5|3|3|2|1|1|1|1,10,6,1926904,silent,1926898
10,15|8|5|3|2|2|2|1|1|1,10,9,1475052,silent,1475043
10,15|8|5|2|2|2|2|2|1|1,10,4,342331,silent,342327
10,15|8|4|4|4|1|1|1|1|1,10,0,-1,a0,
10,15|8|4|4|3|2|1|1|1|1,10,2,1543317,silent,1543315
10,15|8|4|4|2|2|2|1|1|1,10,2,963492,silent,963490
10,15|8|4|3|3|3|1|1|1|1,10,1,733595,silent,733594
10,15|8|4|3|3|2|2|1|1|1,10,4,1276140,silent,1276136
10,15|8|4|3|2|2|2|2|1|1,10,4,659939,silent,659935
10,15|8|4|2|2|2|2|2|2|1,10,2,119205,silent,119203
10,15|8|3|3|3|3|2|1|1|1,10,0,-1,a0,
10,15|8|3|3|3|2|2|2|1|1,10,0,-1,a0,
10,15|8|3|3|2|2|2|2|2|1,10,0,-1,a0,
10,15|8|3|2|2|2|2|2|2|2,10,0,-1,a0,
10,15|7|7|5|1|1|1|1|1|1,10,0,-1,a0,
10,15|7|7|4|2|1|1|1|1|1,10,0,-1,a0,
10,15|7|7|3|3|1|1|1|1|1,10,2,501678,silent,501676
10,15|7|7|3|2|2|1|1|1|1,10,3,729114,silent,729111
10,15|7|7|2|2|2|2|1|1|1,10,3,228481,silent,228478
10,15|7|6|6|1|1|1|1|1|1,10,0,-1,a0,
10,15|7|6|5|2|1|1|1|1|1,10,3,989668,silent,989665
10,15|7|6|4|3|1|1|1|1|1,10,4,1557494,silent,1557490
10,15|7|6|4|2|2|1|1|1|1,10,5,1836796,silent,1836791
10,15|7|6|3|3|2|1|1|1|1,10,6,1683050,silent,1683044
10,15|7|6|3|2|2|2|1|1|1,10,6,1266354,silent,1266348
10,15|7|6|2|2|2|2|2|1|1,10,3,283186,silent,283183
10,15|7|5|5|3|1|1|1|1|1,10,3,1010420,silent,1010417
10,15|7|5|5|2|2|1|1|1|1,10,6,1126064,silent,1126058
10,15|7|5|4|4|1|1|1|1|1,10,0,-1,a0,
10,15|7|5|4|3|2|1|1|1|1,10,6,2910769,silent,2910763
10,15|7|5|4|2|2|2|1|1|1,10,8,1756075,silent,1756067
10,15|7|5|3|3|3|1|1|1|1,10,2,1099624,silent,1099622
10,15|7|5|3|3|2|2|1|1|1,10,4,1881443,silent,1881439
10,15|7|5|3|2|2|2|2|1|1,10,4,937355,silent,937351
10,15|7|5|2|2|2|2|2|2|1,10,1,154515,silent,154514
10,15|7|4|4|4|2|1|1|1|1,10,0,-1,a0,
10,15|7|4|4|3|3|1|1|1|1,10,1,986542,silent,986541
10,15|7|4|4|3|2|2|1|1|1,10,2,1595140,silent,1595138
10,15|7|4|4|2|2|2|2|1|1,10,4,643359,silent,643355
10,15|7|4|3|3|3|2|1|1|1,10,1,990370,silent,990369
10,15|7|4|3|3|2|2|2|1|1,10,1,897288,silent,897287
10,15|7|4|3|2|2|2|2|2|1,10,1,316825,silent,316824
10,15|7|4|2|2|2|2|2|2|2,10,0,-1,a0,
10,15|7|3|3|3|3|3|1|1|1,10,0,-1,a0,
10,15|7|3|3|3|3|2|2|1|1,10,0,-1,a0,
10,15|7|3|3|3|2|2|2|2|1,10,0,-1,a0,
10,15|7|3|3|2|2|2|2|2|2,10,0,-1,a0,
10,15|6|6|6|2|1|1|1|1|1,10,2,195326,silent,195324
10,15|6|6|5|3|1|1|1|1|1,10,2,679057,silent,679055
10,15|6|6|5|2|2|1|1|1|1,10,2,748769,silent,748767
10,15|6|6|4|4|1|1|1|1|1,10,2,480229,silent,480227
10,15|6|6|4|3|2|1|1|1|1,10,3,1578591,silent,1578588
10,15|6|6|4|2|2|2|1|1|1,10,1,938070,silent,938069
10,15|6|6|3|3|3|1|1|1|1,10,1,558326,silent,558325
10,15|6|6|3|3|2|2|1|1|1,10,3,950876,silent,950873
10,15|6|6|3|2|2|2|2|1|1,10,2,465511,silent,465509
10,15|6|6|2|2|2|2|2|2|1,10,1,74603,silent,74602
10,15|6|5|5|4|1|1|1|1|1,10,1,485708,silent,485707
10,15|6|5|5|3|2|1|1|1|1,10,4,1307416,silent,1307412
10,15|6|5|5|2|2|2|1|1|1,10,4,730306,silent,730302
10,15|6|5|4|4|2|1|1|1|1,10,1,1247332,silent,1247331
10,15|6|5|4|3|3|1|1|1|1,10,1,1354645,silent,1354644
10,15|6|5|4|3|2|2|1|1|1,10,4,2160363,silent,2160359
10,15|6|5|4|2|2|2|2|1|1,10,3,841882,silent,841879
10,15|6|5|3|3|3|2|1|1|1,10,0,-1,a0,
10,15|6|5|3|3|2|2|2|1|1,10,1,957257,silent,957256
10,15|6|5|3|2|2|2|2|2|1,10,1,325623,silent,325622
10,15|6|5|2|2|2|2|2|2|2,10,0,-1,a0,
10,15|6|4|4|4|3|1|1|1|1,10,0,-1,a0,
10,15|6|4|4|4|2|2|1|1|1,10,0,-1,a0,
10,15|6|4|4|3|3|2|1|1|1,10,1,1064068,silent,1064067
10,15|6|4|4|3|2|2|2|1|1,10,2,888223,silent,888221
10,15|6|4|4|2|2|2|2|2|1,10,2,244794,silent,244792
10,15|6|4|3|3|3|3|1|1|1,10,0,-1,a0,
10,15|6|4|3|3|3|2|2|1|1,10,0,-1,a0,
10,15|6|4|3|3|2|2|2|2|1,10,0,-1,a0,
10,15|6|4|3|2|2|2|2|2|2,10,0,-1,a0,
10,15|6|3|3|3|3|3|2|1|1,10,0,-1,a0,
10,15|6|3|3|3|3|2|2|2|1,10,0,-1,a0,
10,15|6|3|3|3|2|2|2|2|2,10,0,-1,a0,
10,15|5|5|5|5|1|1|1|1|1,10,1,60503,silent,60502
10,15|5|5|5|4|2|1|1|1|1,10,2,390132,silent,390130
10,15|5|5|5|3|3|1|1|1|1,10,0,-1,a0,
10,15|5|5|5|3|2|2|1|1|1,10,1,537442,silent,537441
10,15|5|5|5|2|2|2|2|1|1,10,0,-1,a0,
10,15|5|5|4|4|3|1|1|1|1,10,0,-1,a0,
10,15|5|5|4|4|2|2|1|1|1,10,2,575018,silent,575016
10,15|5|5|4|3|3|2|1|1|1,10,0,-1,a0,
10,15|5|5|4|3|2|2|2|1|1,10,1,657717,silent,657716
10,15|5|5|4|2|2|2|2|2|1,10,0,-1,a0,
10,15|5|5|3|3|3|3|1|1|1,10,0,-1,a0,
10,15|5|5|3|3|3|2|2|1|1,10,0,-1,a0,
10,15|5|5|3|3|2|2|2|2|1,10,0,-1,a0,
10,15|5|5|3|2|2|2|2|2|2,10,0,-1,a0,
10,15|5|4|4|4|4|1|1|1|1,10,0,-1,a0,
10,15|5|4|4|4|3|2|1|1|1,10,0,-1,a0,
10,15|5|4|4|4|2|2|2|1|1,10,1,289370,silent,289369
10,15|5|4|4|3|3|3|1|1|1,10,0,-1,a0,
10,15|5|4|4|3|3|2|2|1|1,10,0,-1,a0,
10,15|5|4|4|3|2|2|2|2|1,10,1,247907,silent,247906
10,15|5|4|4|2|2|2|2|2|2,10,0,-1,a0,
10,15|5|4|3|3|3|3|2|1|1,10,0,-1,a0,
10,15|5|4|3|3|3|2|2|2|1,10,0,-1,a0,
10,15|5|4|3|3|2|2|2|2|2,10,0,-1,a0,
10,15|5|3|3|3|3|3|3|1|1,10,0,-1,a0,
10,15|5|3|3|3|3|3|2|2|1,10,0,-1,a0,
10,15|5|3|3|3|3|2|2|2|2,10,0,-1,a0,
10,15|4|4|4|4|4|2|1|1|1,10,0,-1,a0,
10,15|4|4|4|4|3|3|1|1|1,10,0,-1,a0,
10,15|4|4|4|4|3|2|2|1|1,10,0,-1,a0,
10,15|4|4|4|4|2|2|2|2|1,10,1,43637,silent,43636
10,15|4|4|4|3|3|3|2|1|1,10,0,-1,a0,
10,15|4|4|4|3|3|2|2|2|1,10,0,-1,a0,
