delta,lam,ell,a,m_det,class,margin
10,12|9|7|6|4|1|1,7,963,5348664,silent,5347701
10,12|9|7|6|3|2|1,7,1414,10055989,silent,10054575
10,12|9|7|6|2|2|2,7,406,3405587,silent,3405181
10,12|9|7|5|5|1|1,7,500,3182761,silent,3182261
10,12|9|7|5|4|2|1,7,1670,13284501,silent,13282831
10,12|9|7|5|3|3|1,7,945,9889929,silent,9888984
10,12|9|7|5|3|2|2,7,901,10417833,silent,10416932
10,12|9|7|4|4|3|1,7,814,7940822,silent,7940008
10,12|9|7|4|4|2|2,7,596,6946970,silent,6946374
10,12|9|7|4|3|3|2,7,456,8095875,silent,8095419
10,12|9|7|3|3|3|3,7,25,1363608,silent,1363583
10,12|9|6|6|5|1|1,7,336,2281072,silent,2280736
10,12|9|6|6|4|2|1,7,932,7727936,silent,7727004
10,12|9|6|6|3|3|1,7,481,5431930,silent,5431449
10,12|9|6|6|3|2|2,7,484,5664534,silent,5664050
10,12|9|6|5|5|2|1,7,604,5966125,silent,5965521
10,12|9|6|5|4|3|1,7,1022,11785496,silent,11784474
10,12|9|6|5|4|2|2,7,753,10032233,silent,10031480
10,12|9|6|5|3|3|2,7,480,9545619,silent,9545139
10,12|9|6|4|4|4|1,7,343,3399616,silent,3399273
10,12|9|6|4|4|3|2,7,523,8605212,silent,8604689
10,12|9|6|4|3|3|3,7,92,3658429,silent,3658337
10,12|9|5|5|5|3|1,7,206,2997361,silent,2997155
10,12|9|5|5|5|2|2,7,132,2390417,silent,2390285
10,12|9|5|5|4|4|1,7,213,2792533,silent,2792320
10,12|9|5|5|4|3|2,7,330,6637314,silent,6636984
10,12|9|5|5|3|3|3,7,63,2309169,silent,2309106
10,12|9|5|4|4|4|2,7,183,2687526,silent,2687343
10,12|9|5|4|4|3|3,7,108,2809641,silent,2809533
10,12|9|4|4|4|4|3,7,45,583412,silent,583367
10,12|8|8|8|2|1|1,7,65,271858,silent,271793
10,12|8|8|7|3|1|1,7,314,1499393,silent,1499079
10,12|8|8|7|2|2|1,7,247,1313911,silent,1313664
10,12|8|8|6|4|1|1,7,455,2791029,silent,2790574
10,12|8|8|6|3|2|1,7,720,5213510,silent,5212790
10,12|8|8|6|2|2|2,7,249,1764332,silent,1764083
10,12|8|8|5|5|1|1,7,264,1571733,silent,1571469
10,12|8|8|5|4|2|1,7,798,6458288,silent,6457490
10,12|8|8|5|3|3|1,7,444,4772375,silent,4771931
10,12|8|8|5|3|2|2,7,414,5019370,silent,5018956
10,12|8|8|4|4|3|1,7,355,3743436,silent,3743081
10,12|8|8|4|4|2|2,7,328,3275818,silent,3275490
10,12|8|8|4|3|3|2,7,186,3778214,silent,3778028
10,12|8|8|3|3|3|3,7,17,627339,silent,627322
10,12|8|7|7|4|1|1,7,331,1960083,silent,1959752
10,12|8|7|7|3|2|1,7,449,3552288,silent,3551839
10,12|8|7|7|2|2|2,7,107,1178035,silent,1177928
10,12|8|7|6|5|1|1,7,406,2902710,silent,2902304
10,12|8|7|6|4|2|1,7,1049,9479467,silent,9478418
10,12|8|7|6|3|3|1,7,555,6573059,silent,6572504
10,12|8|7|6|3|2|2,7,526,6816463,silent,6815937
10,12|8|7|5|5|2|1,7,568,5975116,silent,5974548
10,12|8|7|5|4|3|1,7,928,11420461,silent,11419533
10,12|8|7|5|4|2|2,7,657,9672855,silent,9672198
10,12|8|7|5|3|3|2,7,438,9078449,silent,9078011
10,12|8|7|4|4|4|1,7,277,3059430,silent,3059153
10,12|8|7|4|4|3|2,7,427,7670846,silent,7670419
10,12|8|7|4|3|3|3,7,78,3207009,silent,3206931
10,12|8|6|6|6|1|1,7,74,683555,silent,683481
10,12|8|6|6|5|2|1,7,438,4691930,silent,4691492
10,12|8|6|6|4|3|1,7,553,7321205,silent,7320652
10,12|8|6|6|4|2|2,7,464,6143006,silent,6142542
10,12|8|6|6|3|3|2,7,229,5432033,silent,5431804
10,12|8|6|5|5|3|1,7,398,6238757,silent,6238359
10,12|8|6|5|5|2|2,7,247,4934772,silent,4934525
10,12|8|6|5|4|4|1,7,393,5434935,silent,5434542
10,12|8|6|5|4|3|2,7,588,12669257,silent,12668669
10,12|8|6|5|3|3|3,7,102,4247417,silent,4247315
10,12|8|6|4|4|4|2,7,278,4079684,silent,4079406
10,12|8|6|4|4|3|3,7,126,4189014,silent,4188888
10,12|8|5|5|5|4|1,7,87,1848891,silent,1848804
10,12|8|5|5|5|3|2,7,120,3458554,silent,3458434
10,12|8|5|5|4|4|2,7,138,3515133,silent,3514995
10,12|8|5|5|4|3|3,7,106,3428810,silent,3428704
10,12|8|5|4|4|4|3,7,92,1808951,silent,1808859
10,12|8|4|4|4|4|4,7,29,182494,silent,182465
10,12|7|7|7|5|1|1,7,75,638041,silent,637966
10,12|7|7|7|4|2|1,7,184,1922480,silent,1922296
10,12|7|7|7|3|3|1,7,100,1299269,silent,1299169
10,12|7|7|7|3|2|2,7,87,1333187,silent,1333100
10,12|7|7|6|6|1|1,7,72,512887,silent,512815
10,12|7|7|6|5|2|1,7,277,3264725,silent,3264448
10,12|7|7|6|4|3|1,7,358,4956049,silent,4955691
10,12|7|7|6|4|2|2,7,227,4130118,silent,4129891
10,12|7|7|6|3|3|2,7,169,3626050,silent,3625881
10,12|7|7|5|5|3|1,7,204,3503753,silent,3503549
10,12|7|7|5|5|2|2,7,155,2763399,silent,2763244
10,12|7|7|5|4|4|1,7,193,2977233,silent,2977040
10,12|7|7|5|4|3|2,7,296,6890313,silent,6890017
10,12|7|7|5|3|3|3,7,52,2279662,silent,2279610
10,12|7|7|4|4|4|2,7,94,2072979,silent,2072885
10,12|7|7|4|4|3|3,7,80,2125911,silent,2125831
10,12|7|6|6|6|2|1,7,87,1013834,silent,1013747
10,12|7|6|6|5|3|1,7,210,3507849,silent,3507639
10,12|7|6|6|5|2|2,7,148,2737366,silent,2737218
10,12|7|6|6|4|4|1,7,163,2478554,silent,2478391
10,12|7|6|6|4|3|2,7,241,5574125,silent,5573884
10,12|7|6|6|3|3|3,7,35,1725963,silent,1725928
10,12|7|6|5|5|4|1,7,125,2737022,silent,2736897
10,12|7|6|5|5|3|2,7,164,5031890,silent,5031726
10,12|7|6|5|4|4|2,7,202,4804708,silent,4804506
10,12|7|6|5|4|3|3,7,120,4610855,silent,4610735
10,12|7|6|4|4|4|3,7,88,1951350,silent,1951262
10,12|7|5|5|5|5|1,7,12,420619,silent,420607
10,12|7|5|5|5|4|2,7,46,1837069,silent,1837023
10,12|7|5|5|5|3|3,7,26,1441975,silent,1441949
10,12|7|5|5|4|4|3,7,53,1857952,silent,1857899
10,12|7|5|4|4|4|4,7,23,437083,silent,437060
10,12|6|6|6|6|3|1,7,24,427772,silent,427748
10,12|6|6|6|6|2|2,7,33,326800,silent,326767
10,12|6|6|6|5|4|1,7,43,861943,silent,861900
10,12|6|6|6|5|3|2,7,51,1532511,silent,1532460
10,12|6|6|6|4|4|2,7,70,1201042,silent,1200972
10,12|6|6|6|4|3|3,7,19,1113597,silent,1113578
10,12|6|6|5|5|5|1,7,7,342794,silent,342787
10,12|6|6|5|5|4|2,7,29,1456102,silent,1456073
10,12|6|6|5|5|3|3,7,25,1130956,silent,1130931
10,12|6|6|5|4|4|3,7,42,1379546,silent,1379504
10,12|6|6|4|4|4|4,7,27,265250,silent,265223
10,12|6|5|5|5|5|2,7,5,306292,silent,306287
10,12|6|5|5|5|4|3,7,10,706176,silent,706166
10,12|6|5|5|4|4|4,7,6,323325,silent,323319
10,12|5|5|5|5|5|3,7,1,69064,silent,69063
10,12|5|5|5|5|4|4,7,1,71640,silent,71639
10,11|11|11|4|1|1|1,7,23,32210,silent,32187
10,11|11|11|3|2|1|1,7,29,55693,silent,55664
10,11|11|11|2|2|2|1,7,11,21429,silent,21418
10,11|11|10|5|1|1|1,7,62,129194,silent,129132
10,11|11|10|4|2|1|1,7,151,340781,silent,340630
10,11|11|10|3|3|1|1,7,67,214300,silent,214233
10,11|11|10|3|2|2|1,7,93,262052,silent,261959
10,11|11|10|2|2|2|2,7,12,49794,silent,49782
10,11|11|9|6|1|1|1,7,104,233125,silent,233021
10,11|11|9|5|2|1|1,7,304,862443,silent,862139
10,11|11|9|4|3|1|1,7,305,1037341,silent,1037036
10,11|11|9|4|2|2|1,7,280,1019234,silent,1018954
10,11|11|9|3|3|2|1,7,173,812024,silent,811851
10,11|11|9|3|2|2|2,7,80,390495,silent,390415
10,11|11|8|7|1|1|1,7,81,200869,silent,200788
10,11|11|8|6|2|1|1,7,361,1108155,silent,1107794
10,11|11|8|5|3|1|1,7,514,2084332,silent,2083818
10,11|11|8|5|2|2|1,7,450,1911155,silent,1910705
10,11|11|8|4|4|1|1,7,303,1179837,silent,1179534
10,11|11|8|4|3|2|1,7,555,3027054,silent,3026499
10,11|11|8|4|2|2|2,7,177,1149065,silent,1148888
10,11|11|8|3|3|3|1,7,94,860312,silent,860218
10,11|11|8|3|3|2|2,7,128,1004634,silent,1004506
10,11|11|7|7|2|1|1,7,152,530123,silent,529971
10,11|11|7|6|3|1|1,7,438,1909975,silent,1909537
10,11|11|7|6|2|2|1,7,358,1703078,silent,1702720
10,11|11|7|5|4|1|1,7,455,2253647,silent,2253192
10,11|11|7|5|3|2|1,7,733,4596811,silent,4596078
10,11|11|7|5|2|2|2,7,230,1615796,silent,1615566
10,11|11|7|4|4|2|1,7,456,2917299,silent,2916843
10,11|11|7|4|3|3|1,7,303,2698462,silent,2698159
10,11|11|7|4|3|2|2,7,305,2935450,silent,2935145
10,11|11|7|3|3|3|2,7,60,1099757,silent,1099697
10,11|11|6|6|4|1|1,7,248,1232481,silent,1232233
10,11|11|6|6|3|2|1,7,357,2357771,silent,2357414
10,11|11|6|6|2|2|2,7,93,805927,silent,805834
10,11|11|6|5|5|1|1,7,144,900975,silent,900831
10,11|11|6|5|4|2|1,7,528,3904661,silent,3904133
10,11|11|6|5|3|3|1,7,295,2949074,silent,2948779
10,11|11|6|5|3|2|2,7,295,3122661,silent,3122366
10,11|11|6|4|4|3|1,7,287,2530585,silent,2530298
10,11|11|6|4|4|2|2,7,192,2222969,silent,2222777
10,11|11|6|4|3|3|2,7,163,2630795,silent,2630632
10,11|11|6|3|3|3|3,7,5,459239,silent,459234
10,11|11|5|5|5|2|1,7,97,876586,silent,876489
10,11|11|5|5|4|3|1,7,173,1874399,silent,1874226
10,11|11|5|5|4|2|2,7,139,1609588,silent,1609449
10,11|11|5|5|3|3|2,7,80,1579408,silent,1579328
10,11|11|5|4|4|4|1,7,78,681859,silent,681781
10,11|11|5|4|4|3|2,7,119,1760051,silent,1759932
10,11|11|5|4|3|3|3,7,23,776701,silent,776678
10,11|11|4|4|4|4|2,7,18,273515,silent,273497
10,11|11|4|4|4|3|3,7,19,295875,silent,295856
10,11|10|10|6|1|1|1,7,54,141494,silent,141440
10,11|10|10|5|2|1|1,7,174,517241,silent,517067
10,11|10|10|4|3|1|1,7,170,617096,silent,616926
10,11|10|10|4|2|2|1,7,171,607513,silent,607342
10,11|10|10|3|3|2|1,7,98,480833,silent,480735
10,11|10|10|3|2|2|2,7,51,231973,silent,231922
10,11|10|9|7|1|1|1,7,97,248229,silent,248132
10,11|10|9|6|2|1|1,7,377,1258251,silent,1257874
10,11|10|9|5|3|1|1,7,547,2283962,silent,2283415
10,11|10|9|5|2|2|1,7,463,2087689,silent,2087226
10,11|10|9|4|4|1|1,7,286,1272961,silent,1272675
10,11|10|9|4|3|2|1,7,570,3249124,silent,3248554
10,11|10|9|4|2|2|2,7,195,1230546,silent,1230351
10,11|10|9|3|3|3|1,7,102,914205,silent,914103
10,11|10|9|3|3|2|2,7,116,1064172,silent,1064056
10,11|10|8|8|1|1|1,7,45,128927,silent,128882
10,11|10|8|7|2|1|1,7,338,1206659,silent,1206321
10,11|10|8|6|3|1|1,7,721,3395176,silent,3394455
10,11|10|8|6|2|2|1,7,606,3015449,silent,3014843
10,11|10|8|5|4|1|1,7,708,3703648,silent,3702940
10,11|10|8|5|3|2|1,7,1120,7472780,silent,7471660
10,11|10|8|5|2|2|2,7,347,2611910,silent,2611563
10,11|10|8|4|4|2|1,7,676,4601715,silent,4601039
10,11|10|8|4|3|3|1,7,437,4214113,silent,4213676
10,11|10|8|4|3|2|2,7,451,4572976,silent,4572525
10,11|10|8|3|3|3|2,7,86,1678044,silent,1677958
10,11|10|7|7|3|1|1,7,356,1721713,silent,1721357
10,11|10|7|7|2|2|1,7,273,1508164,silent,1507891
10,11|10|7|6|4|1|1,7,670,3878467,silent,3877797
10,11|10|7|6|3|2|1,7,993,7274078,silent,7273085
10,11|10|7|6|2|2|2,7,293,2460507,silent,2460214
10,11|10|7|5|5|1|1,7,358,2289492,silent,2289134
10,11|10|7|5|4|2|1,7,1162,9512170,silent,9511008
10,11|10|7|5|3|3|1,7,659,7065908,silent,7065249
10,11|10|7|5|3|2|2,7,619,7436557,silent,7435938
10,11|10|7|4|4|3|1,7,555,5645765,silent,5645210
10,11|10|7|4|4|2|2,7,424,4936679,silent,4936255
10,11|10|7|4|3|3|2,7,309,5737550,silent,5737241
10,11|10|7|3|3|3|3,7,21,962424,silent,962403
10,11|10|6|6|5|1|1,7,225,1594770,silent,1594545
10,11|10|6|6|4|2|1,7,629,5378814,silent,5378185
10,11|10|6|6|3|3|1,7,322,3772708,silent,3772386
10,11|10|6|6|3|2|2,7,328,3930916,silent,3930588
10,11|10|6|5|5|2|1,7,405,4118008,silent,4117603
10,11|10|6|5|4|3|1,7,682,8103079,silent,8102397
10,11|10|6|5|4|2|2,7,502,6891552,silent,6891050
10,11|10|6|5|3|3|2,7,319,6543216,silent,6542897
10,11|10|6|4|4|4|1,7,226,2323373,silent,2323147
10,11|10|6|4|4|3|2,7,345,5870533,silent,5870188
10,11|10|6|4|3|3|3,7,60,2489207,silent,2489147
10,11|10|5|5|5|3|1,7,138,2024640,silent,2024502
10,11|10|5|5|5|2|2,7,82,1612786,silent,1612704
10,11|10|5|5|4|4|1,7,139,1880754,silent,1880615
10,11|10|5|5|4|3|2,7,215,4462282,silent,4462067
10,11|10|5|5|3|3|3,7,43,1548618,silent,1548575
10,11|10|5|4|4|4|2,7,122,1796624,silent,1796502
10,11|10|5|4|4|3|3,7,67,1874911,silent,1874844
10,11|10|4|4|4|4|3,7,29,385119,silent,385090
10,11|9|9|8|1|1|1,7,36,90816,silent,90780
10,11|9|9|7|2|1|1,7,183,677138,silent,676955
10,11|9|9|6|3|1|1,7,374,1773556,silent,1773182
10,11|9|9|6|2|2|1,7,288,1567408,silent,1567120
10,11|9|9|5|4|1|1,7,347,1879748,silent,1879401
10,11|9|9|5|3|2|1,7,541,3771791,silent,3771250
10,11|9|9|5|2|2|2,7,155,1311223,silent,1311068
10,11|9|9|4|4|2|1,7,314,2293476,silent,2293162
10,11|9|9|4|3|3|1,7,219,2095293,silent,2095074
10,11|9|9|4|3|2|2,7,207,2266537,silent,2266330
10,11|9|9|3|3|3|2,7,46,827234,silent,827188
10,11|9|8|8|2|1|1,7,118,444855,silent,444737
10,11|9|8|7|3|1|1,7,432,2231527,silent,2231095
10,11|9|8|7|2|2|1,7,343,1947753,silent,1947410
10,11|9|8|6|4|1|1,7,666,3992745,silent,3992079
10,11|9|8|6|3|2|1,7,965,7414338,silent,7413373
10,11|9|8|6|2|2|2,7,272,2492869,silent,2492597
10,11|9|8|5|5|1|1,7,321,2208617,silent,2208296
10,11|9|8|5|4|2|1,7,1045,9005904,silent,9004859
10,11|9|8|5|3|3|1,7,588,6634954,silent,6634366
10,11|9|8|5|3|2|2,7,558,6964449,silent,6963891
10,11|9|8|4|4|3|1,7,485,5155633,silent,5155148
10,11|9|8|4|4|2|2,7,351,4493139,silent,4492788
10,11|9|8|4|3|3|2,7,272,5181932,silent,5181660
10,11|9|8|3|3|3|3,7,16,852098,silent,852082
10,11|9|7|7|4|1|1,7,349,2266454,silent,2266105
10,11|9|7|7|3|2|1,7,494,4091111,silent,4090617
10,11|9|7|7|2|2|2,7,135,1354326,silent,1354191
10,11|9|7|6|5|1|1,7,437,3238135,silent,3237698
10,11|9|7|6|4|2|1,7,1100,10487733,silent,10486633
10,11|9|7|6|3|3|1,7,596,7248569,silent,7247973
10,11|9|7|6|3|2|2,7,544,7502229,silent,7501685
10,11|9|7|5|5|2|1,7,595,6506437,silent,6505842
10,11|9|7|5|4|3|1,7,952,12348314,silent,12347362
10,11|9|7|5|4|2|2,7,682,10442498,silent,10441816
10,11|9|7|5|3|3|2,7,453,9767264,silent,9766811
10,11|9|7|4|4|4|1,7,272,3269574,silent,3269302
10,11|9|7|4|4|3|2,7,428,8176328,silent,8175900
10,11|9|7|4|3|3|3,7,87,3405235,silent,3405148
10,11|9|6|6|6|1|1,7,89,705902,silent,705813
10,11|9|6|6|5|2|1,7,423,4767684,silent,4767261
10,11|9|6|6|4|3|1,7,545,7389551,silent,7389006
10,11|9|6|6|4|2|2,7,391,6181874,silent,6181483
10,11|9|6|6|3|3|2,7,246,5459051,silent,5458805
10,11|9|6|5|5|3|1,7,377,6195481,silent,6195104
10,11|9|6|5|5|2|2,7,258,4896683,silent,4896425
10,11|9|6|5|4|4|1,7,363,5366758,silent,5366395
10,11|9|6|5|4|3|2,7,552,12476301,silent,12475749
10,11|9|6|5|3|3|3,7,96,4165033,silent,4164937
10,11|9|6|4|4|4|2,7,217,3966778,silent,3966561
10,11|9|6|4|4|3|3,7,136,4073884,silent,4073748
10,11|9|5|5|5|4|1,7,82,1760774,silent,1760692
10,11|9|5|5|5|3|2,7,107,3283391,silent,3283284
10,11|9|5|5|4|4|2,7,140,3321996,silent,3321856
10,11|9|5|5|4|3|3,7,87,3229470,silent,3229383
10,11|9|5|4|4|4|3,7,77,1685290,silent,1685213
10,11|9|4|4|4|4|4,7,12,164896,silent,164884
10,11|8|8|8|3|1|1,7,76,430899,silent,430823
10,11|8|8|8|2|2|1,7,70,375207,silent,375137
10,11|8|8|7|4|1|1,7,236,1533227,silent,1532991
10,11|8|8|7|3|2|1,7,331,2748740,silent,2748409
10,11|8|8|7|2|2|2,7,96,908764,silent,908668
10,11|8|8|6|5|1|1,7,231,1788616,silent,1788385
10,11|8|8|6|4|2|1,7,598,5709844,silent,5709246
10,11|8|8|6|3|3|1,7,303,3915748,silent,3915445
10,11|8|8|6|3|2|2,7,300,4049866,silent,4049566
10,11|8|8|5|5|2|1,7,300,3344728,silent,3344428
10,11|8|8|5|4|3|1,7,472,6258712,silent,6258240
10,11|8|8|5|4|2|2,7,346,5284730,silent,5284384
10,11|8|8|5|3|3|2,7,215,4903181,silent,4902966
10,11|8|8|4|4|4|1,7,140,1613749,silent,1613609
10,11|8|8|4|4|3|2,7,208,4012774,silent,4012566
10,11|8|8|4|3|3|3,7,37,1654865,silent,1654828
10,11|8|7|7|5|1|1,7,173,1372133,silent,1371960
10,11|8|7|7|4|2|1,7,381,4082461,silent,4082080
10,11|8|7|7|3|3|1,7,210,2739153,silent,2738943
10,11|8|7|7|3|2|2,7,176,2807866,silent,2807690
10,11|8|7|6|6|1|1,7,117,1025796,silent,1025679
10,11|8|7|6|5|2|1,7,524,6383315,silent,6382791
10,11|8|7|6|4|3|1,7,652,9572738,silent,9572086
10,11|8|7|6|4|2|2,7,465,7968499,silent,7968034
10,11|8|7|6|3|3|2,7,289,6940556,silent,6940267
10,11|8|7|5|5|3|1,7,381,6551927,silent,6551546
10,11|8|7|5|5|2|2,7,246,5152457,silent,5152211
10,11|8|7|5|4|4|1,7,343,5517409,silent,5517066
10,11|8|7|5|4|3|2,7,523,12704525,silent,12704002
10,11|8|7|5|3|3|3,7,96,4170541,silent,4170445
10,11|8|7|4|4|4|2,7,192,3752419,silent,3752227
10,11|8|7|4|4|3|3,7,114,3823037,silent,3822923
10,11|8|6|6|6|2|1,7,128,1564708,silent,1564580
10,11|8|6|6|5|3|1,7,294,5290641,silent,5290347
10,11|8|6|6|5|2|2,7,214,4119078,silent,4118864
10,11|8|6|6|4|4|1,7,231,3702248,silent,3702017
10,11|8|6|6|4|3|2,7,336,8287616,silent,8287280
10,11|8|6|6|3|3|3,7,47,2547380,silent,2547333
10,11|8|6|5|5|4|1,7,173,3957887,silent,3957714
10,11|8|6|5|5|3|2,7,225,7242689,silent,7242464
10,11|8|6|5|4|4|2,7,272,6851528,silent,6851256
10,11|8|6|5|4|3|3,7,161,6549983,silent,6549822
10,11|8|6|4|4|4|3,7,113,2716798,silent,2716685
10,11|8|5|5|5|5|1,7,17,556345,silent,556328
10,11|8|5|5|5|4|2,7,53,2411061,silent,2411008
10,11|8|5|5|5|3|3,7,38,1886767,silent,1886729
10,11|8|5|5|4|4|3,7,65,2408418,silent,2408353
10,11|8|5|4|4|4|4,7,34,554846,silent,554812
10,11|7|7|7|6|1|1,7,30,295952,silent,295922
10,11|7|7|7|5|2|1,7,104,1451988,silent,1451884
10,11|7|7|7|4|3|1,7,121,2023676,silent,2023555
10,11|7|7|7|4|2|2,7,79,1668238,silent,1668159
10,11|7|7|7|3|3|2,7,54,1417532,silent,1417478
10,11|7|7|6|6|2|1,7,83,1198312,silent,1198229
10,11|7|7|6|5|3|1,7,201,3789173,silent,3788972
10,11|7|7|6|5|2|2,7,127,2934405,silent,2934278
10,11|7|7|6|4|4|1,7,135,2584186,silent,2584051
10,11|7|7|6|4|3|2,7,208,5745635,silent,5745427
10,11|7|7|6|3|3|3,7,41,1745646,silent,1745605
10,11|7|7|5|5|4|1,7,97,2296060,silent,2295963
10,11|7|7|5|5|3|2,7,127,4169485,silent,4169358
10,11|7|7|5|4|4|2,7,132,3844775,silent,3844643
10,11|7|7|5|4|3|3,7,87,3657325,silent,3657238
10,11|7|7|4|4|4|3,7,49,1419580,silent,1419531
10,11|7|6|6|6|3|1,7,67,1241955,silent,1241888
10,11|7|6|6|6|2|2,7,46,937729,silent,937683
10,11|7|6|6|5|4|1,7,104,2404120,silent,2404016
10,11|7|6|6|5|3|2,7,133,4245825,silent,4245692
10,11|7|6|6|4|4|2,7,117,3256080,silent,3255963
10,11|7|6|6|4|3|3,7,69,3018212,silent,3018143
10,11|7|6|5|5|5|1,7,21,880337,silent,880316
10,11|7|6|5|5|4|2,7,87,3688897,silent,3688810
10,11|7|6|5|5|3|3,7,49,2842641,silent,2842592
10,11|7|6|5|4|4|3,7,89,3408141,silent,3408052
10,11|7|6|4|4|4|4,7,29,623005,silent,622976
10,11|7|5|5|5|5|2,7,7,601997,silent,601990
10,11|7|5|5|5|4|3,7,19,1373752,silent,1373733
10,11|7|5|5|4|4|4,7,16,617473,silent,617457
10,11|6|6|6|6|4|1,7,19,329804,silent,329785
10,11|6|6|6|6|3|2,7,22,538447,silent,538425
10,11|6|6|6|5|5|1,7,7,306851,silent,306844
10,11|6|6|6|5|4|2,7,35,1193625,silent,1193590
10,11|6|6|6|5|3|3,7,12,892425,silent,892413
10,11|6|6|6|4|4|3,7,27,876982,silent,876955
10,11|6|6|5|5|5|2,7,3,499256,silent,499253
10,11|6|6|5|5|4|3,7,15,1112327,silent,1112312
10,11|6|6|5|4|4|4,7,15,471022,silent,471007
10,11|6|5|5|5|5|3,7,2,260164,silent,260162
10,11|6|5|5|5|4|4,7,1,264951,silent,264950
10,11|5|5|5|5|5|4,7,1,34568,silent,34567
10,10|10|10|7|1|1|1,7,17,42351,silent,42334
10,10|10|10|6|2|1|1,7,50,206959,silent,206909
10,10|10|10|5|3|1|1,7,89,369800,silent,369711
10,10|10|10|5|2|2|1,7,76,338184,silent,338108
10,10|10|10|4|4|1|1,7,33,203677,silent,203644
10,10|10|10|4|3|2|1,7,86,520189,silent,520103
10,10|10|10|4|2|2|2,7,47,198420,silent,198373
10,10|10|10|3|3|3|1,7,19,145262,silent,145243
10,10|10|10|3|3|2|2,7,10,168288,silent,168278
10,10|10|9|8|1|1|1,7,18,56157,silent,56139
10,10|10|9|7|2|1|1,7,111,407498,silent,407387
10,10|10|9|6|3|1|1,7,210,1049018,silent,1048808
10,10|10|9|6|2|2|1,7,175,928498,silent,928323
10,10|10|9|5|4|1|1,7,201,1103515,silent,1103314
10,10|10|9|5|3|2|1,7,313,2210750,silent,2210437
10,10|10|9|5|2|2|2,7,91,769131,silent,769040
10,10|10|9|4|4|2|1,7,184,1339942,silent,1339758
10,10|10|9|4|3|3|1,7,120,1219936,silent,1219816
10,10|10|9|4|3|2|2,7,123,1321005,silent,1320882
10,10|10|9|3|3|3|2,7,24,479183,silent,479159
10,10|10|8|8|2|1|1,7,47,221471,silent,221424
10,10|10|8|7|3|1|1,7,211,1078327,silent,1078116
10,10|10|8|7|2|2|1,7,161,941053,silent,940892
10,10|10|8|6|4|1|1,7,283,1896981,silent,1896698
10,10|10|8|6|3|2|1,7,451,3519699,silent,3519248
10,10|10|8|6|2|2|2,7,156,1185652,silent,1185496
10,10|10|8|5|5|1|1,7,169,1044377,silent,1044208
10,10|10|8|5|4|2|1,7,484,4240346,silent,4239862
10,10|10|8|5|3|3|1,7,275,3117632,silent,3117357
10,10|10|8|5|3|2|2,7,247,3270428,silent,3270181
10,10|10|8|4|4|3|1,7,208,2412935,silent,2412727
10,10|10|8|4|4|2|2,7,199,2106895,silent,2106696
10,10|10|8|4|3|3|2,7,110,2417296,silent,2417186
10,10|10|8|3|3|3|3,7,13,397064,silent,397051
10,10|10|7|7|4|1|1,7,171,1019178,silent,1019007
10,10|10|7|7|3|2|1,7,216,1834496,silent,1834280
10,10|10|7|7|2|2|2,7,46,605548,silent,605502
10,10|10|7|6|5|1|1,7,187,1433578,silent,1433391
10,10|10|7|6|4|2|1,7,480,4628712,silent,4628232
10,10|10|7|6|3|3|1,7,254,3192219,silent,3191965
10,10|10|7|6|3|2|2,7,239,3303689,silent,3303450
10,10|10|7|5|5|2|1,7,257,2851310,silent,2851053
10,10|10|7|5|4|3|1,7,412,5395346,silent,5394934
10,10|10|7|5|4|2|2,7,283,4559445,silent,4559162
10,10|10|7|5|3|3|2,7,198,4257098,silent,4256900
10,10|10|7|4|4|4|1,7,121,1422553,silent,1422432
10,10|10|7|4|4|3|2,7,182,3550720,silent,3550538
10,10|10|7|4|3|3|3,7,36,1474611,silent,1474575
10,10|10|6|6|6|1|1,7,27,302844,silent,302817
10,10|10|6|6|5|2|1,7,178,2040173,silent,2039995
10,10|10|6|6|4|3|1,7,217,3151083,silent,3150866
10,10|10|6|6|4|2|2,7,199,2639758,silent,2639559
10,10|10|6|6|3|3|2,7,85,2320142,silent,2320057
10,10|10|6|5|5|3|1,7,162,2624968,silent,2624806
10,10|10|6|5|5|2|2,7,90,2070649,silent,2070559
10,10|10|6|5|4|4|1,7,150,2268452,silent,2268302
10,10|10|6|5|4|3|2,7,229,5265860,silent,5265631
10,10|10|6|5|3|3|3,7,42,1754526,silent,1754484
10,10|10|6|4|4|4|2,7,113,1669920,silent,1669807
10,10|10|6|4|4|3|3,7,41,1707062,silent,1707021
10,10|10|5|5|5|4|1,7,34,733061,silent,733027
10,10|10|5|5|5|3|2,7,47,1365938,silent,1365891
10,10|10|5|5|4|4|2,7,43,1376757,silent,1376714
10,10|10|5|5|4|3|3,7,42,1339638,silent,1339596
10,10|10|5|4|4|4|3,7,32,695572,silent,695540
10,10|10|4|4|4|4|4,7,15,68294,silent,68279
10,10|9|9|9|1|1|1,7,7,14564,silent,14557
10,10|9|9|8|2|1|1,7,52,195367,silent,195315
10,10|9|9|7|3|1|1,7,138,760536,silent,760398
10,10|9|9|7|2|2|1,7,104,660163,silent,660059
10,10|9|9|6|4|1|1,7,205,1250079,silent,1249874
10,10|9|9|6|3|2|1,7,278,2302452,silent,2302174
10,10|9|9|6|2|2|2,7,65,768352,silent,768287
10,10|9|9|5|5|1|1,7,86,669714,silent,669628
10,10|9|9|5|4|2|1,7,290,2696243,silent,2695953
